gauge,month,year,day,pr
1943003,7,1982,20,0.0
1943003,7,1982,21,0.0
1943003,7,1982,22,0.0
1943003,7,1982,23,0.0
1943003,7,1982,24,0.0
1943003,7,1982,25,0.0
1943003,7,1982,26,0.0
1943003,7,1982,27,0.0
1943003,7,1982,28,0.0
1943003,7,1982,29,0.0
1943003,7,1982,30,0.0
1943003,7,1982,31,0.0
1943003,8,1982,1,0.0
1943003,8,1982,2,0.0
1943003,8,1982,3,0.0
1943003,8,1982,4,0.0
1943003,8,1982,5,0.0
1943003,8,1982,6,0.0
1943003,8,1982,7,0.0
1943003,8,1982,8,0.0
1943003,8,1982,9,0.0
1943003,8,1982,10,0.0
1943003,8,1982,11,0.0
1943003,8,1982,12,0.0
1943003,8,1982,13,3.82
1943003,8,1982,14,3.11
1943003,8,1982,15,6.22
1943003,8,1982,16,0.0
1943003,8,1982,17,0.0
1943003,8,1982,18,0.0
1943003,8,1982,19,0.0
1943003,8,1982,20,0.0
1943003,8,1982,21,0.0
1943003,8,1982,22,0.0
1943003,8,1982,23,0.0
1943003,8,1982,24,0.0
1943003,8,1982,25,0.0
1943003,8,1982,26,0.0
1943003,8,1982,27,0.0
1943003,8,1982,28,0.0
1943003,8,1982,29,0.0
1943003,8,1982,30,0.0
1943003,8,1982,31,0.0
1943003,9,1982,1,0.0
1943003,9,1982,2,0.0
1943003,9,1982,3,0.0
1943003,9,1982,4,0.0
1943003,9,1982,5,0.0
1943003,9,1982,6,0.0
1943003,9,1982,7,0.0
1943003,9,1982,8,0.0
1943003,9,1982,9,0.0
1943003,9,1982,10,0.0
1943003,9,1982,11,0.0
1943003,9,1982,12,0.0
1943003,9,1982,13,0.0
1943003,9,1982,14,0.0
1943003,9,1982,15,0.0
1943003,9,1982,16,0.0
1943003,9,1982,17,3.41
1943003,9,1982,18,0.0
1943003,9,1982,19,0.0
1943003,9,1982,20,0.0
1943003,9,1982,21,0.0
1943003,9,1982,22,0.0
1943003,9,1982,23,0.0
1943003,9,1982,24,0.0
1943003,9,1982,25,0.0
1943003,9,1982,26,0.0
1943003,9,1982,27,0.0
1943003,9,1982,28,0.69
1943003,9,1982,29,0.0
1943003,9,1982,30,0.0
1943003,10,1982,1,0.0
1943003,10,1982,2,0.0
1943003,10,1982,3,0.0
1943003,10,1982,4,0.48
1943003,10,1982,5,0.0
1943003,10,1982,6,0.0
1943003,10,1982,7,0.0
1943003,10,1982,8,0.0
1943003,10,1982,9,0.0
1943003,10,1982,10,0.0
1943003,10,1982,11,0.0
1943003,10,1982,12,3.0
1943003,10,1982,13,0.06
1943003,10,1982,14,0.0
1943003,10,1982,15,0.0
1943003,10,1982,16,0.0
1943003,10,1982,17,0.0
1943003,10,1982,18,0.0
1943003,10,1982,19,0.0
1943003,10,1982,20,9.22
1943003,10,1982,21,0.0
1943003,10,1982,22,0.0
1943003,10,1982,23,0.0
1943003,10,1982,24,0.0
1943003,10,1982,25,0.0
1943003,10,1982,26,0.0
1943003,10,1982,27,0.0
1943003,10,1982,28,0.0
1943003,10,1982,29,0.0
1943003,10,1982,30,0.0
1943003,10,1982,31,0.0
1943003,11,1982,1,0.0
1943003,11,1982,2,0.0
1943003,11,1982,3,0.0
1943003,11,1982,4,0.0
1943003,11,1982,5,0.0
1943003,11,1982,6,0.0
1943003,11,1982,7,0.0
1943003,11,1982,8,0.0
1943003,11,1982,9,0.0
1943003,11,1982,10,0.0
1943003,11,1982,11,0.0
1943003,11,1982,12,0.0
1943003,11,1982,13,46.91
1943003,11,1982,14,9.49
1943003,11,1982,15,0.0
1943003,11,1982,16,0.0
1943003,11,1982,17,0.0
1943003,11,1982,18,59.57
1943003,11,1982,19,0.0
1943003,11,1982,20,0.0
1943003,11,1982,21,0.0
1943003,11,1982,22,0.0
1943003,11,1982,23,0.0
1943003,11,1982,24,0.0
1943003,11,1982,25,0.0
1943003,11,1982,26,0.0
1943003,11,1982,27,3.54
1943003,11,1982,28,0.0
1943003,11,1982,29,0.0
1943003,11,1982,30,0.0
1943003,12,1982,1,0.0
1943003,12,1982,2,0.39
1943003,12,1982,3,30.5
1943003,12,1982,4,44.01
1943003,12,1982,5,13.12
1943003,12,1982,6,0.0
1943003,12,1982,7,0.0
1943003,12,1982,8,0.59
1943003,12,1982,9,15.5
1943003,12,1982,10,6.46
1943003,12,1982,11,0.0
1943003,12,1982,12,0.0
1943003,12,1982,13,0.0
1943003,12,1982,14,0.0
1943003,12,1982,15,0.0
1943003,12,1982,16,0.0
1943003,12,1982,17,15.3
1943003,12,1982,18,0.0
1943003,12,1982,19,0.0
1943003,12,1982,20,25.04
1943003,12,1982,21,23.15
1943003,12,1982,22,24.34
1943003,12,1982,23,0.0
1943003,12,1982,24,15.6
1943003,12,1982,25,7.85
1943003,12,1982,26,2.09
1943003,12,1982,27,0.0
1943003,12,1982,28,12.22
1943003,12,1982,29,8.45
1943003,12,1982,30,4.08
1943003,12,1982,31,7.56
1943003,1,1983,1,23.0
1943003,1,1983,2,0.57
1943003,1,1983,3,6.24
1943003,1,1983,4,26.1
1943003,1,1983,5,3.57
1943003,1,1983,6,33.78
1943003,1,1983,7,15.1
1943003,1,1983,8,0.25
1943003,1,1983,9,18.73
1943003,1,1983,10,0.0
1943003,1,1983,11,0.0
1943003,1,1983,12,0.0
1943003,1,1983,13,5.39
1943003,1,1983,14,33.04
1943003,1,1983,15,54.49
1943003,1,1983,16,2.08
1943003,1,1983,17,9.55
1943003,1,1983,18,21.19
1943003,1,1983,19,3.68
1943003,1,1983,20,4.96
1943003,1,1983,21,8.59
1943003,1,1983,22,37.31
1943003,1,1983,23,6.14
1943003,1,1983,24,4.22
1943003,1,1983,25,0.0
1943003,1,1983,26,6.78
1943003,1,1983,27,4.86
1943003,1,1983,28,2.08
1943003,1,1983,29,5.5
1943003,1,1983,30,0.0
1943003,1,1983,31,0.0
1943003,2,1983,1,0.0
1943003,2,1983,2,5.3
1943003,2,1983,3,10.1
1943003,2,1983,4,2.28
1943003,2,1983,5,0.0
1943003,2,1983,6,0.0
1943003,2,1983,7,0.0
1943003,2,1983,8,11.22
1943003,2,1983,9,7.76
1943003,2,1983,10,11.22
1943003,2,1983,11,11.22
1943003,2,1983,12,63.94
1943003,2,1983,13,14.12
1943003,2,1983,14,0.63
1943003,2,1983,15,0.0
1943003,2,1983,16,0.0
1943003,2,1983,17,0.0
1943003,2,1983,18,0.0
1943003,2,1983,19,0.0
1943003,2,1983,20,0.0
1943003,2,1983,21,0.0
1943003,2,1983,22,5.64
1943003,2,1983,23,0.0
1943003,2,1983,24,0.0
1943003,2,1983,25,0.0
1943003,2,1983,26,0.0
1943003,2,1983,27,4.18
1943003,2,1983,28,3.4
1943003,3,1983,1,38.73
1943003,3,1983,2,7.51
1943003,3,1983,3,16.02
1943003,3,1983,4,4.97
1943003,3,1983,5,4.06
1943003,3,1983,6,0.0
1943003,3,1983,7,0.0
1943003,3,1983,8,0.0
1943003,3,1983,9,0.41
1943003,3,1983,10,0.0
1943003,3,1983,11,0.0
1943003,3,1983,12,0.0
1943003,3,1983,13,0.0
1943003,3,1983,14,4.16
1943003,3,1983,15,0.0
1943003,3,1983,16,3.25
1943003,3,1983,17,0.0
1943003,3,1983,18,0.0
1943003,3,1983,19,0.0
1943003,3,1983,20,22.51
1943003,3,1983,21,21.6
1943003,3,1983,22,0.01
1943003,3,1983,23,5.99
1943003,3,1983,24,3.35
1943003,3,1983,25,0.0
1943003,3,1983,26,3.45
1943003,3,1983,27,0.21
1943003,3,1983,28,0.0
1943003,3,1983,29,0.0
1943003,3,1983,30,0.0
1943003,3,1983,31,0.41
1943003,4,1983,1,0.0
1943003,4,1983,2,0.0
1943003,4,1983,3,3.18
1943003,4,1983,4,0.0
1943003,4,1983,5,0.0
1943003,4,1983,6,0.0
1943003,4,1983,7,10.19
1943003,4,1983,8,58.49
1943003,4,1983,9,0.0
1943003,4,1983,10,0.0
1943003,4,1983,11,0.0
1943003,4,1983,12,0.6
1943003,4,1983,13,18.21
1943003,4,1983,14,0.0
1943003,4,1983,15,0.0
1943003,4,1983,16,0.0
1943003,4,1983,17,0.0
1943003,4,1983,18,0.0
1943003,4,1983,19,0.0
1943003,4,1983,20,0.0
1943003,4,1983,21,0.0
1943003,4,1983,22,0.0
1943003,4,1983,23,3.28
1943003,4,1983,24,0.0
1943003,4,1983,25,0.0
1943003,4,1983,26,1.87
1943003,4,1983,27,5.18
1943003,4,1983,28,0.0
1943003,4,1983,29,0.0
1943003,4,1983,30,0.0
1943003,5,1983,1,0.0
1943003,5,1983,2,0.0
1943003,5,1983,3,0.0
1943003,5,1983,4,0.0
1943003,5,1983,5,2.4
1943003,5,1983,6,0.0
1943003,5,1983,7,0.0
1943003,5,1983,8,0.0
1943003,5,1983,9,0.0
1943003,5,1983,10,0.0
1943003,5,1983,11,0.0
1943003,5,1983,12,0.0
1943003,5,1983,13,0.0
1943003,5,1983,14,0.0
1943003,5,1983,15,0.0
1943003,5,1983,16,0.0
1943003,5,1983,17,0.0
1943003,5,1983,18,0.0
1943003,5,1983,19,0.0
1943003,5,1983,20,0.0
1943003,5,1983,21,0.0
1943003,5,1983,22,0.0
1943003,5,1983,23,0.0
1943003,5,1983,24,0.0
1943003,5,1983,25,0.0
1943003,5,1983,26,27.71
1943003,5,1983,27,4.62
1943003,5,1983,28,0.0
1943003,5,1983,29,0.0
1943003,5,1983,30,9.51
1943003,5,1983,31,0.0
1943003,6,1983,1,0.0
1943003,6,1983,2,0.0
1943003,6,1983,3,0.0
1943003,6,1983,4,0.0
1943003,6,1983,5,0.0
1943003,6,1983,6,0.0
1943003,6,1983,7,0.0
1943003,6,1983,8,0.0
1943003,6,1983,9,0.0
1943003,6,1983,10,0.0
1943003,6,1983,11,0.0
1943003,6,1983,12,0.0
1943003,6,1983,13,0.0
1943003,6,1983,14,0.0
1943003,6,1983,15,0.0
1943003,6,1983,16,0.0
1943003,6,1983,17,0.0
1943003,6,1983,18,0.0
1943003,6,1983,19,0.0
1943003,6,1983,20,0.0
1943003,6,1983,21,0.0
1943003,6,1983,22,0.0
1943003,6,1983,23,0.0
1943003,6,1983,24,0.0
1943003,6,1983,25,0.0
1943003,6,1983,26,0.0
1943003,6,1983,27,0.0
1943003,6,1983,28,0.0
1943003,6,1983,29,0.0
1943003,6,1983,30,0.0
1943003,7,1983,1,0.0
1943003,7,1983,2,0.0
1943003,7,1983,3,0.0
1943003,7,1983,4,0.0
1943003,7,1983,5,0.0
1943003,7,1983,6,0.0
1943003,7,1983,7,0.0
1943003,7,1983,8,0.0
1943003,7,1983,9,0.0
1943003,7,1983,10,0.0
1943003,7,1983,11,0.0
1943003,7,1983,12,0.0
1943003,7,1983,13,0.0
1943003,7,1983,14,0.0
1943003,7,1983,15,0.0
1943003,7,1983,16,0.0
1943003,7,1983,17,0.0
1943003,7,1983,18,0.0
1943003,7,1983,19,0.0
1943003,7,1983,20,0.0
1943003,7,1983,21,13.68
1943003,7,1983,22,0.0
1943003,7,1983,23,0.0
1943003,7,1983,24,0.0
1943003,7,1983,25,0.0
1943003,7,1983,26,0.0
1943003,7,1983,27,0.0
1943003,7,1983,28,0.0
1943003,7,1983,29,0.0
1943003,7,1983,30,0.0
1943003,7,1983,31,0.0
1943003,8,1983,1,0.0
1943003,8,1983,2,0.0
1943003,8,1983,3,0.0
1943003,8,1983,4,0.0
1943003,8,1983,5,0.0
1943003,8,1983,6,0.0
1943003,8,1983,7,0.0
1943003,8,1983,8,0.0
1943003,8,1983,9,0.0
1943003,8,1983,10,0.0
1943003,8,1983,11,0.0
1943003,8,1983,12,0.0
1943003,8,1983,13,0.0
1943003,8,1983,14,0.0
1943003,8,1983,15,0.0
1943003,8,1983,16,0.0
1943003,8,1983,17,0.0
1943003,8,1983,18,0.0
1943003,8,1983,19,0.0
1943003,8,1983,20,0.0
1943003,8,1983,21,0.0
1943003,8,1983,22,0.0
1943003,8,1983,23,0.0
1943003,8,1983,24,0.0
1943003,8,1983,25,0.0
1943003,8,1983,26,0.0
1943003,8,1983,27,0.0
1943003,8,1983,28,0.0
1943003,8,1983,29,0.0
1943003,8,1983,30,0.0
1943003,8,1983,31,0.0
1943003,9,1983,1,0.0
1943003,9,1983,2,0.0
1943003,9,1983,3,0.0
1943003,9,1983,4,0.0
1943003,9,1983,5,0.0
1943003,9,1983,6,0.0
1943003,9,1983,7,0.04
1943003,9,1983,8,0.0
1943003,9,1983,9,2.53
1943003,9,1983,10,0.04
1943003,9,1983,11,0.36
1943003,9,1983,12,0.0
1943003,9,1983,13,4.86
1943003,9,1983,14,5.66
1943003,9,1983,15,0.0
1943003,9,1983,16,0.0
1943003,9,1983,17,0.0
1943003,9,1983,18,2.05
1943003,9,1983,19,0.0
1943003,9,1983,20,0.0
1943003,9,1983,21,0.0
1943003,9,1983,22,0.0
1943003,9,1983,23,0.0
1943003,9,1983,24,14.74
1943003,9,1983,25,8.96
1943003,9,1983,26,0.0
1943003,9,1983,27,0.0
1943003,9,1983,28,2.29
1943003,9,1983,29,8.24
1943003,9,1983,30,9.44
1943003,10,1983,1,2.42
1943003,10,1983,2,0.0
1943003,10,1983,3,0.0
1943003,10,1983,4,0.0
1943003,10,1983,5,0.0
1943003,10,1983,6,0.0
1943003,10,1983,7,0.0
1943003,10,1983,8,0.0
1943003,10,1983,9,0.0
1943003,10,1983,10,0.0
1943003,10,1983,11,0.0
1943003,10,1983,12,4.82
1943003,10,1983,13,11.12
1943003,10,1983,14,17.59
1943003,10,1983,15,14.27
1943003,10,1983,16,0.98
1943003,10,1983,17,0.0
1943003,10,1983,18,0.89
1943003,10,1983,19,0.0
1943003,10,1983,20,11.87
1943003,10,1983,21,32.35
1943003,10,1983,22,0.0
1943003,10,1983,23,7.81
1943003,10,1983,24,15.6
1943003,10,1983,25,0.56
1943003,10,1983,26,0.0
1943003,10,1983,27,0.0
1943003,10,1983,28,0.0
1943003,10,1983,29,0.0
1943003,10,1983,30,10.13
1943003,10,1983,31,0.0
1943003,11,1983,1,0.0
1943003,11,1983,2,0.33
1943003,11,1983,3,11.7
1943003,11,1983,4,9.74
1943003,11,1983,5,7.79
1943003,11,1983,6,43.71
1943003,11,1983,7,0.0
1943003,11,1983,8,9.55
1943003,11,1983,9,0.0
1943003,11,1983,10,0.0
1943003,11,1983,11,0.0
1943003,11,1983,12,10.02
1943003,11,1983,13,18.12
1943003,11,1983,14,0.98
1943003,11,1983,15,0.0
1943003,11,1983,16,33.75
1943003,11,1983,17,16.72
1943003,11,1983,18,7.32
1943003,11,1983,19,0.0
1943003,11,1983,20,0.0
1943003,11,1983,21,0.0
1943003,11,1983,22,6.86
1943003,11,1983,23,0.33
1943003,11,1983,24,0.0
1943003,11,1983,25,0.0
1943003,11,1983,26,0.0
1943003,11,1983,27,0.0
1943003,11,1983,28,0.14
1943003,11,1983,29,0.0
1943003,11,1983,30,0.05
1943003,12,1983,1,7.25
1943003,12,1983,2,9.83
1943003,12,1983,3,73.5
1943003,12,1983,4,21.26
1943003,12,1983,5,2.98
1943003,12,1983,6,3.18
1943003,12,1983,7,18.08
1943003,12,1983,8,56.02
1943003,12,1983,9,4.67
1943003,12,1983,10,20.76
1943003,12,1983,11,4.67
1943003,12,1983,12,26.02
1943003,12,1983,13,16.29
1943003,12,1983,14,0.0
1943003,12,1983,15,5.96
1943003,12,1983,16,2.19
1943003,12,1983,17,7.65
1943003,12,1983,18,0.0
1943003,12,1983,19,0.0
1943003,12,1983,20,0.0
1943003,12,1983,21,0.0
1943003,12,1983,22,3.87
1943003,12,1983,23,0.0
1943003,12,1983,24,71.91
1943003,12,1983,25,6.06
1943003,12,1983,26,46.88
1943003,12,1983,27,6.06
1943003,12,1983,28,0.0
1943003,12,1983,29,0.0
1943003,12,1983,30,0.0
1943003,12,1983,31,0.0
1943003,1,1984,1,0.0
1943003,1,1984,2,0.15
1943003,1,1984,3,0.0
1943003,1,1984,4,0.0
1943003,1,1984,5,0.0
1943003,1,1984,6,0.0
1943003,1,1984,7,11.08
1943003,1,1984,8,0.0
1943003,1,1984,9,11.51
1943003,1,1984,10,0.0
1943003,1,1984,11,0.0
1943003,1,1984,12,0.0
1943003,1,1984,13,0.0
1943003,1,1984,14,0.0
1943003,1,1984,15,0.0
1943003,1,1984,16,0.0
1943003,1,1984,17,0.0
1943003,1,1984,18,0.0
1943003,1,1984,19,0.0
1943003,1,1984,20,0.0
1943003,1,1984,21,0.0
1943003,1,1984,22,21.33
1943003,1,1984,23,13.11
1943003,1,1984,24,36.92
1943003,1,1984,25,1.9
1943003,1,1984,26,0.0
1943003,1,1984,27,13.65
1943003,1,1984,28,9.38
1943003,1,1984,29,0.0
1943003,1,1984,30,0.0
1943003,1,1984,31,0.0
1943003,2,1984,1,0.0
1943003,2,1984,2,0.0
1943003,2,1984,3,0.0
1943003,2,1984,4,0.0
1943003,2,1984,5,0.0
1943003,2,1984,6,0.0
1943003,2,1984,7,0.0
1943003,2,1984,8,22.4
1943003,2,1984,9,0.0
1943003,2,1984,10,0.0
1943003,2,1984,11,4.19
1943003,2,1984,12,2.96
1943003,2,1984,13,0.0
1943003,2,1984,14,2.96
1943003,2,1984,15,0.0
1943003,2,1984,16,0.0
1943003,2,1984,17,0.0
1943003,2,1984,18,0.0
1943003,2,1984,19,0.0
1943003,2,1984,20,0.0
1943003,2,1984,21,0.0
1943003,2,1984,22,0.0
1943003,2,1984,23,0.0
1943003,2,1984,24,0.0
1943003,2,1984,25,0.0
1943003,2,1984,26,0.0
1943003,2,1984,27,0.0
1943003,2,1984,28,0.0
1943003,2,1984,29,0.0
1943003,3,1984,1,0.0
1943003,3,1984,2,0.0
1943003,3,1984,3,0.0
1943003,3,1984,4,0.0
1943003,3,1984,5,0.0
1943003,3,1984,6,0.0
1943003,3,1984,7,13.32
1943003,3,1984,8,11.2
1943003,3,1984,9,7.34
1943003,3,1984,10,0.0
1943003,3,1984,11,0.0
1943003,3,1984,12,0.0
1943003,3,1984,13,0.0
1943003,3,1984,14,10.28
1943003,3,1984,15,5.42
1943003,3,1984,16,0.0
1943003,3,1984,17,0.0
1943003,3,1984,18,0.0
1943003,3,1984,19,0.0
1943003,3,1984,20,0.0
1943003,3,1984,21,0.0
1943003,3,1984,22,0.01
1943003,3,1984,23,14.14
1943003,3,1984,24,2.07
1943003,3,1984,25,0.0
1943003,3,1984,26,0.0
1943003,3,1984,27,0.0
1943003,3,1984,28,35.93
1943003,3,1984,29,0.01
1943003,3,1984,30,0.0
1943003,3,1984,31,9.67
1943003,4,1984,1,0.4
1943003,4,1984,2,0.0
1943003,4,1984,3,0.0
1943003,4,1984,4,0.0
1943003,4,1984,5,5.24
1943003,4,1984,6,7.25
1943003,4,1984,7,4.54
1943003,4,1984,8,0.0
1943003,4,1984,9,0.0
1943003,4,1984,10,0.0
1943003,4,1984,11,0.0
1943003,4,1984,12,0.0
1943003,4,1984,13,0.0
1943003,4,1984,14,0.0
1943003,4,1984,15,0.0
1943003,4,1984,16,0.0
1943003,4,1984,17,0.0
1943003,4,1984,18,0.0
1943003,4,1984,19,0.0
1943003,4,1984,20,0.0
1943003,4,1984,21,0.0
1943003,4,1984,22,0.0
1943003,4,1984,23,0.0
1943003,4,1984,24,0.0
1943003,4,1984,25,0.0
1943003,4,1984,26,0.0
1943003,4,1984,27,0.0
1943003,4,1984,28,0.0
1943003,4,1984,29,0.0
1943003,4,1984,30,0.0
1943003,5,1984,1,0.0
1943003,5,1984,2,0.0
1943003,5,1984,3,0.0
1943003,5,1984,4,0.0
1943003,5,1984,5,0.0
1943003,5,1984,6,0.0
1943003,5,1984,7,0.0
1943003,5,1984,8,0.0
1943003,5,1984,9,0.0
1943003,5,1984,10,0.0
1943003,5,1984,11,0.0
1943003,5,1984,12,0.0
1943003,5,1984,13,0.0
1943003,5,1984,14,0.0
1943003,5,1984,15,0.0
1943003,5,1984,16,3.42
1943003,5,1984,17,9.51
1943003,5,1984,18,0.0
1943003,5,1984,19,0.0
1943003,5,1984,20,0.0
1943003,5,1984,21,0.0
1943003,5,1984,22,0.0
1943003,5,1984,23,0.0
1943003,5,1984,24,0.0
1943003,5,1984,25,0.0
1943003,5,1984,26,0.0
1943003,5,1984,27,0.0
1943003,5,1984,28,0.0
1943003,5,1984,29,0.0
1943003,5,1984,30,0.0
1943003,5,1984,31,0.0
1943003,6,1984,1,0.0
1943003,6,1984,2,0.0
1943003,6,1984,3,0.0
1943003,6,1984,4,0.0
1943003,6,1984,5,0.0
1943003,6,1984,6,0.0
1943003,6,1984,7,0.0
1943003,6,1984,8,0.0
1943003,6,1984,9,0.0
1943003,6,1984,10,0.0
1943003,6,1984,11,0.0
1943003,6,1984,12,0.0
1943003,6,1984,13,0.0
1943003,6,1984,14,0.0
1943003,6,1984,15,0.0
1943003,6,1984,16,0.0
1943003,6,1984,17,0.0
1943003,6,1984,18,0.0
1943003,6,1984,19,0.0
1943003,6,1984,20,0.0
1943003,6,1984,21,0.0
1943003,6,1984,22,0.0
1943003,6,1984,23,0.0
1943003,6,1984,24,0.0
1943003,6,1984,25,0.0
1943003,6,1984,26,0.0
1943003,6,1984,27,0.0
1943003,6,1984,28,0.0
1943003,6,1984,29,0.0
1943003,6,1984,30,0.0
1943003,7,1984,1,0.0
1943003,7,1984,2,0.0
1943003,7,1984,3,0.0
1943003,7,1984,4,0.0
1943003,7,1984,5,0.0
1943003,7,1984,6,0.0
1943003,7,1984,7,0.0
1943003,7,1984,8,0.0
1943003,7,1984,9,0.0
1943003,7,1984,10,0.0
1943003,7,1984,11,0.0
1943003,7,1984,12,0.0
1943003,7,1984,13,0.0
1943003,7,1984,14,0.0
1943003,7,1984,15,0.0
1943003,7,1984,16,0.0
1943003,7,1984,17,0.0
1943003,7,1984,18,0.0
1943003,7,1984,19,0.0
1943003,7,1984,20,0.0
1943003,7,1984,21,0.0
1943003,7,1984,22,0.0
1943003,7,1984,23,0.0
1943003,7,1984,24,0.0
1943003,7,1984,25,0.0
1943003,7,1984,26,0.0
1943003,7,1984,27,0.0
1943003,7,1984,28,0.0
1943003,7,1984,29,0.0
1943003,7,1984,30,0.0
1943003,7,1984,31,0.0
1943003,8,1984,1,0.0
1943003,8,1984,2,0.0
1943003,8,1984,3,0.0
1943003,8,1984,4,0.0
1943003,8,1984,5,0.0
1943003,8,1984,6,0.0
1943003,8,1984,7,0.0
1943003,8,1984,8,0.0
1943003,8,1984,9,0.0
1943003,8,1984,10,0.0
1943003,8,1984,11,0.0
1943003,8,1984,12,0.0
1943003,8,1984,13,0.0
1943003,8,1984,14,0.0
1943003,8,1984,15,0.0
1943003,8,1984,16,0.0
1943003,8,1984,17,12.74
1943003,8,1984,18,0.0
1943003,8,1984,19,0.0
1943003,8,1984,20,0.0
1943003,8,1984,21,0.0
1943003,8,1984,22,0.0
1943003,8,1984,23,0.0
1943003,8,1984,24,0.0
1943003,8,1984,25,0.0
1943003,8,1984,26,21.8
1943003,8,1984,27,0.0
1943003,8,1984,28,0.0
1943003,8,1984,29,21.18
1943003,8,1984,30,0.0
1943003,8,1984,31,0.0
1943003,9,1984,1,2.01
1943003,9,1984,2,0.0
1943003,9,1984,3,0.0
1943003,9,1984,4,0.0
1943003,9,1984,5,0.0
1943003,9,1984,6,0.0
1943003,9,1984,7,0.0
1943003,9,1984,8,0.0
1943003,9,1984,9,7.71
1943003,9,1984,10,0.0
1943003,9,1984,11,0.0
1943003,9,1984,12,0.0
1943003,9,1984,13,0.0
1943003,9,1984,14,0.0
1943003,9,1984,15,0.0
1943003,9,1984,16,0.0
1943003,9,1984,17,0.0
1943003,9,1984,18,6.43
1943003,9,1984,19,7.88
1943003,9,1984,20,0.0
1943003,9,1984,21,9.32
1943003,9,1984,22,0.0
1943003,9,1984,23,0.0
1943003,9,1984,24,0.0
1943003,9,1984,25,0.0
1943003,9,1984,26,0.0
1943003,9,1984,27,7.55
1943003,9,1984,28,0.0
1943003,9,1984,29,0.0
1943003,9,1984,30,0.0
1943003,10,1984,1,0.0
1943003,10,1984,2,0.0
1943003,10,1984,3,0.0
1943003,10,1984,4,0.0
1943003,10,1984,5,0.0
1943003,10,1984,6,0.0
1943003,10,1984,7,0.0
1943003,10,1984,8,0.0
1943003,10,1984,9,0.0
1943003,10,1984,10,0.0
1943003,10,1984,11,0.0
1943003,10,1984,12,
1943003,10,1984,13,0.0
1943003,10,1984,14,0.0
1943003,10,1984,15,0.0
1943003,10,1984,16,0.0
1943003,10,1984,17,0.0
1943003,10,1984,18,0.0
1943003,10,1984,19,0.0
1943003,10,1984,20,
1943003,10,1984,21,
1943003,10,1984,22,0.0
1943003,10,1984,23,0.0
1943003,10,1984,24,0.0
1943003,10,1984,25,0.0
1943003,10,1984,26,
1943003,10,1984,27,0.0
1943003,10,1984,28,0.0
1943003,10,1984,29,0.0
1943003,10,1984,30,0.0
1943003,10,1984,31,0.0
1943003,11,1984,1,0.0
1943003,11,1984,2,0.0
1943003,11,1984,3,0.0
1943003,11,1984,4,0.0
1943003,11,1984,5,0.0
1943003,11,1984,6,0.0
1943003,11,1984,7,0.0
1943003,11,1984,8,0.0
1943003,11,1984,9,0.0
1943003,11,1984,10,0.0
1943003,11,1984,11,0.0
1943003,11,1984,12,
1943003,11,1984,13,
1943003,11,1984,14,
1943003,11,1984,15,0.0
1943003,11,1984,16,0.0
1943003,11,1984,17,0.0
1943003,11,1984,18,0.0
1943003,11,1984,19,
1943003,11,1984,20,
1943003,11,1984,21,
1943003,11,1984,22,
1943003,11,1984,23,
1943003,11,1984,24,
1943003,11,1984,25,0.0
1943003,11,1984,26,0.0
1943003,11,1984,27,
1943003,11,1984,28,
1943003,11,1984,29,
1943003,11,1984,30,0.0
1943003,12,1984,1,
1943003,12,1984,2,
1943003,12,1984,3,
1943003,12,1984,4,
1943003,12,1984,5,
1943003,12,1984,6,
1943003,12,1984,7,0.0
1943003,12,1984,8,0.0
1943003,12,1984,9,
1943003,12,1984,10,
1943003,12,1984,11,
1943003,12,1984,12,
1943003,12,1984,13,
1943003,12,1984,14,0.0
1943003,12,1984,15,
1943003,12,1984,16,
1943003,12,1984,17,0.0
1943003,12,1984,18,
1943003,12,1984,19,0.0
1943003,12,1984,20,0.0
1943003,12,1984,21,0.0
1943003,12,1984,22,
1943003,12,1984,23,0.0
1943003,12,1984,24,0.0
1943003,12,1984,25,0.0
1943003,12,1984,26,0.0
1943003,12,1984,27,
1943003,12,1984,28,
1943003,12,1984,29,
1943003,12,1984,30,0.0
1943003,12,1984,31,
1943003,1,1985,1,9.74
1943003,1,1985,2,0.0
1943003,1,1985,3,9.53
1943003,1,1985,4,2.27
1943003,1,1985,5,8.36
1943003,1,1985,6,0.0
1943003,1,1985,7,10.81
1943003,1,1985,8,9.74
1943003,1,1985,9,10.7
1943003,1,1985,10,7.72
1943003,1,1985,11,0.0
1943003,1,1985,12,10.81
1943003,1,1985,13,10.81
1943003,1,1985,14,0.0
1943003,1,1985,15,0.0
1943003,1,1985,16,0.0
1943003,1,1985,17,25.01
1943003,1,1985,18,14.76
1943003,1,1985,19,20.1
1943003,1,1985,20,17.11
1943003,1,1985,21,26.29
1943003,1,1985,22,21.38
1943003,1,1985,23,13.48
1943003,1,1985,24,16.68
1943003,1,1985,25,26.72
1943003,1,1985,26,31.2
1943003,1,1985,27,40.17
1943003,1,1985,28,15.19
1943003,1,1985,29,25.22
1943003,1,1985,30,19.46
1943003,1,1985,31,2.81
1943003,2,1985,1,0.0
1943003,2,1985,2,0.0
1943003,2,1985,3,0.0
1943003,2,1985,4,0.0
1943003,2,1985,5,0.0
1943003,2,1985,6,0.0
1943003,2,1985,7,11.63
1943003,2,1985,8,0.0
1943003,2,1985,9,0.0
1943003,2,1985,10,0.0
1943003,2,1985,11,0.0
1943003,2,1985,12,0.0
