gauge,month,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year
1943003,12,1998,5.46,0.0,0.0,0.0,0.0,4.56,4.66,0.0,0.0,19.26,0.0,0.0,0.0,0.0,0.79,16.18,50.05,8.73,15.49,2.77,25.32,0.29,0.0,0.0,8.53,0.0,0.0,0.0,42.11,3.47,0.0,12,1998
1943003,1,1999,39.69,47.37,31.26,19.09,0.0,32.64,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29,26.56,0.0,0.0,1,1999
1943003,2,1999,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,18.99,27.81,3.13,1.9,,,,2,1999
1943003,3,1999,0.0,17.38,8.77,21.95,0.0,0.0,20.43,9.07,0.0,0.01,5.22,0.0,23.06,6.23,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1999
1943003,4,1999,0.0,0.0,0.0,0.0,6.17,0.2,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,8.08,5.77,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1999
1943003,5,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1999
1943003,6,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1999
1943003,7,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,7,1999
1943003,8,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1999
1943003,9,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1999
1943003,10,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.15,9.86,10.52,0.0,0.0,0.0,5.88,0.15,0.0,0.0,7.95,10,1999
1943003,11,1999,0.52,0.0,0.0,0.0,0.0,17.97,29.88,19.64,28.3,2.42,11.27,0.14,8.75,7.64,7.82,0.0,0.0,0.0,0.0,0.0,21.69,14.15,0.0,2.24,13.13,12.76,27.0,6.15,43.47,0.0,,11,1999
1943003,12,1999,0.19,0.0,0.0,0.0,36.46,47.69,77.68,10.74,0.0,0.0,0.0,28.81,16.7,26.53,13.02,0.19,0.0,0.0,2.99,0.0,0.0,0.0,0.0,1.9,11.13,0.0,0.0,0.0,0.0,0.0,0.29,12,1999
1943003,1,2000,0.0,19.18,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.36,0.0,0.0,0.0,4.12,0.79,0.0,15.23,16.83,5.08,13.84,2.1,0.0,9.46,46.82,31.02,19.82,23.66,0.79,0.0,1,2000
1943003,2,2000,11.7,2.2,5.11,0.0,0.0,5.78,8.12,20.86,82.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,15.49,15.27,0.0,0.0,0.0,0.0,0.0,0.07,0.29,2.76,,,2,2000
1943003,3,2000,0.0,3.22,0.0,0.0,9.4,0.0,0.0,0.0,0.62,0.0,22.48,31.3,17.72,15.38,0.0,13.96,9.71,30.59,7.27,0.0,0.0,5.25,0.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2000
1943003,4,2000,0.0,0.0,0.0,2.89,0.0,0.0,0.4,3.69,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,2000
1943003,5,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2000
1943003,6,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,2000
1943003,7,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,2.9,0.0,0.0,0.0,0.0,0.0,7,2000
1943003,8,2000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,13.44,0.02,8,2000
1943003,9,2000,0.0,0.0,10.25,11.7,0.61,0.0,10.9,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,,9,2000
1943003,10,2000,0.0,0.0,0.0,0.0,0.0,51.08,37.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,10,2000
1943003,11,2000,0.05,0.0,0.0,1.85,2.6,27.35,24.0,27.35,3.9,0.0,0.0,0.0,5.76,27.08,31.92,36.1,18.7,6.32,0.0,23.82,0.0,0.0,0.0,0.0,0.0,0.0,10.23,29.5,6.97,46.9,,11,2000
1943003,12,2000,27.21,2.68,4.27,5.16,14.1,21.15,23.53,0.0,0.0,0.0,4.46,0.0,0.0,0.0,3.67,0.29,0.0,75.28,5.46,0.0,0.0,9.33,8.54,4.27,0.0,0.0,0.0,0.0,2.78,8.93,2.08,12,2000
