,days_over,return_period,site
8889,16.0,1000.25,398
8890,18.0,1333.6666666666667,398
8891,20.0,2000.5,398
8892,0.0,1.00025,399
8893,1.0,2.6218872870249017,399
8894,2.0,4.808894230769231,399
8895,3.0,7.986027944111776,399
8896,4.0,11.943283582089553,399
8897,5.0,17.70353982300885,399
8898,6.0,25.163522012578618,399
8899,7.0,36.04504504504504,399
8900,8.0,60.621212121212125,399
8901,9.0,72.74545454545455,399
8902,10.0,117.67647058823529,399
8903,11.0,166.70833333333334,399
8904,12.0,235.35294117647058,399
8905,13.0,400.1,399
8906,15.0,666.8333333333334,399
8907,16.0,1333.6666666666667,399
8908,17.0,2000.5,399
8909,0.0,1.00025,400
8910,1.0,2.7842727905358386,400
8911,2.0,4.867396593673966,400
8912,3.0,7.954274353876739,400
8913,4.0,12.503125,400
8914,5.0,18.186363636363637,400
8915,6.0,25.00625,400
8916,7.0,36.372727272727275,400
8917,8.0,54.80821917808219,400
8918,9.0,75.49056603773585,400
8919,10.0,93.04651162790698,400
8920,11.0,133.36666666666667,400
8921,12.0,200.05,400
8922,13.0,285.7857142857143,400
8923,14.0,363.72727272727275,400
8924,15.0,444.55555555555554,400
8925,17.0,666.8333333333334,400
8926,22.0,1333.6666666666667,400
8927,23.0,2000.5,400
8928,30.0,4001.0,400
8929,0.0,1.00025,401
8930,1.0,2.9703043801039346,401
8931,2.0,5.149292149292149,401
8932,3.0,7.97011952191235,401
8933,4.0,12.051204819277109,401
8934,5.0,17.17167381974249,401
8935,6.0,23.81547619047619,401
8936,7.0,33.34166666666667,401
8937,8.0,47.07058823529412,401
8938,9.0,57.15714285714286,401
8939,10.0,71.44642857142857,401
8940,11.0,88.91111111111111,401
8941,12.0,108.13513513513513,401
8942,13.0,129.06451612903226,401
8943,14.0,153.8846153846154,401
8944,15.0,190.52380952380952,401
8945,16.0,235.35294117647058,401
8946,17.0,333.4166666666667,401
8947,18.0,363.72727272727275,401
8948,20.0,400.1,401
8949,21.0,571.5714285714286,401
8950,22.0,666.8333333333334,401
8951,23.0,1000.25,401
8952,24.0,1333.6666666666667,401
8953,28.0,2000.5,401
8954,30.0,4001.0,401
8955,0.0,1.00025,402
8956,1.0,2.9769345238095237,402
8957,2.0,5.189364461738003,402
8958,3.0,7.784046692607004,402
8959,4.0,11.207282913165265,402
8960,5.0,15.155303030303031,402
8961,6.0,20.838541666666668,402
8962,7.0,30.541984732824428,402
8963,8.0,37.74528301886792,402
8964,9.0,48.204819277108435,402
8965,10.0,62.515625,402
8966,11.0,76.9423076923077,402
8967,12.0,88.91111111111111,402
8968,13.0,111.13888888888889,402
8969,14.0,121.24242424242425,402
8970,15.0,160.04,402
8971,16.0,200.05,402
8972,17.0,266.73333333333335,402
8973,18.0,285.7857142857143,402
8974,19.0,333.4166666666667,402
8975,21.0,571.5714285714286,402
8976,22.0,800.2,402
8977,23.0,1333.6666666666667,402
8978,25.0,2000.5,402
8979,29.0,4001.0,402
8980,0.0,1.00025,403
8981,1.0,2.8619456366237483,403
8982,2.0,5.013784461152882,403
8983,3.0,7.97011952191235,403
8984,4.0,11.083102493074792,403
8985,5.0,15.447876447876448,403
8986,6.0,21.057894736842105,403
8987,7.0,28.992753623188406,403
8988,8.0,41.677083333333336,403
8989,9.0,51.96103896103896,403
8990,10.0,66.68333333333334,403
8991,11.0,83.35416666666667,403
8992,12.0,114.31428571428572,403
8993,13.0,142.89285714285714,403
8994,14.0,173.95652173913044,403
8995,15.0,222.27777777777777,403
8996,16.0,285.7857142857143,403
8997,17.0,400.1,403
8998,18.0,500.125,403
8999,19.0,571.5714285714286,403
9000,21.0,800.2,403
9001,22.0,1000.25,403
9002,25.0,2000.5,403
9003,32.0,4001.0,403
9004,0.0,1.00025,404
9005,1.0,2.56803594351733,404
9006,2.0,4.663170163170163,404
9007,3.0,7.4230055658627085,404
9008,4.0,11.563583815028903,404
9009,5.0,16.601659751037346,404
9010,6.0,25.484076433121018,404
9011,7.0,35.723214285714285,404
9012,8.0,52.64473684210526,404
9013,9.0,68.98275862068965,404
9014,10.0,85.12765957446808,404
9015,11.0,166.70833333333334,404
9016,12.0,210.57894736842104,404
9017,13.0,250.0625,404
9018,14.0,307.7692307692308,404
9019,15.0,400.1,404
9020,17.0,800.2,404
9021,18.0,1333.6666666666667,404
9022,22.0,4001.0,404
9023,0.0,1.00025,405
9024,1.0,2.421912832929782,405
9025,2.0,4.37746170678337,405
9026,3.0,7.5633270321361055,405
9027,4.0,11.630813953488373,405
9028,5.0,17.625550660792953,405
9029,6.0,25.647435897435898,405
9030,7.0,37.39252336448598,405
9031,8.0,54.067567567567565,405
9032,9.0,100.025,405
9033,10.0,121.24242424242425,405
9034,11.0,200.05,405
9035,12.0,250.0625,405
9036,13.0,333.4166666666667,405
9037,14.0,400.1,405
9038,15.0,500.125,405
9039,16.0,571.5714285714286,405
9040,17.0,800.2,405
9041,21.0,1333.6666666666667,405
9042,22.0,2000.5,405
9043,26.0,4001.0,405
9044,0.0,1.00025,406
9045,1.0,2.5242902208201894,406
9046,2.0,4.5517633674630265,406
9047,3.0,7.46455223880597,406
9048,4.0,11.113888888888889,406
9049,5.0,16.133064516129032,406
9050,6.0,23.261627906976745,406
9051,7.0,32.266129032258064,406
9052,8.0,52.64473684210526,406
9053,9.0,68.98275862068965,406
9054,10.0,88.91111111111111,406
9055,11.0,129.06451612903226,406
9056,12.0,166.70833333333334,406
9057,13.0,222.27777777777777,406
9058,14.0,235.35294117647058,406
9059,15.0,363.72727272727275,406
9060,16.0,444.55555555555554,406
9061,17.0,571.5714285714286,406
9062,18.0,1000.25,406
9063,19.0,1333.6666666666667,406
9064,21.0,2000.5,406
9065,24.0,4001.0,406
9066,0.0,1.00025,407
9067,1.0,2.616742969260955,407
9068,2.0,4.791616766467066,407
9069,3.0,7.986027944111776,407
9070,4.0,12.161094224924012,407
9071,5.0,16.53305785123967,407
9072,6.0,22.6045197740113,407
9073,7.0,33.34166666666667,407
9074,8.0,49.39506172839506,407
9075,9.0,81.65306122448979,407
9076,10.0,111.13888888888889,407
9077,11.0,137.9655172413793,407
9078,12.0,200.05,407
9079,13.0,210.57894736842104,407
9080,14.0,222.27777777777777,407
9081,15.0,307.7692307692308,407
9082,16.0,363.72727272727275,407
9083,17.0,400.1,407
9084,18.0,666.8333333333334,407
9085,22.0,800.2,407
9086,23.0,1333.6666666666667,407
9087,24.0,2000.5,407
9088,28.0,4001.0,407
9089,0.0,1.00025,408
9090,1.0,2.5179358086847072,408
9091,2.0,4.609447004608295,408
9092,3.0,7.341284403669725,408
9093,4.0,12.015015015015015,408
9094,5.0,17.025531914893616,408
9095,6.0,24.24848484848485,408
9096,7.0,38.10476190476191,408
9097,8.0,52.64473684210526,408
9098,9.0,78.45098039215686,408
9099,10.0,102.58974358974359,408
9100,11.0,166.70833333333334,408
9101,12.0,200.05,408
9102,13.0,307.7692307692308,408
9103,14.0,444.55555555555554,408
9104,15.0,666.8333333333334,408
9105,16.0,1333.6666666666667,408
9106,19.0,2000.5,408
9107,24.0,4001.0,408
9108,0.0,1.00025,409
9109,1.0,2.718070652173913,409
9110,2.0,4.746144721233689,409
9111,3.0,7.261343012704174,409
9112,4.0,10.419270833333334,409
9113,5.0,14.137809187279151,409
9114,6.0,19.806930693069308,409
9115,7.0,28.57857142857143,409
9116,8.0,40.41414141414141,409
9117,9.0,57.98550724637681,409
9118,10.0,70.19298245614036,409
9119,11.0,95.26190476190476,409
9120,12.0,114.31428571428572,409
9121,13.0,153.8846153846154,409
9122,14.0,210.57894736842104,409
9123,15.0,285.7857142857143,409
9124,16.0,333.4166666666667,409
9125,17.0,363.72727272727275,409
9126,18.0,444.55555555555554,409
9127,20.0,800.2,409
9128,21.0,1333.6666666666667,409
9129,22.0,4001.0,409
9130,0.0,1.00025,410
9131,1.0,3.5438441098317095,410
9132,2.0,5.723891273247497,410
9133,3.0,8.440928270042194,410
9134,4.0,11.597101449275362,410
9135,5.0,15.329501915708812,410
9136,6.0,20.413265306122447,410
9137,7.0,26.15032679738562,410
9138,8.0,31.2578125,410
9139,9.0,41.24742268041237,410
9140,10.0,51.96103896103896,410
9141,11.0,62.515625,410
9142,12.0,71.44642857142857,410
9143,13.0,97.58536585365853,410
9144,14.0,117.67647058823529,410
9145,15.0,142.89285714285714,410
9146,16.0,181.86363636363637,410
9147,17.0,210.57894736842104,410
9148,19.0,266.73333333333335,410
9149,21.0,363.72727272727275,410
9150,22.0,400.1,410
9151,23.0,444.55555555555554,410
9152,24.0,571.5714285714286,410
9153,25.0,800.2,410
9154,26.0,4001.0,410
9155,0.0,1.00025,411
9156,1.0,3.250203086921202,411
9157,2.0,5.541551246537396,411
9158,3.0,8.283643892339544,411
9159,4.0,11.052486187845304,411
9160,5.0,16.068273092369477,411
9161,6.0,20.94764397905759,411
9162,7.0,27.404109589041095,411
9163,8.0,35.09649122807018,411
9164,9.0,43.02150537634409,411
9165,10.0,52.64473684210526,411
9166,11.0,62.515625,411
9167,12.0,85.12765957446808,411
9168,13.0,108.13513513513513,411
9169,14.0,142.89285714285714,411
9170,15.0,160.04,411
9171,16.0,181.86363636363637,411
9172,19.0,250.0625,411
9173,20.0,285.7857142857143,411
9174,21.0,307.7692307692308,411
9175,23.0,363.72727272727275,411
9176,24.0,444.55555555555554,411
9177,26.0,500.125,411
9178,27.0,666.8333333333334,411
9179,28.0,800.2,411
9180,31.0,1000.25,411
9181,33.0,4001.0,411
9182,0.0,1.00025,412
9183,1.0,3.1553627760252367,412
9184,2.0,5.50343878954608,412
9185,3.0,8.266528925619834,412
9186,4.0,11.464183381088825,412
9187,5.0,16.133064516129032,412
9188,6.0,20.94764397905759,412
9189,7.0,29.204379562043794,412
9190,8.0,36.04504504504504,412
9191,9.0,48.792682926829265,412
9192,10.0,61.55384615384615,412
9193,11.0,75.49056603773585,412
9194,12.0,97.58536585365853,412
9195,13.0,125.03125,412
9196,14.0,166.70833333333334,412
9197,15.0,200.05,412
9198,16.0,235.35294117647058,412
9199,18.0,307.7692307692308,412
9200,19.0,363.72727272727275,412
9201,20.0,500.125,412
9202,23.0,800.2,412
9203,27.0,1000.25,412
9204,29.0,1333.6666666666667,412
9205,30.0,2000.5,412
9206,31.0,4001.0,412
9207,0.0,1.00025,413
9208,1.0,2.9289897510980967,413
9209,2.0,5.384925975773889,413
9210,3.0,8.604301075268816,413
9211,4.0,12.823717948717949,413
9212,5.0,17.54824561403509,413
9213,6.0,25.647435897435898,413
9214,7.0,35.4070796460177,413
9215,8.0,50.64556962025316,413
9216,9.0,70.19298245614036,413
9217,10.0,88.91111111111111,413
9218,11.0,133.36666666666667,413
9219,12.0,166.70833333333334,413
9220,13.0,235.35294117647058,413
9221,14.0,250.0625,413
9222,15.0,333.4166666666667,413
9223,16.0,363.72727272727275,413
9224,18.0,500.125,413
9225,20.0,1333.6666666666667,413
9226,21.0,2000.5,413
9227,24.0,4001.0,413
9228,0.0,1.00025,414
9229,1.0,2.5963659961064245,414
9230,2.0,4.636152954808806,414
9231,3.0,7.814453125,414
9232,4.0,11.76764705882353,414
9233,5.0,17.54824561403509,414
9234,6.0,26.673333333333332,414
9235,7.0,39.22549019607843,414
9236,8.0,56.352112676056336,414
9237,9.0,81.65306122448979,414
9238,10.0,111.13888888888889,414
9239,11.0,153.8846153846154,414
9240,12.0,173.95652173913044,414
9241,13.0,222.27777777777777,414
9242,14.0,266.73333333333335,414
9243,15.0,363.72727272727275,414
9244,16.0,444.55555555555554,414
9245,17.0,571.5714285714286,414
9246,19.0,1333.6666666666667,414
9247,29.0,4001.0,414
9248,0.0,1.00025,415
9249,1.0,2.500625,415
9250,2.0,4.625433526011561,415
9251,3.0,7.506566604127579,415
9252,4.0,11.837278106508876,415
9253,5.0,17.0982905982906,415
9254,6.0,25.32278481012658,415
9255,7.0,37.0462962962963,415
9256,8.0,50.0125,415
9257,9.0,74.0925925925926,415
9258,10.0,111.13888888888889,415
9259,11.0,148.1851851851852,415
9260,12.0,166.70833333333334,415
9261,13.0,222.27777777777777,415
9262,14.0,266.73333333333335,415
9263,15.0,285.7857142857143,415
9264,16.0,400.1,415
9265,17.0,571.5714285714286,415
9266,18.0,2000.5,415
9267,23.0,4001.0,415
9268,0.0,1.00025,416
9269,1.0,2.353529411764706,416
9270,2.0,4.510710259301015,416
9271,3.0,7.875984251968504,416
9272,4.0,12.425465838509316,416
9273,5.0,19.052380952380954,416
9274,6.0,28.992753623188406,416
9275,7.0,42.56382978723404,416
9276,8.0,57.15714285714286,416
9277,9.0,81.65306122448979,416
9278,10.0,114.31428571428572,416
9279,11.0,190.52380952380952,416
9280,12.0,250.0625,416
9281,13.0,285.7857142857143,416
9282,15.0,500.125,416
9283,16.0,571.5714285714286,416
9284,17.0,666.8333333333334,416
9285,18.0,1333.6666666666667,416
9286,20.0,2000.5,416
9287,21.0,4001.0,416
9288,0.0,1.00025,417
9289,1.0,2.2044077134986226,417
9290,2.0,4.396703296703297,417
9291,3.0,7.829745596868885,417
9292,4.0,13.03257328990228,417
9293,5.0,20.730569948186528,417
9294,6.0,32.266129032258064,417
9295,7.0,47.07058823529412,417
9296,8.0,85.12765957446808,417
9297,9.0,142.89285714285714,417
9298,10.0,200.05,417
9299,11.0,235.35294117647058,417
9300,12.0,307.7692307692308,417
9301,13.0,500.125,417
9302,14.0,800.2,417
9303,16.0,1000.25,417
9304,17.0,1333.6666666666667,417
9305,18.0,2000.5,417
9306,19.0,4001.0,417
9307,0.0,1.00025,418
9308,1.0,2.192328767123288,418
9309,2.0,4.260915867944622,418
9310,3.0,7.709055876685935,418
9311,4.0,13.07516339869281,418
9312,5.0,19.32850241545894,418
9313,6.0,26.85234899328859,418
9314,7.0,40.826530612244895,418
9315,8.0,65.59016393442623,418
9316,9.0,114.31428571428572,418
9317,10.0,173.95652173913044,418
9318,11.0,266.73333333333335,418
9319,12.0,333.4166666666667,418
9320,13.0,444.55555555555554,418
9321,14.0,800.2,418
9322,17.0,1333.6666666666667,418
9323,18.0,2000.5,418
9324,19.0,4001.0,418
9325,0.0,1.00025,419
9326,1.0,2.433698296836983,419
9327,2.0,4.593570608495981,419
9328,3.0,7.860510805500982,419
9329,4.0,12.348765432098766,419
9330,5.0,17.782222222222224,419
9331,6.0,26.15032679738562,419
9332,7.0,40.41414141414141,419
9333,8.0,59.71641791044776,419
9334,9.0,86.97826086956522,419
9335,10.0,108.13513513513513,419
9336,11.0,148.1851851851852,419
9337,12.0,222.27777777777777,419
9338,13.0,333.4166666666667,419
9339,15.0,400.1,419
9340,16.0,666.8333333333334,419
9341,17.0,800.2,419
9342,18.0,1000.25,419
9343,19.0,1333.6666666666667,419
9344,23.0,2000.5,419
9345,25.0,4001.0,419
9346,0.0,1.00025,420
9347,1.0,2.368857312018946,420
9348,2.0,4.598850574712643,420
9349,3.0,7.784046692607004,420
9350,4.0,12.864951768488746,420
9351,5.0,19.70935960591133,420
9352,6.0,30.082706766917294,420
9353,7.0,40.826530612244895,420
9354,8.0,61.55384615384615,420
9355,9.0,78.45098039215686,420
9356,10.0,125.03125,420
9357,11.0,160.04,420
9358,12.0,181.86363636363637,420
9359,13.0,210.57894736842104,420
9360,14.0,285.7857142857143,420
9361,15.0,333.4166666666667,420
9362,17.0,666.8333333333334,420
9363,18.0,1333.6666666666667,420
9364,21.0,2000.5,420
9365,26.0,4001.0,420
9366,0.0,1.00025,421
9367,1.0,3.0082706766917293,421
9368,2.0,5.271409749670619,421
9369,3.0,7.784046692607004,421
9370,4.0,11.943283582089553,421
9371,5.0,16.670833333333334,421
9372,6.0,22.35195530726257,421
9373,7.0,29.419117647058822,421
9374,8.0,39.22549019607843,421
9375,9.0,57.15714285714286,421
9376,10.0,74.0925925925926,421
9377,11.0,108.13513513513513,421
9378,12.0,153.8846153846154,421
9379,13.0,222.27777777777777,421
9380,14.0,235.35294117647058,421
9381,15.0,400.1,421
9382,17.0,666.8333333333334,421
9383,18.0,1333.6666666666667,421
9384,22.0,2000.5,421
9385,26.0,4001.0,421
9386,0.0,1.00025,422
9387,1.0,3.099147947327653,422
9388,2.0,4.995006242197253,422
9389,3.0,7.5633270321361055,422
9390,4.0,10.726541554959786,422
9391,5.0,14.818518518518518,422
9392,6.0,20.309644670050762,422
9393,7.0,25.00625,422
9394,8.0,32.795081967213115,422
9395,9.0,42.56382978723404,422
9396,10.0,54.80821917808219,422
9397,11.0,65.59016393442623,422
9398,12.0,90.93181818181819,422
9399,13.0,108.13513513513513,422
9400,14.0,125.03125,422
9401,15.0,166.70833333333334,422
9402,16.0,235.35294117647058,422
9403,17.0,307.7692307692308,422
9404,18.0,400.1,422
9405,19.0,444.55555555555554,422
9406,20.0,500.125,422
9407,21.0,571.5714285714286,422
9408,22.0,800.2,422
9409,23.0,1000.25,422
9410,24.0,1333.6666666666667,422
9411,26.0,2000.5,422
9412,29.0,4001.0,422
9413,0.0,1.00025,423
9414,1.0,3.12578125,423
9415,2.0,5.334666666666666,423
9416,3.0,7.891518737672584,423
9417,4.0,11.563583815028903,423
9418,5.0,16.46502057613169,423
9419,6.0,22.227777777777778,423
9420,7.0,29.85820895522388,423
9421,8.0,36.706422018348626,423
9422,9.0,50.0125,423
9423,10.0,64.53225806451613,423
9424,11.0,85.12765957446808,423
9425,12.0,100.025,423
9426,13.0,153.8846153846154,423
9427,14.0,235.35294117647058,423
9428,15.0,333.4166666666667,423
9429,16.0,444.55555555555554,423
9430,18.0,500.125,423
9431,19.0,666.8333333333334,423
9432,20.0,800.2,423
9433,22.0,1333.6666666666667,423
9434,24.0,2000.5,423
9435,0.0,1.00025,424
9436,1.0,3.2821985233798197,424
9437,2.0,5.384925975773889,424
9438,3.0,8.352818371607516,424
9439,4.0,11.943283582089553,424
9440,5.0,16.004,424
9441,6.0,22.104972375690608,424
9442,7.0,26.85234899328859,424
9443,8.0,35.09649122807018,424
9444,9.0,44.95505617977528,424
9445,10.0,60.621212121212125,424
9446,11.0,78.45098039215686,424
9447,12.0,97.58536585365853,424
9448,13.0,114.31428571428572,424
9449,14.0,153.8846153846154,424
9450,15.0,166.70833333333334,424
9451,16.0,222.27777777777777,424
9452,17.0,266.73333333333335,424
9453,18.0,333.4166666666667,424
9454,19.0,363.72727272727275,424
9455,20.0,444.55555555555554,424
9456,21.0,666.8333333333334,424
9457,22.0,1000.25,424
9458,23.0,2000.5,424
9459,26.0,4001.0,424
9460,0.0,1.00025,425
9461,1.0,3.2240128928283642,425
9462,2.0,5.182642487046632,425
9463,3.0,7.664750957854406,425
9464,4.0,10.784366576819407,425
9465,5.0,15.876984126984127,425
9466,6.0,21.510752688172044,425
9467,7.0,27.033783783783782,425
9468,8.0,37.74528301886792,425
9469,9.0,48.204819277108435,425
9470,10.0,59.71641791044776,425
9471,11.0,78.45098039215686,425
9472,12.0,100.025,425
9473,13.0,117.67647058823529,425
9474,14.0,142.89285714285714,425
9475,15.0,181.86363636363637,425
9476,16.0,222.27777777777777,425
9477,17.0,363.72727272727275,425
9478,18.0,571.5714285714286,425
9479,19.0,800.2,425
9480,20.0,1000.25,425
9481,22.0,2000.5,425
9482,25.0,4001.0,425
9483,0.0,1.00025,426
9484,1.0,2.6133246244284782,426
9485,2.0,4.712603062426384,426
9486,3.0,7.845098039215686,426
9487,4.0,12.621451104100947,426
9488,5.0,19.517073170731706,426
9489,6.0,29.637037037037036,426
9490,7.0,43.48913043478261,426
9491,8.0,61.55384615384615,426
9492,9.0,80.02,426
9493,10.0,125.03125,426
9494,11.0,160.04,426
9495,12.0,250.0625,426
9496,13.0,400.1,426
9497,14.0,444.55555555555554,426
9498,15.0,500.125,426
9499,17.0,800.2,426
9500,18.0,1000.25,426
9501,20.0,4001.0,426
9502,0.0,1.00025,427
9503,1.0,2.577963917525773,427
9504,2.0,5.007509386733417,427
9505,3.0,8.458773784355179,427
9506,4.0,13.74914089347079,427
9507,5.0,20.730569948186528,427
9508,6.0,31.753968253968253,427
9509,7.0,47.63095238095238,427
9510,8.0,71.44642857142857,427
9511,9.0,90.93181818181819,427
9512,10.0,125.03125,427
9513,11.0,173.95652173913044,427
9514,12.0,266.73333333333335,427
9515,13.0,363.72727272727275,427
9516,14.0,400.1,427
9517,15.0,1000.25,427
9518,16.0,1333.6666666666667,427
9519,20.0,2000.5,427
9520,24.0,4001.0,427
9521,0.0,1.00025,428
9522,1.0,2.749828178694158,428
9523,2.0,4.939506172839506,428
9524,3.0,7.907114624505929,428
9525,4.0,12.66139240506329,428
9526,5.0,18.52314814814815,428
9527,6.0,25.647435897435898,428
9528,7.0,39.22549019607843,428
9529,8.0,53.346666666666664,428
9530,9.0,65.59016393442623,428
9531,10.0,85.12765957446808,428
9532,11.0,114.31428571428572,428
9533,12.0,235.35294117647058,428
9534,13.0,333.4166666666667,428
9535,14.0,363.72727272727275,428
9536,15.0,571.5714285714286,428
9537,16.0,800.2,428
9538,17.0,2000.5,428
9539,23.0,4001.0,428
9540,0.0,1.00025,429
9541,1.0,2.821579689703808,429
9542,2.0,4.933415536374846,429
9543,3.0,7.891518737672584,429
9544,4.0,12.235474006116208,429
9545,5.0,18.104072398190045,429
9546,6.0,24.102409638554217,429
9547,7.0,38.10476190476191,429
9548,8.0,52.64473684210526,429
9549,9.0,74.0925925925926,429
9550,10.0,95.26190476190476,429
9551,11.0,148.1851851851852,429
9552,12.0,250.0625,429
9553,13.0,307.7692307692308,429
9554,14.0,444.55555555555554,429
9555,15.0,571.5714285714286,429
9556,16.0,800.2,429
9557,17.0,1000.25,429
9558,20.0,2000.5,429
9559,23.0,4001.0,429
9560,0.0,1.00025,430
9561,1.0,2.7998600419874036,430
9562,2.0,4.89119804400978,430
9563,3.0,7.875984251968504,430
9564,4.0,11.698830409356725,430
9565,5.0,16.670833333333334,430
9566,6.0,22.99425287356322,430
9567,7.0,34.491379310344826,430
9568,8.0,50.0125,430
9569,9.0,62.515625,430
9570,10.0,80.02,430
9571,11.0,90.93181818181819,430
9572,12.0,111.13888888888889,430
9573,13.0,133.36666666666667,430
9574,14.0,166.70833333333334,430
9575,15.0,210.57894736842104,430
9576,16.0,266.73333333333335,430
9577,17.0,307.7692307692308,430
9578,18.0,363.72727272727275,430
9579,19.0,400.1,430
9580,21.0,444.55555555555554,430
9581,23.0,571.5714285714286,430
9582,24.0,1000.25,430
9583,27.0,1333.6666666666667,430
9584,30.0,4001.0,430
9585,0.0,1.00025,431
9586,1.0,2.959319526627219,431
9587,2.0,5.236910994764398,431
9588,3.0,7.938492063492063,431
9589,4.0,11.052486187845304,431
9590,5.0,15.690196078431372,431
9591,6.0,22.104972375690608,431
9592,7.0,28.784172661870503,431
9593,8.0,37.74528301886792,431
9594,9.0,50.0125,431
9595,10.0,63.507936507936506,431
9596,11.0,78.45098039215686,431
9597,12.0,88.91111111111111,431
9598,13.0,108.13513513513513,431
9599,14.0,137.9655172413793,431
9600,15.0,166.70833333333334,431
9601,16.0,190.52380952380952,431
9602,17.0,266.73333333333335,431
9603,18.0,333.4166666666667,431
9604,19.0,400.1,431
9605,20.0,500.125,431
9606,21.0,666.8333333333334,431
9607,22.0,1000.25,431
9608,26.0,1333.6666666666667,431
9609,27.0,2000.5,431
9610,36.0,4001.0,431
9611,0.0,1.00025,432
9612,1.0,2.985820895522388,432
9613,2.0,5.169250645994832,432
9614,3.0,7.534839924670433,432
9615,4.0,10.528947368421052,432
9616,5.0,14.709558823529411,432
9617,6.0,19.052380952380954,432
9618,7.0,25.81290322580645,432
9619,8.0,34.491379310344826,432
9620,9.0,43.967032967032964,432
9621,10.0,52.64473684210526,432
9622,11.0,72.74545454545455,432
9623,12.0,95.26190476190476,432
9624,13.0,133.36666666666667,432
9625,14.0,166.70833333333334,432
9626,15.0,285.7857142857143,432
9627,17.0,307.7692307692308,432
9628,18.0,400.1,432
9629,19.0,444.55555555555554,432
9630,20.0,500.125,432
9631,21.0,571.5714285714286,432
9632,24.0,800.2,432
9633,25.0,1000.25,432
9634,26.0,1333.6666666666667,432
9635,28.0,2000.5,432
9636,53.0,4001.0,432
9637,0.0,1.00025,433
9638,1.0,2.65142478462558,433
9639,2.0,4.757431629013079,433
9640,3.0,7.664750957854406,433
9641,4.0,11.43142857142857,433
9642,5.0,15.9402390438247,433
9643,6.0,23.127167630057805,433
9644,7.0,28.57857142857143,433
9645,8.0,41.24742268041237,433
9646,9.0,57.98550724637681,433
9647,10.0,70.19298245614036,433
9648,11.0,102.58974358974359,433
9649,12.0,142.89285714285714,433
9650,13.0,160.04,433
9651,14.0,181.86363636363637,433
9652,15.0,250.0625,433
9653,16.0,333.4166666666667,433
9654,17.0,363.72727272727275,433
9655,18.0,400.1,433
9656,19.0,666.8333333333334,433
9657,21.0,800.2,433
9658,23.0,1000.25,433
9659,24.0,1333.6666666666667,433
9660,25.0,2000.5,433
9661,27.0,4001.0,433
9662,0.0,1.00025,434
9663,1.0,2.598051948051948,434
9664,2.0,4.668611435239207,434
9665,3.0,7.492509363295881,434
9666,4.0,11.3342776203966,434
9667,5.0,16.264227642276424,434
9668,6.0,24.24848484848485,434
9669,7.0,33.06611570247934,434
9670,8.0,45.98850574712644,434
9671,9.0,65.59016393442623,434
9672,10.0,97.58536585365853,434
9673,11.0,117.67647058823529,434
9674,12.0,148.1851851851852,434
9675,13.0,181.86363636363637,434
9676,14.0,285.7857142857143,434
9677,16.0,400.1,434
9678,17.0,800.2,434
9679,21.0,1333.6666666666667,434
9680,26.0,4001.0,434
9681,0.0,1.00025,435
9682,1.0,2.556549520766773,435
9683,2.0,4.588302752293578,435
9684,3.0,7.436802973977695,435
9685,4.0,11.597101449275362,435
9686,5.0,16.601659751037346,435
9687,6.0,23.127167630057805,435
9688,7.0,30.776923076923076,435
9689,8.0,44.455555555555556,435
9690,9.0,56.352112676056336,435
9691,10.0,74.0925925925926,435
9692,11.0,88.91111111111111,435
9693,12.0,108.13513513513513,435
9694,13.0,148.1851851851852,435
9695,14.0,190.52380952380952,435
9696,15.0,235.35294117647058,435
9697,16.0,266.73333333333335,435
9698,17.0,307.7692307692308,435
9699,18.0,500.125,435
9700,19.0,1000.25,435
9701,21.0,1333.6666666666667,435
9702,23.0,2000.5,435
9703,29.0,4001.0,435
9704,0.0,1.00025,436
9705,1.0,2.390083632019116,436
9706,2.0,4.572571428571429,436
9707,3.0,7.679462571976967,436
9708,4.0,12.124242424242425,436
9709,5.0,18.69626168224299,436
9710,6.0,25.98051948051948,436
9711,7.0,35.723214285714285,436
9712,8.0,51.96103896103896,436
9713,9.0,78.45098039215686,436
9714,10.0,133.36666666666667,436
9715,11.0,235.35294117647058,436
9716,12.0,266.73333333333335,436
9717,13.0,363.72727272727275,436
9718,14.0,444.55555555555554,436
9719,16.0,800.2,436
9720,18.0,1333.6666666666667,436
9721,26.0,2000.5,436
9722,27.0,4001.0,436
9723,0.0,1.00025,437
9724,1.0,2.584625322997416,437
9725,2.0,4.614763552479816,437
9726,3.0,7.3955637707948245,437
9727,4.0,11.43142857142857,437
9728,5.0,16.19838056680162,437
9729,6.0,24.24848484848485,437
9730,7.0,33.621848739495796,437
9731,8.0,51.294871794871796,437
9732,9.0,67.8135593220339,437
9733,10.0,90.93181818181819,437
9734,11.0,121.24242424242425,437
9735,12.0,137.9655172413793,437
9736,13.0,190.52380952380952,437
9737,14.0,266.73333333333335,437
9738,15.0,363.72727272727275,437
9739,16.0,500.125,437
9740,17.0,666.8333333333334,437
9741,18.0,800.2,437
9742,19.0,1333.6666666666667,437
9743,21.0,2000.5,437
9744,22.0,4001.0,437
9745,0.0,1.00025,438
9746,1.0,2.90559186637618,438
9747,2.0,4.964019851116626,438
9748,3.0,7.635496183206107,438
9749,4.0,11.175977653631286,438
9750,5.0,14.818518518518518,438
9751,6.0,19.32850241545894,438
9752,7.0,27.217687074829932,438
