,days_over,return_period
3213,0.0,1
3214,0.0,1
3215,0.0,1
3216,0.0,1
3217,1.0,3
3218,0.0,1
3219,1.0,3
3220,0.0,1
3221,0.0,1
3222,3.0,12
3223,0.0,1
3224,0.0,1
3225,0.0,1
3226,0.0,1
3227,0.0,1
3228,7.0,75
3229,0.0,1
3230,0.0,1
3231,0.0,1
3232,0.0,1
3233,0.0,1
3234,0.0,1
3235,11.0,285
3236,0.0,1
3237,0.0,1
3238,0.0,1
3239,7.0,75
3240,2.0,6
3241,0.0,1
3242,2.0,6
3243,0.0,1
3244,0.0,1
3245,0.0,1
3246,0.0,1
3247,0.0,1
3248,1.0,3
3249,0.0,1
3250,6.0,52
3251,0.0,1
3252,1.0,3
3253,0.0,1
3254,0.0,1
3255,0.0,1
3256,0.0,1
3257,0.0,1
3258,0.0,1
3259,0.0,1
3260,0.0,1
3261,0.0,1
3262,0.0,1
3263,0.0,1
3264,0.0,1
3265,3.0,12
3266,0.0,1
3267,2.0,6
3268,0.0,1
3269,0.0,1
3270,0.0,1
3271,0.0,1
3272,0.0,1
3273,10.0,212
3274,0.0,1
3275,0.0,1
3276,0.0,1
3277,0.0,1
3278,0.0,1
3279,0.0,1
3280,0.0,1
3281,1.0,3
3282,0.0,1
3283,3.0,12
3284,2.0,6
3285,0.0,1
3286,0.0,1
3287,0.0,1
3288,0.0,1
3289,0.0,1
3290,1.0,3
3291,0.0,1
3292,0.0,1
3293,0.0,1
3294,0.0,1
3295,0.0,1
3296,0.0,1
3297,0.0,1
3298,9.0,147
3299,1.0,3
3300,1.0,3
3301,0.0,1
3302,1.0,3
3303,0.0,1
3304,0.0,1
3305,0.0,1
3306,0.0,1
3307,1.0,3
3308,1.0,3
3309,1.0,3
3310,0.0,1
3311,0.0,1
3312,2.0,6
3313,0.0,1
3314,0.0,1
3315,3.0,12
3316,0.0,1
3317,0.0,1
3318,0.0,1
3319,0.0,1
3320,0.0,1
3321,1.0,3
3322,2.0,6
3323,2.0,6
3324,1.0,3
3325,0.0,1
3326,5.0,33
3327,0.0,1
3328,0.0,1
3329,0.0,1
3330,0.0,1
3331,0.0,1
3332,0.0,1
3333,0.0,1
3334,0.0,1
3335,4.0,21
3336,0.0,1
3337,1.0,3
3338,0.0,1
3339,1.0,3
3340,0.0,1
3341,2.0,6
3342,0.0,1
3343,0.0,1
3344,0.0,1
3345,2.0,6
3346,0.0,1
3347,0.0,1
3348,0.0,1
3349,0.0,1
3350,0.0,1
3351,0.0,1
3352,0.0,1
3353,3.0,12
3354,0.0,1
3355,0.0,1
3356,0.0,1
3357,0.0,1
3358,0.0,1
3359,1.0,3
3360,0.0,1
3361,0.0,1
3362,0.0,1
3363,0.0,1
3364,1.0,3
3365,0.0,1
3366,0.0,1
3367,0.0,1
3368,0.0,1
3369,0.0,1
3370,0.0,1
3371,0.0,1
3372,0.0,1
3373,0.0,1
3374,0.0,1
3375,0.0,1
3376,0.0,1
3377,1.0,3
3378,0.0,1
3379,0.0,1
3380,0.0,1
3381,0.0,1
3382,0.0,1
3383,0.0,1
3384,0.0,1
3385,0.0,1
3386,0.0,1
3387,1.0,3
3388,0.0,1
3389,0.0,1
3390,0.0,1
3391,0.0,1
3392,0.0,1
3393,0.0,1
3394,0.0,1
3395,0.0,1
3396,2.0,6
3397,0.0,1
3398,0.0,1
3399,0.0,1
3400,0.0,1
3401,0.0,1
3402,1.0,3
3403,0.0,1
3404,1.0,3
3405,0.0,1
3406,1.0,3
3407,0.0,1
3408,0.0,1
3409,0.0,1
3410,0.0,1
3411,0.0,1
3412,0.0,1
3413,3.0,12
3414,0.0,1
3415,0.0,1
3416,2.0,6
3417,0.0,1
3418,0.0,1
3419,0.0,1
3420,0.0,1
3421,0.0,1
3422,2.0,6
3423,0.0,1
3424,0.0,1
3425,0.0,1
3426,0.0,1
3427,1.0,3
3428,0.0,1
3429,0.0,1
3430,6.0,52
3431,2.0,6
3432,0.0,1
3433,3.0,12
3434,0.0,1
3435,0.0,1
3436,0.0,1
3437,0.0,1
3438,0.0,1
3439,1.0,3
3440,0.0,1
3441,0.0,1
3442,1.0,3
3443,0.0,1
3444,1.0,3
3445,0.0,1
3446,1.0,3
3447,1.0,3
3448,0.0,1
3449,0.0,1
3450,0.0,1
3451,0.0,1
3452,1.0,3
3453,2.0,6
3454,0.0,1
3455,0.0,1
3456,0.0,1
3457,0.0,1
3458,1.0,3
3459,0.0,1
3460,2.0,6
3461,0.0,1
3462,2.0,6
3463,3.0,12
3464,0.0,1
3465,0.0,1
3466,0.0,1
3467,0.0,1
3468,0.0,1
3469,0.0,1
3470,0.0,1
3471,0.0,1
3472,0.0,1
3473,0.0,1
3474,0.0,1
3475,1.0,3
3476,0.0,1
3477,0.0,1
3478,5.0,33
3479,1.0,3
3480,0.0,1
3481,0.0,1
3482,0.0,1
3483,0.0,1
3484,1.0,3
3485,0.0,1
3486,2.0,6
3487,0.0,1
3488,0.0,1
3489,0.0,1
3490,1.0,3
3491,0.0,1
3492,1.0,3
3493,0.0,1
3494,0.0,1
3495,1.0,3
3496,0.0,1
3497,0.0,1
3498,0.0,1
3499,1.0,3
3500,0.0,1
3501,0.0,1
3502,0.0,1
3503,0.0,1
3504,0.0,1
3505,0.0,1
3506,0.0,1
3507,3.0,12
3508,3.0,12
3509,1.0,3
3510,0.0,1
3511,0.0,1
3512,1.0,3
3513,2.0,6
3514,3.0,12
3515,0.0,1
3516,0.0,1
3517,0.0,1
3518,0.0,1
3519,3.0,12
3520,0.0,1
3521,0.0,1
3522,0.0,1
3523,0.0,1
3524,2.0,6
3525,0.0,1
3526,0.0,1
3527,0.0,1
3528,1.0,3
3529,0.0,1
3530,0.0,1
3531,0.0,1
3532,0.0,1
3533,0.0,1
3534,1.0,3
3535,9.0,147
3536,0.0,1
3537,0.0,1
3538,1.0,3
3539,0.0,1
3540,0.0,1
3541,0.0,1
3542,7.0,75
3543,0.0,1
3544,0.0,1
3545,0.0,1
3546,2.0,6
3547,0.0,1
3548,0.0,1
3549,0.0,1
3550,0.0,1
3551,2.0,6
3552,5.0,33
3553,2.0,6
3554,0.0,1
3555,0.0,1
3556,0.0,1
3557,0.0,1
3558,0.0,1
3559,0.0,1
3560,0.0,1
3561,0.0,1
3562,0.0,1
3563,4.0,21
3564,0.0,1
3565,0.0,1
3566,3.0,12
3567,1.0,3
3568,3.0,12
3569,1.0,3
3570,0.0,1
3571,0.0,1
3572,1.0,3
3573,0.0,1
3574,2.0,6
3575,0.0,1
3576,0.0,1
3577,0.0,1
3578,0.0,1
3579,0.0,1
3580,0.0,1
3581,0.0,1
3582,0.0,1
3583,0.0,1
3584,16.0,2500
3585,1.0,3
3586,0.0,1
3587,0.0,1
3588,1.0,3
3589,0.0,1
3590,0.0,1
3591,0.0,1
3592,0.0,1
3593,2.0,6
3594,2.0,6
3595,0.0,1
3596,0.0,1
3597,0.0,1
3598,0.0,1
3599,0.0,1
3600,0.0,1
3601,1.0,3
3602,1.0,3
3603,0.0,1
3604,0.0,1
3605,0.0,1
3606,0.0,1
3607,9.0,147
3608,0.0,1
3609,0.0,1
3610,0.0,1
3611,0.0,1
3612,0.0,1
3613,0.0,1
3614,3.0,12
3615,0.0,1
3616,3.0,12
3617,4.0,21
3618,0.0,1
3619,0.0,1
3620,0.0,1
3621,0.0,1
3622,0.0,1
3623,0.0,1
3624,0.0,1
3625,0.0,1
3626,1.0,3
3627,0.0,1
3628,1.0,3
3629,0.0,1
3630,0.0,1
3631,5.0,33
3632,5.0,33
3633,3.0,12
3634,0.0,1
3635,1.0,3
3636,0.0,1
3637,0.0,1
3638,4.0,21
3639,2.0,6
3640,0.0,1
3641,0.0,1
3642,0.0,1
3643,2.0,6
3644,0.0,1
3645,0.0,1
3646,4.0,21
3647,0.0,1
3648,0.0,1
3649,2.0,6
3650,0.0,1
3651,6.0,52
3652,0.0,1
3653,0.0,1
3654,0.0,1
3655,0.0,1
3656,0.0,1
3657,0.0,1
3658,3.0,12
3659,0.0,1
3660,1.0,3
3661,0.0,1
3662,0.0,1
3663,0.0,1
3664,0.0,1
3665,0.0,1
3666,0.0,1
3667,1.0,3
3668,0.0,1
3669,1.0,3
3670,0.0,1
3671,0.0,1
3672,0.0,1
3673,0.0,1
3674,0.0,1
3675,0.0,1
3676,0.0,1
3677,1.0,3
3678,0.0,1
3679,2.0,6
3680,0.0,1
3681,0.0,1
3682,1.0,3
3683,2.0,6
3684,0.0,1
3685,1.0,3
3686,0.0,1
3687,0.0,1
3688,0.0,1
3689,0.0,1
3690,0.0,1
3691,0.0,1
3692,0.0,1
3693,0.0,1
3694,0.0,1
3695,1.0,3
3696,0.0,1
3697,0.0,1
3698,4.0,21
3699,2.0,6
3700,0.0,1
3701,1.0,3
3702,0.0,1
3703,0.0,1
3704,0.0,1
3705,1.0,3
3706,0.0,1
3707,0.0,1
3708,0.0,1
3709,0.0,1
3710,0.0,1
3711,0.0,1
3712,0.0,1
3713,3.0,12
3714,0.0,1
3715,0.0,1
3716,0.0,1
3717,0.0,1
3718,0.0,1
3719,4.0,21
3720,0.0,1
3721,0.0,1
3722,0.0,1
3723,0.0,1
3724,1.0,3
3725,2.0,6
3726,0.0,1
3727,0.0,1
3728,0.0,1
3729,11.0,285
3730,1.0,3
3731,0.0,1
3732,0.0,1
3733,0.0,1
3734,1.0,3
3735,0.0,1
3736,0.0,1
3737,0.0,1
3738,3.0,12
3739,0.0,1
3740,1.0,3
3741,0.0,1
3742,0.0,1
3743,0.0,1
3744,0.0,1
3745,0.0,1
3746,0.0,1
3747,1.0,3
3748,0.0,1
3749,0.0,1
3750,1.0,3
3751,0.0,1
3752,0.0,1
3753,1.0,3
3754,0.0,1
3755,1.0,3
3756,0.0,1
3757,0.0,1
3758,1.0,3
3759,0.0,1
3760,0.0,1
3761,2.0,6
3762,0.0,1
3763,1.0,3
3764,0.0,1
3765,0.0,1
3766,0.0,1
3767,2.0,6
3768,0.0,1
3769,0.0,1
3770,0.0,1
3771,0.0,1
3772,0.0,1
3773,0.0,1
3774,0.0,1
3775,0.0,1
3776,0.0,1
3777,0.0,1
3778,0.0,1
3779,1.0,3
3780,0.0,1
3781,0.0,1
3782,0.0,1
3783,0.0,1
3784,0.0,1
3785,1.0,3
3786,0.0,1
3787,7.0,75
3788,1.0,3
3789,1.0,3
3790,0.0,1
3791,3.0,12
3792,0.0,1
3793,2.0,6
3794,0.0,1
3795,0.0,1
3796,0.0,1
3797,0.0,1
3798,0.0,1
3799,0.0,1
3800,0.0,1
3801,3.0,12
3802,0.0,1
3803,1.0,3
3804,0.0,1
3805,0.0,1
3806,1.0,3
3807,0.0,1
3808,1.0,3
3809,0.0,1
3810,2.0,6
3811,0.0,1
3812,0.0,1
3813,0.0,1
3814,1.0,3
3815,4.0,21
3816,0.0,1
3817,0.0,1
3818,0.0,1
3819,0.0,1
3820,0.0,1
3821,3.0,12
3822,1.0,3
3823,0.0,1
3824,2.0,6
3825,1.0,3
3826,0.0,1
3827,0.0,1
3828,0.0,1
3829,1.0,3
3830,1.0,3
3831,2.0,6
3832,0.0,1
3833,3.0,12
3834,4.0,21
3835,0.0,1
3836,0.0,1
3837,0.0,1
3838,0.0,1
3839,0.0,1
3840,0.0,1
3841,0.0,1
3842,0.0,1
3843,0.0,1
3844,0.0,1
3845,0.0,1
3846,0.0,1
3847,2.0,6
3848,0.0,1
3849,0.0,1
3850,0.0,1
3851,4.0,21
3852,0.0,1
3853,2.0,6
3854,1.0,3
3855,3.0,12
3856,0.0,1
3857,0.0,1
3858,0.0,1
3859,0.0,1
3860,0.0,1
3861,0.0,1
3862,0.0,1
3863,0.0,1
3864,0.0,1
3865,3.0,12
3866,1.0,3
3867,0.0,1
3868,0.0,1
3869,0.0,1
3870,0.0,1
3871,0.0,1
3872,2.0,6
3873,0.0,1
3874,0.0,1
3875,0.0,1
3876,0.0,1
3877,1.0,3
3878,11.0,285
3879,0.0,1
3880,0.0,1
3881,2.0,6
3882,1.0,3
3883,0.0,1
3884,0.0,1
3885,1.0,3
3886,1.0,3
3887,1.0,3
3888,0.0,1
3889,9.0,147
3890,1.0,3
3891,0.0,1
3892,0.0,1
3893,0.0,1
3894,1.0,3
3895,0.0,1
3896,0.0,1
3897,0.0,1
3898,0.0,1
3899,0.0,1
3900,1.0,3
3901,0.0,1
3902,2.0,6
3903,0.0,1
3904,1.0,3
3905,0.0,1
3906,3.0,12
3907,1.0,3
3908,2.0,6
3909,0.0,1
3910,0.0,1
3911,0.0,1
3912,1.0,3
3913,0.0,1
3914,5.0,33
3915,0.0,1
3916,2.0,6
3917,0.0,1
3918,0.0,1
3919,3.0,12
3920,0.0,1
3921,0.0,1
3922,0.0,1
3923,1.0,3
3924,0.0,1
3925,1.0,3
3926,1.0,3
3927,0.0,1
3928,0.0,1
3929,1.0,3
3930,0.0,1
3931,0.0,1
3932,0.0,1
3933,1.0,3
3934,3.0,12
3935,0.0,1
3936,0.0,1
3937,0.0,1
3938,0.0,1
3939,0.0,1
3940,0.0,1
3941,0.0,1
3942,0.0,1
3943,0.0,1
3944,3.0,12
3945,0.0,1
3946,0.0,1
3947,0.0,1
3948,0.0,1
3949,0.0,1
3950,1.0,3
3951,0.0,1
3952,0.0,1
3953,0.0,1
3954,0.0,1
3955,2.0,6
3956,0.0,1
3957,0.0,1
3958,0.0,1
3959,0.0,1
3960,0.0,1
3961,1.0,3
3962,1.0,3
3963,0.0,1
3964,0.0,1
3965,1.0,3
3966,0.0,1
3967,0.0,1
3968,0.0,1
3969,1.0,3
3970,0.0,1
3971,0.0,1
3972,0.0,1
3973,0.0,1
3974,0.0,1
3975,0.0,1
3976,0.0,1
3977,0.0,1
3978,0.0,1
3979,3.0,12
3980,0.0,1
3981,0.0,1
3982,0.0,1
3983,0.0,1
3984,0.0,1
3985,0.0,1
3986,0.0,1
3987,0.0,1
3988,1.0,3
3989,0.0,1
3990,1.0,3
3991,0.0,1
3992,0.0,1
3993,0.0,1
3994,1.0,3
3995,0.0,1
3996,0.0,1
3997,0.0,1
3998,0.0,1
3999,1.0,3
4000,0.0,1
4001,0.0,1
4002,8.0,108
4003,0.0,1
4004,0.0,1
4005,0.0,1
4006,0.0,1
4007,0.0,1
4008,7.0,75
4009,0.0,1
4010,0.0,1
4011,0.0,1
4012,13.0,555
4013,0.0,1
4014,1.0,3
4015,2.0,6
4016,0.0,1
4017,0.0,1
4018,0.0,1
4019,0.0,1
4020,0.0,1
4021,0.0,1
4022,1.0,3
4023,1.0,3
4024,0.0,1
4025,0.0,1
4026,0.0,1
4027,2.0,6
4028,0.0,1
4029,0.0,1
4030,0.0,1
4031,1.0,3
4032,0.0,1
4033,0.0,1
4034,0.0,1
4035,0.0,1
4036,2.0,6
4037,2.0,6
4038,0.0,1
4039,0.0,1
4040,4.0,21
4041,0.0,1
4042,0.0,1
4043,7.0,75
4044,0.0,1
4045,0.0,1
4046,0.0,1
4047,0.0,1
4048,0.0,1
4049,0.0,1
4050,1.0,3
4051,0.0,1
4052,0.0,1
4053,0.0,1
4054,0.0,1
4055,0.0,1
4056,0.0,1
4057,0.0,1
4058,4.0,21
4059,0.0,1
4060,0.0,1
4061,0.0,1
4062,3.0,12
4063,0.0,1
4064,0.0,1
4065,0.0,1
4066,0.0,1
4067,0.0,1
4068,0.0,1
4069,1.0,3
4070,0.0,1
4071,0.0,1
4072,0.0,1
4073,0.0,1
4074,0.0,1
4075,0.0,1
4076,0.0,1
4077,0.0,1
4078,0.0,1
4079,4.0,21
4080,0.0,1
4081,3.0,12
4082,0.0,1
4083,0.0,1
4084,0.0,1
4085,2.0,6
4086,0.0,1
4087,1.0,3
4088,0.0,1
4089,1.0,3
4090,0.0,1
4091,0.0,1
4092,1.0,3
4093,0.0,1
4094,0.0,1
4095,0.0,1
4096,0.0,1
4097,0.0,1
4098,0.0,1
4099,0.0,1
4100,0.0,1
4101,0.0,1
4102,2.0,6
4103,0.0,1
4104,0.0,1
4105,1.0,3
4106,0.0,1
4107,0.0,1
4108,0.0,1
4109,1.0,3
4110,0.0,1
4111,0.0,1
4112,0.0,1
4113,0.0,1
4114,0.0,1
4115,0.0,1
4116,1.0,3
4117,2.0,6
4118,0.0,1
4119,0.0,1
4120,0.0,1
4121,0.0,1
4122,0.0,1
4123,0.0,1
4124,0.0,1
4125,1.0,3
4126,0.0,1
4127,1.0,3
4128,0.0,1
4129,0.0,1
4130,0.0,1
4131,0.0,1
4132,0.0,1
4133,0.0,1
4134,0.0,1
4135,3.0,12
4136,0.0,1
4137,3.0,12
4138,1.0,3
4139,1.0,3
4140,0.0,1
4141,0.0,1
4142,4.0,21
4143,2.0,6
4144,1.0,3
4145,0.0,1
4146,2.0,6
4147,0.0,1
4148,0.0,1
4149,0.0,1
4150,11.0,285
4151,0.0,1
4152,0.0,1
4153,2.0,6
4154,0.0,1
4155,0.0,1
4156,1.0,3
4157,2.0,6
4158,0.0,1
4159,0.0,1
4160,0.0,1
4161,0.0,1
4162,2.0,6
4163,0.0,1
4164,5.0,33
4165,0.0,1
4166,2.0,6
4167,3.0,12
4168,0.0,1
4169,0.0,1
4170,0.0,1
4171,0.0,1
4172,0.0,1
4173,1.0,3
4174,0.0,1
4175,0.0,1
4176,2.0,6
4177,0.0,1
4178,0.0,1
4179,0.0,1
4180,0.0,1
4181,0.0,1
4182,1.0,3
4183,2.0,6
4184,2.0,6
4185,0.0,1
4186,0.0,1
4187,0.0,1
4188,0.0,1
4189,1.0,3
4190,0.0,1
4191,3.0,12
4192,3.0,12
4193,0.0,1
4194,1.0,3
4195,0.0,1
4196,1.0,3
4197,0.0,1
4198,0.0,1
4199,0.0,1
4200,0.0,1
4201,1.0,3
4202,0.0,1
4203,5.0,33
4204,0.0,1
4205,3.0,12
4206,0.0,1
4207,0.0,1
4208,0.0,1
4209,0.0,1
4210,0.0,1
4211,0.0,1
4212,0.0,1
4213,0.0,1
4214,0.0,1
4215,0.0,1
4216,0.0,1
4217,3.0,12
4218,0.0,1
4219,0.0,1
4220,2.0,6
4221,0.0,1
4222,0.0,1
4223,0.0,1
4224,2.0,6
4225,2.0,6
4226,0.0,1
4227,0.0,1
4228,0.0,1
4229,0.0,1
4230,0.0,1
4231,0.0,1
4232,0.0,1
4233,0.0,1
4234,2.0,6
4235,0.0,1
4236,0.0,1
4237,0.0,1
4238,0.0,1
4239,0.0,1
4240,1.0,3
4241,0.0,1
4242,0.0,1
4243,0.0,1
4244,1.0,3
4245,0.0,1
4246,0.0,1
4247,2.0,6
4248,1.0,3
4249,1.0,3
4250,0.0,1
4251,0.0,1
4252,0.0,1
4253,0.0,1
4254,0.0,1
4255,1.0,3
4256,2.0,6
4257,0.0,1
4258,0.0,1
4259,0.0,1
4260,0.0,1
4261,0.0,1
4262,0.0,1
4263,0.0,1
4264,0.0,1
4265,1.0,3
4266,0.0,1
4267,1.0,3
4268,0.0,1
4269,7.0,75
4270,0.0,1
4271,0.0,1
4272,0.0,1
4273,0.0,1
4274,0.0,1
4275,0.0,1
4276,0.0,1
4277,1.0,3
4278,1.0,3
4279,0.0,1
4280,0.0,1
4281,0.0,1
4282,2.0,6
4283,2.0,6
4284,1.0,3
4285,1.0,3
4286,0.0,1
4287,0.0,1
4288,0.0,1
4289,3.0,12
4290,0.0,1
4291,0.0,1
4292,0.0,1
4293,0.0,1
4294,5.0,33
4295,0.0,1
4296,0.0,1
4297,3.0,12
4298,0.0,1
4299,1.0,3
4300,0.0,1
4301,0.0,1
4302,0.0,1
4303,0.0,1
4304,0.0,1
4305,1.0,3
4306,1.0,3
4307,0.0,1
4308,0.0,1
4309,0.0,1
4310,0.0,1
4311,0.0,1
4312,0.0,1
4313,0.0,1
4314,0.0,1
4315,0.0,1
4316,0.0,1
4317,0.0,1
4318,0.0,1
4319,0.0,1
4320,0.0,1
4321,1.0,3
4322,0.0,1
4323,0.0,1
4324,0.0,1
4325,1.0,3
4326,0.0,1
4327,0.0,1
4328,1.0,3
4329,3.0,12
4330,0.0,1
4331,3.0,12
4332,2.0,6
4333,0.0,1
4334,0.0,1
4335,0.0,1
4336,0.0,1
4337,0.0,1
4338,1.0,3
4339,1.0,3
4340,0.0,1
4341,0.0,1
4342,0.0,1
4343,0.0,1
4344,0.0,1
4345,1.0,3
4346,0.0,1
4347,0.0,1
4348,0.0,1
4349,0.0,1
4350,0.0,1
4351,1.0,3
4352,0.0,1
4353,1.0,3
4354,0.0,1
4355,0.0,1
4356,1.0,3
4357,1.0,3
4358,1.0,3
4359,0.0,1
4360,0.0,1
4361,0.0,1
4362,1.0,3
4363,0.0,1
4364,0.0,1
4365,0.0,1
4366,1.0,3
4367,0.0,1
4368,0.0,1
4369,0.0,1
4370,0.0,1
4371,0.0,1
4372,0.0,1
4373,0.0,1
4374,9.0,147
4375,0.0,1
4376,0.0,1
4377,5.0,33
4378,0.0,1
4379,1.0,3
4380,0.0,1
4381,0.0,1
4382,0.0,1
4383,0.0,1
4384,0.0,1
4385,0.0,1
4386,1.0,3
4387,0.0,1
4388,1.0,3
4389,0.0,1
4390,0.0,1
4391,0.0,1
4392,3.0,12
4393,0.0,1
4394,1.0,3
4395,3.0,12
4396,0.0,1
4397,0.0,1
4398,0.0,1
4399,0.0,1
4400,0.0,1
4401,0.0,1
4402,1.0,3
4403,0.0,1
4404,0.0,1
4405,1.0,3
4406,0.0,1
4407,0.0,1
4408,0.0,1
4409,0.0,1
4410,3.0,12
4411,1.0,3
4412,0.0,1
4413,0.0,1
4414,0.0,1
4415,0.0,1
4416,2.0,6
4417,0.0,1
4418,1.0,3
4419,1.0,3
4420,0.0,1
4421,1.0,3
4422,0.0,1
4423,0.0,1
4424,0.0,1
4425,1.0,3
4426,0.0,1
4427,0.0,1
4428,0.0,1
4429,0.0,1
4430,6.0,52
4431,0.0,1
4432,0.0,1
4433,2.0,6
4434,0.0,1
4435,0.0,1
4436,0.0,1
4437,0.0,1
4438,0.0,1
4439,0.0,1
4440,0.0,1
4441,1.0,3
4442,0.0,1
4443,0.0,1
4444,0.0,1
4445,0.0,1
4446,1.0,3
4447,3.0,12
4448,1.0,3
4449,1.0,3
4450,0.0,1
4451,0.0,1
4452,0.0,1
4453,0.0,1
4454,1.0,3
4455,0.0,1
4456,0.0,1
4457,0.0,1
4458,0.0,1
4459,0.0,1
4460,0.0,1
4461,4.0,21
4462,0.0,1
4463,0.0,1
4464,0.0,1
4465,0.0,1
4466,0.0,1
4467,0.0,1
4468,0.0,1
4469,0.0,1
4470,5.0,33
4471,0.0,1
4472,0.0,1
4473,0.0,1
4474,1.0,3
4475,0.0,1
4476,0.0,1
4477,0.0,1
4478,2.0,6
4479,2.0,6
4480,0.0,1
4481,2.0,6
4482,0.0,1
4483,2.0,6
4484,0.0,1
4485,1.0,3
4486,2.0,6
4487,0.0,1
4488,0.0,1
4489,0.0,1
4490,0.0,1
4491,3.0,12
4492,0.0,1
4493,0.0,1
4494,0.0,1
4495,1.0,3
4496,2.0,6
4497,0.0,1
4498,1.0,3
4499,2.0,6
4500,2.0,6
4501,0.0,1
4502,4.0,21
4503,0.0,1
4504,0.0,1
4505,0.0,1
4506,0.0,1
4507,0.0,1
4508,2.0,6
4509,0.0,1
4510,0.0,1
4511,0.0,1
4512,0.0,1
4513,0.0,1
4514,0.0,1
4515,0.0,1
4516,0.0,1
4517,0.0,1
4518,0.0,1
4519,0.0,1
4520,0.0,1
4521,0.0,1
4522,0.0,1
4523,0.0,1
4524,3.0,12
4525,0.0,1
4526,2.0,6
4527,0.0,1
4528,0.0,1
4529,4.0,21
4530,6.0,52
4531,0.0,1
4532,3.0,12
4533,0.0,1
4534,7.0,75
4535,0.0,1
4536,1.0,3
4537,0.0,1
4538,1.0,3
4539,0.0,1
4540,0.0,1
4541,0.0,1
4542,0.0,1
4543,0.0,1
4544,1.0,3
4545,1.0,3
4546,0.0,1
4547,0.0,1
4548,0.0,1
4549,0.0,1
4550,0.0,1
4551,1.0,3
4552,0.0,1
4553,3.0,12
4554,0.0,1
4555,1.0,3
4556,0.0,1
4557,0.0,1
4558,1.0,3
4559,3.0,12
4560,1.0,3
4561,0.0,1
4562,0.0,1
4563,0.0,1
4564,0.0,1
4565,0.0,1
4566,2.0,6
4567,0.0,1
4568,1.0,3
4569,0.0,1
4570,0.0,1
4571,0.0,1
4572,2.0,6
4573,0.0,1
4574,0.0,1
4575,0.0,1
4576,0.0,1
4577,0.0,1
4578,0.0,1
4579,0.0,1
4580,2.0,6
4581,0.0,1
4582,2.0,6
4583,2.0,6
4584,0.0,1
4585,0.0,1
4586,1.0,3
4587,2.0,6
4588,0.0,1
4589,0.0,1
4590,1.0,3
4591,0.0,1
4592,0.0,1
4593,3.0,12
4594,0.0,1
4595,0.0,1
4596,0.0,1
4597,0.0,1
4598,0.0,1
4599,0.0,1
4600,0.0,1
4601,0.0,1
4602,0.0,1
4603,0.0,1
4604,0.0,1
4605,0.0,1
4606,0.0,1
4607,2.0,6
4608,0.0,1
4609,0.0,1
4610,0.0,1
4611,1.0,3
4612,2.0,6
4613,1.0,3
4614,2.0,6
4615,0.0,1
4616,2.0,6
4617,0.0,1
4618,0.0,1
4619,0.0,1
4620,0.0,1
4621,0.0,1
4622,0.0,1
4623,1.0,3
4624,0.0,1
4625,4.0,21
4626,1.0,3
4627,2.0,6
4628,2.0,6
4629,0.0,1
4630,0.0,1
4631,0.0,1
4632,0.0,1
4633,0.0,1
4634,1.0,3
4635,4.0,21
4636,1.0,3
4637,0.0,1
4638,0.0,1
4639,0.0,1
4640,0.0,1
4641,0.0,1
4642,0.0,1
4643,0.0,1
4644,5.0,33
4645,0.0,1
4646,0.0,1
4647,5.0,33
4648,0.0,1
4649,0.0,1
4650,5.0,33
4651,1.0,3
4652,0.0,1
4653,0.0,1
4654,0.0,1
4655,0.0,1
4656,0.0,1
4657,0.0,1
4658,1.0,3
4659,0.0,1
4660,1.0,3
4661,0.0,1
4662,0.0,1
4663,7.0,75
4664,0.0,1
4665,0.0,1
4666,0.0,1
4667,0.0,1
4668,3.0,12
4669,0.0,1
4670,2.0,6
4671,0.0,1
4672,4.0,21
4673,0.0,1
4674,0.0,1
4675,0.0,1
4676,0.0,1
4677,0.0,1
4678,0.0,1
4679,0.0,1
4680,0.0,1
4681,0.0,1
4682,2.0,6
4683,2.0,6
4684,1.0,3
4685,0.0,1
4686,0.0,1
4687,0.0,1
4688,1.0,3
4689,0.0,1
4690,0.0,1
4691,0.0,1
4692,1.0,3
4693,0.0,1
4694,0.0,1
4695,0.0,1
4696,1.0,3
4697,0.0,1
4698,0.0,1
4699,2.0,6
4700,0.0,1
4701,0.0,1
4702,0.0,1
4703,0.0,1
4704,0.0,1
4705,0.0,1
4706,8.0,108
4707,0.0,1
4708,2.0,6
4709,2.0,6
4710,0.0,1
4711,0.0,1
4712,0.0,1
4713,0.0,1
4714,7.0,75
4715,3.0,12
4716,0.0,1
4717,0.0,1
4718,0.0,1
4719,1.0,3
4720,1.0,3
4721,1.0,3
4722,0.0,1
4723,0.0,1
4724,2.0,6
4725,0.0,1
4726,0.0,1
4727,1.0,3
4728,0.0,1
4729,1.0,3
4730,1.0,3
4731,0.0,1
4732,0.0,1
4733,0.0,1
4734,0.0,1
4735,0.0,1
4736,1.0,3
4737,0.0,1
4738,5.0,33
4739,0.0,1
4740,0.0,1
4741,0.0,1
4742,2.0,6
4743,0.0,1
4744,3.0,12
4745,1.0,3
4746,0.0,1
4747,0.0,1
4748,0.0,1
4749,0.0,1
4750,0.0,1
4751,0.0,1
4752,0.0,1
4753,0.0,1
4754,0.0,1
4755,0.0,1
4756,3.0,12
4757,0.0,1
4758,1.0,3
4759,0.0,1
4760,0.0,1
4761,0.0,1
4762,0.0,1
4763,0.0,1
4764,0.0,1
4765,0.0,1
4766,2.0,6
