,days_over,return_period,site
966,0.0,1.0333333333333334,176
967,1.0,2.066666666666667,176
968,2.0,3.1,176
969,3.0,10.333333333333334,176
970,6.0,31.0,176
971,0.0,1.0333333333333334,177
972,1.0,1.8235294117647058,177
973,2.0,3.4444444444444446,177
974,3.0,10.333333333333334,177
975,4.0,15.5,177
976,6.0,31.0,177
977,0.0,1.0333333333333334,178
978,1.0,1.7222222222222223,178
979,2.0,3.875,178
980,3.0,10.333333333333334,178
981,4.0,15.5,178
982,0.0,1.0333333333333334,179
983,1.0,2.5833333333333335,179
984,2.0,4.428571428571429,179
985,3.0,7.75,179
986,4.0,10.333333333333334,179
987,5.0,15.5,179
988,6.0,31.0,179
989,0.0,1.0333333333333334,180
990,1.0,1.631578947368421,180
991,2.0,3.875,180
992,3.0,5.166666666666667,180
993,5.0,31.0,180
994,0.0,1.0333333333333334,181
995,1.0,1.55,181
996,2.0,6.2,181
997,3.0,7.75,181
998,4.0,10.333333333333334,181
999,5.0,31.0,181
1000,0.0,1.0333333333333334,182
1001,1.0,1.7222222222222223,182
1002,2.0,5.166666666666667,182
1003,3.0,7.75,182
1004,4.0,15.5,182
1005,0.0,1.0333333333333334,183
1006,1.0,2.066666666666667,183
1007,2.0,3.875,183
1008,3.0,7.75,183
1009,4.0,15.5,183
1010,0.0,1.0333333333333334,184
1011,1.0,2.066666666666667,184
1012,2.0,4.428571428571429,184
1013,3.0,6.2,184
1014,4.0,15.5,184
1015,0.0,1.0333333333333334,185
1016,1.0,1.9375,185
1017,2.0,3.1,185
1018,3.0,7.75,185
1019,4.0,15.5,185
1020,6.0,31.0,185
1021,0.0,1.0333333333333334,186
1022,1.0,1.9375,186
1023,2.0,4.428571428571429,186
1024,4.0,10.333333333333334,186
1025,6.0,31.0,186
1026,0.0,1.0333333333333334,187
1027,1.0,2.066666666666667,187
1028,2.0,3.4444444444444446,187
1029,3.0,7.75,187
1030,6.0,31.0,187
1031,0.0,1.0333333333333334,188
1032,1.0,1.9375,188
1033,2.0,4.428571428571429,188
1034,3.0,7.75,188
1035,4.0,10.333333333333334,188
1036,6.0,15.5,188
1037,0.0,1.0333333333333334,189
1038,1.0,1.9375,189
1039,2.0,4.428571428571429,189
1040,3.0,10.333333333333334,189
1041,5.0,15.5,189
1042,7.0,31.0,189
1043,0.0,1.0333333333333334,190
1044,1.0,2.5833333333333335,190
1045,2.0,4.428571428571429,190
1046,3.0,5.166666666666667,190
1047,4.0,10.333333333333334,190
1048,6.0,15.5,190
1049,0.0,1.0333333333333334,191
1050,1.0,2.8181818181818183,191
1051,2.0,3.4444444444444446,191
1052,3.0,5.166666666666667,191
1053,5.0,10.333333333333334,191
1054,6.0,31.0,191
1055,0.0,1.0333333333333334,192
1056,1.0,2.3846153846153846,192
1057,2.0,3.875,192
1058,3.0,5.166666666666667,192
1059,4.0,10.333333333333334,192
1060,5.0,15.5,192
1061,0.0,1.0333333333333334,193
1062,1.0,2.2142857142857144,193
1063,2.0,3.1,193
1064,3.0,5.166666666666667,193
1065,4.0,6.2,193
1066,5.0,31.0,193
1067,0.0,1.0333333333333334,194
1068,1.0,2.2142857142857144,194
1069,2.0,3.1,194
1070,3.0,6.2,194
1071,4.0,15.5,194
1072,6.0,31.0,194
1073,0.0,1.0333333333333334,195
1074,1.0,2.3846153846153846,195
1075,2.0,3.875,195
1076,3.0,10.333333333333334,195
1077,5.0,15.5,195
1078,8.0,31.0,195
1079,0.0,1.0333333333333334,196
1080,1.0,2.3846153846153846,196
1081,2.0,3.875,196
1082,3.0,5.166666666666667,196
1083,4.0,10.333333333333334,196
1084,5.0,15.5,196
1085,8.0,31.0,196
1086,0.0,1.0333333333333334,197
1087,1.0,1.8235294117647058,197
1088,2.0,3.4444444444444446,197
1089,3.0,7.75,197
1090,4.0,10.333333333333334,197
1091,5.0,31.0,197
1092,0.0,1.0333333333333334,198
1093,1.0,1.9375,198
1094,2.0,5.166666666666667,198
1095,3.0,7.75,198
1096,4.0,15.5,198
1097,0.0,1.0333333333333334,199
1098,1.0,1.9375,199
1099,2.0,3.875,199
1100,3.0,6.2,199
1101,4.0,31.0,199
1102,0.0,1.0333333333333334,200
1103,1.0,2.066666666666667,200
1104,2.0,3.875,200
1105,3.0,6.2,200
1106,4.0,15.5,200
1107,0.0,1.0333333333333334,201
1108,1.0,2.5833333333333335,201
1109,2.0,3.875,201
1110,3.0,6.2,201
1111,4.0,15.5,201
1112,6.0,31.0,201
1113,0.0,1.0333333333333334,202
1114,1.0,2.3846153846153846,202
1115,2.0,4.428571428571429,202
1116,3.0,10.333333333333334,202
1117,7.0,31.0,202
1118,0.0,1.0333333333333334,203
1119,1.0,2.066666666666667,203
1120,2.0,6.2,203
1121,3.0,7.75,203
1122,6.0,31.0,203
1123,0.0,1.0333333333333334,204
1124,1.0,1.9375,204
1125,2.0,5.166666666666667,204
1126,3.0,10.333333333333334,204
1127,6.0,15.5,204
1128,0.0,1.0333333333333334,205
1129,1.0,3.1,205
1130,2.0,5.166666666666667,205
1131,3.0,7.75,205
1132,4.0,10.333333333333334,205
1133,5.0,15.5,205
1134,8.0,31.0,205
1135,0.0,1.0333333333333334,206
1136,1.0,3.875,206
1137,2.0,6.2,206
1138,5.0,10.333333333333334,206
1139,6.0,15.5,206
1140,0.0,1.0333333333333334,207
1141,1.0,2.3846153846153846,207
1142,2.0,3.1,207
1143,3.0,6.2,207
1144,5.0,15.5,207
1145,8.0,31.0,207
1146,0.0,1.0333333333333334,208
1147,1.0,2.5833333333333335,208
1148,2.0,3.875,208
1149,3.0,6.2,208
1150,4.0,10.333333333333334,208
1151,5.0,15.5,208
1152,8.0,31.0,208
1153,0.0,1.0333333333333334,209
1154,1.0,2.066666666666667,209
1155,2.0,3.875,209
1156,3.0,6.2,209
1157,4.0,15.5,209
1158,5.0,31.0,209
1159,0.0,1.0333333333333334,210
1160,1.0,1.9375,210
1161,2.0,3.875,210
1162,3.0,6.2,210
1163,4.0,7.75,210
1164,5.0,31.0,210
1165,0.0,1.0333333333333334,211
1166,1.0,1.8235294117647058,211
1167,2.0,4.428571428571429,211
1168,3.0,10.333333333333334,211
1169,4.0,31.0,211
1170,0.0,1.0333333333333334,212
1171,1.0,2.2142857142857144,212
1172,2.0,5.166666666666667,212
1173,3.0,6.2,212
1174,4.0,10.333333333333334,212
1175,5.0,31.0,212
1176,0.0,1.0333333333333334,213
1177,1.0,1.9375,213
1178,2.0,5.166666666666667,213
1179,3.0,6.2,213
1180,4.0,10.333333333333334,213
1181,0.0,1.0333333333333334,214
1182,1.0,1.9375,214
1183,2.0,4.428571428571429,214
1184,3.0,6.2,214
1185,6.0,31.0,214
1186,0.0,1.0333333333333334,215
1187,1.0,1.8235294117647058,215
1188,2.0,3.875,215
1189,3.0,15.5,215
1190,6.0,31.0,215
1191,0.0,1.0333333333333334,216
1192,1.0,2.066666666666667,216
1193,2.0,5.166666666666667,216
1194,3.0,10.333333333333334,216
1195,7.0,31.0,216
1196,0.0,1.0333333333333334,217
1197,1.0,1.9375,217
1198,2.0,3.875,217
1199,6.0,15.5,217
1200,8.0,31.0,217
1201,0.0,1.0333333333333334,218
1202,1.0,2.066666666666667,218
1203,2.0,6.2,218
1204,4.0,10.333333333333334,218
1205,7.0,31.0,218
1206,0.0,1.0333333333333334,219
1207,1.0,2.8181818181818183,219
1208,2.0,4.428571428571429,219
1209,3.0,6.2,219
1210,6.0,15.5,219
1211,0.0,1.0333333333333334,220
1212,1.0,2.3846153846153846,220
1213,2.0,3.4444444444444446,220
1214,3.0,5.166666666666667,220
1215,4.0,10.333333333333334,220
1216,5.0,31.0,220
1217,0.0,1.0333333333333334,221
1218,1.0,2.2142857142857144,221
1219,2.0,4.428571428571429,221
1220,3.0,6.2,221
1221,6.0,15.5,221
1222,7.0,31.0,221
1223,0.0,1.0333333333333334,222
1224,1.0,2.3846153846153846,222
1225,2.0,3.4444444444444446,222
1226,3.0,10.333333333333334,222
1227,4.0,15.5,222
1228,6.0,31.0,222
1229,0.0,1.0333333333333334,223
1230,1.0,2.3846153846153846,223
1231,2.0,3.875,223
1232,3.0,10.333333333333334,223
1233,4.0,15.5,223
1234,6.0,31.0,223
1235,0.0,1.0333333333333334,224
1236,1.0,2.5833333333333335,224
1237,2.0,3.875,224
1238,3.0,6.2,224
1239,4.0,10.333333333333334,224
1240,5.0,15.5,224
1241,0.0,1.0333333333333334,225
1242,1.0,2.5833333333333335,225
1243,2.0,2.8181818181818183,225
1244,3.0,5.166666666666667,225
1245,4.0,10.333333333333334,225
1246,0.0,1.0333333333333334,226
1247,1.0,2.5833333333333335,226
1248,2.0,3.875,226
1249,3.0,4.428571428571429,226
1250,4.0,10.333333333333334,226
1251,9.0,31.0,226
1252,0.0,1.0333333333333334,227
1253,1.0,3.1,227
1254,2.0,3.875,227
1255,3.0,4.428571428571429,227
1256,5.0,15.5,227
1257,9.0,31.0,227
1258,0.0,1.0333333333333334,228
1259,1.0,1.9375,228
1260,2.0,4.428571428571429,228
1261,3.0,6.2,228
1262,4.0,15.5,228
1263,7.0,31.0,228
1264,0.0,1.0333333333333334,229
1265,1.0,2.066666666666667,229
1266,2.0,3.4444444444444446,229
1267,3.0,6.2,229
1268,4.0,10.333333333333334,229
1269,7.0,31.0,229
1270,0.0,1.0333333333333334,230
1271,1.0,1.9375,230
1272,2.0,2.8181818181818183,230
1273,4.0,10.333333333333334,230
1274,5.0,31.0,230
1275,0.0,1.0333333333333334,231
1276,1.0,1.7222222222222223,231
1277,2.0,3.875,231
1278,4.0,15.5,231
1279,0.0,1.0333333333333334,232
1280,1.0,1.631578947368421,232
1281,2.0,4.428571428571429,232
1282,3.0,15.5,232
1283,4.0,31.0,232
1284,0.0,1.0333333333333334,233
1285,1.0,1.55,233
1286,2.0,4.428571428571429,233
1287,3.0,5.166666666666667,233
1288,4.0,10.333333333333334,233
1289,0.0,1.0333333333333334,234
1290,1.0,1.8235294117647058,234
1291,2.0,5.166666666666667,234
1292,3.0,6.2,234
1293,5.0,31.0,234
1294,0.0,1.0333333333333334,235
1295,1.0,1.631578947368421,235
1296,2.0,4.428571428571429,235
1297,4.0,15.5,235
1298,5.0,31.0,235
1299,0.0,1.0333333333333334,236
1300,1.0,1.8235294117647058,236
1301,2.0,5.166666666666667,236
1302,3.0,15.5,236
1303,5.0,31.0,236
1304,0.0,1.0333333333333334,237
1305,1.0,1.8235294117647058,237
1306,2.0,5.166666666666667,237
1307,5.0,15.5,237
1308,7.0,31.0,237
1309,0.0,1.0333333333333334,238
1310,1.0,2.066666666666667,238
1311,2.0,5.166666666666667,238
1312,4.0,15.5,238
1313,8.0,31.0,238
1314,0.0,1.0333333333333334,239
1315,1.0,2.066666666666667,239
1316,2.0,3.875,239
1317,3.0,6.2,239
1318,4.0,15.5,239
1319,0.0,1.0333333333333334,240
1320,1.0,2.2142857142857144,240
1321,2.0,4.428571428571429,240
1322,3.0,5.166666666666667,240
1323,4.0,10.333333333333334,240
1324,0.0,1.0333333333333334,241
1325,1.0,2.2142857142857144,241
1326,2.0,4.428571428571429,241
1327,3.0,6.2,241
1328,4.0,7.75,241
1329,5.0,15.5,241
1330,6.0,31.0,241
1331,0.0,1.0333333333333334,242
1332,1.0,2.8181818181818183,242
1333,2.0,3.1,242
1334,3.0,6.2,242
1335,4.0,10.333333333333334,242
1336,5.0,15.5,242
1337,6.0,31.0,242
1338,0.0,1.0333333333333334,243
1339,1.0,2.066666666666667,243
1340,2.0,2.5833333333333335,243
1341,3.0,5.166666666666667,243
1342,5.0,31.0,243
1343,0.0,1.0333333333333334,244
1344,1.0,1.9375,244
1345,2.0,3.1,244
1346,3.0,5.166666666666667,244
1347,4.0,10.333333333333334,244
1348,5.0,31.0,244
1349,0.0,1.0333333333333334,245
1350,1.0,2.2142857142857144,245
1351,2.0,3.4444444444444446,245
1352,3.0,5.166666666666667,245
1353,4.0,10.333333333333334,245
1354,5.0,15.5,245
1355,0.0,1.0333333333333334,246
1356,1.0,3.4444444444444446,246
1357,2.0,3.875,246
1358,3.0,6.2,246
1359,4.0,7.75,246
1360,5.0,15.5,246
1361,9.0,31.0,246
1362,0.0,1.0333333333333334,247
1363,1.0,2.5833333333333335,247
1364,2.0,3.875,247
1365,3.0,6.2,247
1366,4.0,15.5,247
1367,5.0,31.0,247
1368,0.0,1.0333333333333334,248
1369,1.0,2.5833333333333335,248
1370,2.0,3.1,248
1371,3.0,7.75,248
1372,4.0,10.333333333333334,248
1373,5.0,15.5,248
1374,6.0,31.0,248
1375,0.0,1.0333333333333334,249
1376,1.0,2.2142857142857144,249
1377,2.0,4.428571428571429,249
1378,3.0,5.166666666666667,249
1379,4.0,10.333333333333334,249
1380,0.0,1.0333333333333334,250
1381,1.0,1.9375,250
1382,2.0,3.4444444444444446,250
1383,3.0,4.428571428571429,250
1384,4.0,6.2,250
1385,5.0,15.5,250
1386,6.0,31.0,250
1387,0.0,1.0333333333333334,251
1388,1.0,2.066666666666667,251
1389,2.0,3.4444444444444446,251
1390,3.0,6.2,251
1391,4.0,7.75,251
1392,5.0,15.5,251
1393,0.0,1.0333333333333334,252
1394,1.0,2.066666666666667,252
1395,2.0,3.4444444444444446,252
1396,3.0,7.75,252
1397,4.0,31.0,252
1398,0.0,1.0333333333333334,253
1399,1.0,1.8235294117647058,253
1400,2.0,5.166666666666667,253
1401,3.0,6.2,253
1402,4.0,15.5,253
1403,0.0,1.0333333333333334,254
1404,1.0,1.8235294117647058,254
1405,2.0,3.4444444444444446,254
1406,3.0,6.2,254
1407,5.0,15.5,254
1408,7.0,31.0,254
1409,0.0,1.0333333333333334,255
1410,1.0,1.8235294117647058,255
1411,2.0,3.1,255
1412,3.0,7.75,255
1413,4.0,31.0,255
1414,0.0,1.0333333333333334,256
1415,1.0,1.631578947368421,256
1416,2.0,2.8181818181818183,256
1417,3.0,10.333333333333334,256
1418,0.0,1.0333333333333334,257
1419,1.0,1.631578947368421,257
1420,2.0,4.428571428571429,257
1421,3.0,15.5,257
1422,4.0,31.0,257
1423,0.0,1.0333333333333334,258
1424,1.0,1.7222222222222223,258
1425,2.0,4.428571428571429,258
1426,3.0,6.2,258
1427,4.0,10.333333333333334,258
1428,0.0,1.0333333333333334,259
1429,1.0,1.631578947368421,259
1430,2.0,6.2,259
1431,3.0,7.75,259
1432,4.0,15.5,259
1433,0.0,1.0333333333333334,260
1434,1.0,1.7222222222222223,260
1435,2.0,4.428571428571429,260
1436,3.0,15.5,260
1437,5.0,31.0,260
1438,0.0,1.0333333333333334,261
1439,1.0,1.631578947368421,261
1440,2.0,3.875,261
1441,3.0,10.333333333333334,261
1442,5.0,31.0,261
1443,0.0,1.0333333333333334,262
1444,1.0,1.8235294117647058,262
1445,2.0,3.875,262
1446,3.0,15.5,262
1447,4.0,31.0,262
1448,0.0,1.0333333333333334,263
1449,1.0,1.7222222222222223,263
1450,2.0,5.166666666666667,263
1451,3.0,10.333333333333334,263
1452,5.0,31.0,263
1453,0.0,1.0333333333333334,264
1454,1.0,3.875,264
1455,2.0,7.75,264
1456,10.0,31.0,264
1457,0.0,1.0333333333333334,265
1458,1.0,2.8181818181818183,265
1459,3.0,7.75,265
1460,4.0,10.333333333333334,265
1461,6.0,15.5,265
1462,10.0,31.0,265
1463,0.0,1.0333333333333334,266
1464,1.0,2.066666666666667,266
1465,2.0,4.428571428571429,266
1466,3.0,7.75,266
1467,4.0,10.333333333333334,266
1468,8.0,31.0,266
1469,0.0,1.0333333333333334,267
1470,1.0,3.1,267
1471,2.0,5.166666666666667,267
1472,5.0,15.5,267
1473,9.0,31.0,267
1474,0.0,1.0333333333333334,268
1475,1.0,2.8181818181818183,268
1476,2.0,3.4444444444444446,268
1477,3.0,4.428571428571429,268
1478,4.0,7.75,268
1479,5.0,15.5,268
1480,0.0,1.0333333333333334,269
1481,1.0,2.5833333333333335,269
1482,2.0,2.8181818181818183,269
1483,3.0,4.428571428571429,269
1484,4.0,15.5,269
1485,0.0,1.0333333333333334,270
1486,1.0,1.9375,270
1487,2.0,4.428571428571429,270
1488,3.0,6.2,270
1489,4.0,10.333333333333334,270
1490,5.0,15.5,270
1491,8.0,31.0,270
1492,0.0,1.0333333333333334,271
1493,1.0,2.2142857142857144,271
1494,2.0,3.875,271
1495,3.0,5.166666666666667,271
1496,4.0,7.75,271
1497,5.0,15.5,271
1498,8.0,31.0,271
1499,0.0,1.0333333333333334,272
1500,1.0,2.3846153846153846,272
1501,2.0,3.4444444444444446,272
1502,3.0,7.75,272
1503,4.0,10.333333333333334,272
1504,5.0,31.0,272
1505,0.0,1.0333333333333334,273
1506,1.0,2.5833333333333335,273
1507,2.0,2.8181818181818183,273
1508,3.0,7.75,273
1509,4.0,31.0,273
1510,0.0,1.0333333333333334,274
1511,1.0,2.2142857142857144,274
1512,2.0,3.875,274
1513,3.0,5.166666666666667,274
1514,4.0,6.2,274
1515,5.0,15.5,274
1516,0.0,1.0333333333333334,275
1517,1.0,2.2142857142857144,275
1518,2.0,3.1,275
1519,3.0,7.75,275
1520,4.0,15.5,275
1521,5.0,31.0,275
1522,0.0,1.0333333333333334,276
1523,1.0,2.8181818181818183,276
1524,2.0,3.875,276
1525,3.0,6.2,276
1526,4.0,10.333333333333334,276
1527,5.0,31.0,276
1528,0.0,1.0333333333333334,277
1529,1.0,2.066666666666667,277
1530,2.0,2.2142857142857144,277
1531,3.0,5.166666666666667,277
1532,4.0,10.333333333333334,277
1533,5.0,31.0,277
1534,0.0,1.0333333333333334,278
1535,1.0,1.9375,278
1536,2.0,2.8181818181818183,278
1537,3.0,5.166666666666667,278
1538,4.0,15.5,278
1539,0.0,1.0333333333333334,279
1540,1.0,2.2142857142857144,279
1541,2.0,4.428571428571429,279
1542,3.0,7.75,279
1543,4.0,15.5,279
1544,0.0,1.0333333333333334,280
1545,1.0,5.166666666666667,280
1546,2.0,7.75,280
1547,7.0,15.5,280
1548,9.0,31.0,280
1549,0.0,1.0333333333333334,281
1550,1.0,1.7222222222222223,281
1551,2.0,3.4444444444444446,281
1552,3.0,5.166666666666667,281
1553,4.0,15.5,281
1554,5.0,31.0,281
1555,0.0,1.0333333333333334,282
1556,1.0,1.7222222222222223,282
1557,2.0,2.3846153846153846,282
1558,3.0,15.5,282
1559,4.0,31.0,282
1560,0.0,1.0333333333333334,283
1561,1.0,1.631578947368421,283
1562,2.0,3.875,283
1563,3.0,15.5,283
1564,0.0,1.0333333333333334,284
1565,1.0,1.631578947368421,284
1566,2.0,4.428571428571429,284
1567,3.0,10.333333333333334,284
1568,6.0,31.0,284
1569,0.0,1.0333333333333334,285
1570,1.0,1.55,285
1571,2.0,5.166666666666667,285
1572,3.0,31.0,285
1573,0.0,1.0333333333333334,286
1574,1.0,1.4761904761904763,286
1575,2.0,4.428571428571429,286
1576,0.0,1.0333333333333334,287
1577,1.0,1.55,287
1578,2.0,4.428571428571429,287
1579,3.0,15.5,287
1580,4.0,31.0,287
1581,0.0,1.0333333333333334,288
1582,1.0,1.55,288
1583,2.0,5.166666666666667,288
1584,3.0,10.333333333333334,288
1585,4.0,15.5,288
1586,0.0,1.0333333333333334,289
1587,1.0,1.55,289
1588,2.0,4.428571428571429,289
1589,4.0,31.0,289
1590,0.0,1.0333333333333334,290
1591,1.0,1.9375,290
1592,2.0,3.875,290
1593,3.0,10.333333333333334,290
1594,5.0,31.0,290
1595,0.0,1.0333333333333334,291
1596,1.0,3.875,291
1597,2.0,7.75,291
1598,3.0,10.333333333333334,291
1599,4.0,15.5,291
1600,9.0,31.0,291
1601,0.0,1.0333333333333334,292
1602,1.0,2.5833333333333335,292
1603,2.0,5.166666666666667,292
1604,3.0,10.333333333333334,292
1605,6.0,15.5,292
1606,9.0,31.0,292
1607,0.0,1.0333333333333334,293
1608,1.0,3.4444444444444446,293
1609,2.0,5.166666666666667,293
1610,3.0,10.333333333333334,293
1611,4.0,15.5,293
1612,10.0,31.0,293
1613,0.0,1.0333333333333334,294
1614,1.0,3.1,294
1615,2.0,5.166666666666667,294
1616,3.0,6.2,294
1617,6.0,10.333333333333334,294
1618,9.0,31.0,294
1619,0.0,1.0333333333333334,295
1620,1.0,3.1,295
1621,2.0,6.2,295
1622,3.0,7.75,295
1623,4.0,10.333333333333334,295
1624,9.0,15.5,295
1625,10.0,31.0,295
1626,0.0,1.0333333333333334,296
1627,1.0,3.1,296
1628,2.0,4.428571428571429,296
1629,3.0,5.166666666666667,296
1630,4.0,7.75,296
1631,6.0,15.5,296
1632,7.0,31.0,296
1633,0.0,1.0333333333333334,297
1634,1.0,2.3846153846153846,297
1635,2.0,3.4444444444444446,297
1636,3.0,4.428571428571429,297
1637,4.0,15.5,297
1638,5.0,31.0,297
1639,0.0,1.0333333333333334,298
1640,1.0,2.3846153846153846,298
1641,2.0,3.4444444444444446,298
1642,3.0,4.428571428571429,298
1643,5.0,15.5,298
1644,8.0,31.0,298
1645,0.0,1.0333333333333334,299
1646,1.0,2.2142857142857144,299
1647,2.0,3.875,299
1648,4.0,7.75,299
1649,8.0,31.0,299
1650,0.0,1.0333333333333334,300
1651,1.0,2.5833333333333335,300
1652,2.0,4.428571428571429,300
1653,3.0,7.75,300
1654,4.0,10.333333333333334,300
1655,5.0,15.5,300
1656,6.0,31.0,300
1657,0.0,1.0333333333333334,301
1658,1.0,2.2142857142857144,301
1659,2.0,3.4444444444444446,301
1660,3.0,6.2,301
1661,0.0,1.0333333333333334,302
1662,1.0,2.8181818181818183,302
1663,2.0,3.1,302
1664,3.0,7.75,302
1665,0.0,1.0333333333333334,303
1666,1.0,1.9375,303
1667,2.0,3.875,303
1668,3.0,5.166666666666667,303
1669,4.0,10.333333333333334,303
1670,5.0,31.0,303
1671,0.0,1.0333333333333334,304
1672,1.0,2.5833333333333335,304
1673,2.0,3.4444444444444446,304
1674,3.0,6.2,304
1675,4.0,15.5,304
1676,5.0,31.0,304
1677,0.0,1.0333333333333334,305
1678,1.0,2.2142857142857144,305
1679,2.0,2.8181818181818183,305
1680,3.0,3.875,305
1681,4.0,10.333333333333334,305
1682,5.0,31.0,305
1683,0.0,1.0333333333333334,306
1684,1.0,1.9375,306
1685,2.0,3.4444444444444446,306
1686,3.0,3.875,306
1687,4.0,10.333333333333334,306
1688,0.0,1.0333333333333334,307
1689,1.0,4.428571428571429,307
1690,2.0,6.2,307
1691,3.0,7.75,307
1692,4.0,10.333333333333334,307
1693,5.0,15.5,307
1694,9.0,31.0,307
1695,0.0,1.0333333333333334,308
1696,2.0,2.8181818181818183,308
1697,3.0,4.428571428571429,308
1698,4.0,10.333333333333334,308
1699,5.0,15.5,308
1700,6.0,31.0,308
1701,0.0,1.0333333333333334,309
1702,1.0,1.9375,309
1703,2.0,2.2142857142857144,309
1704,3.0,5.166666666666667,309
1705,4.0,15.5,309
1706,0.0,1.0333333333333334,310
1707,1.0,1.7222222222222223,310
1708,2.0,2.8181818181818183,310
1709,3.0,6.2,310
1710,4.0,31.0,310
1711,0.0,1.0333333333333334,311
1712,1.0,1.631578947368421,311
1713,2.0,3.1,311
1714,3.0,10.333333333333334,311
1715,4.0,31.0,311
1716,0.0,1.0333333333333334,312
1717,1.0,1.8235294117647058,312
1718,2.0,3.1,312
1719,3.0,7.75,312
1720,4.0,31.0,312
1721,0.0,1.0333333333333334,313
1722,1.0,1.55,313
1723,2.0,4.428571428571429,313
1724,3.0,15.5,313
1725,0.0,1.0333333333333334,314
1726,1.0,1.631578947368421,314
1727,2.0,3.4444444444444446,314
1728,5.0,31.0,314
1729,0.0,1.0333333333333334,315
1730,1.0,1.55,315
1731,2.0,4.428571428571429,315
1732,3.0,15.5,315
1733,4.0,31.0,315
1734,0.0,1.0333333333333334,316
1735,1.0,1.55,316
1736,2.0,3.875,316
1737,4.0,15.5,316
1738,0.0,1.0333333333333334,317
1739,1.0,1.7222222222222223,317
1740,2.0,5.166666666666667,317
1741,4.0,15.5,317
1742,0.0,1.0333333333333334,318
1743,1.0,2.066666666666667,318
1744,2.0,4.428571428571429,318
1745,3.0,10.333333333333334,318
1746,4.0,31.0,318
1747,0.0,1.0333333333333334,319
1748,1.0,4.428571428571429,319
1749,3.0,10.333333333333334,319
1750,4.0,15.5,319
1751,9.0,31.0,319
1752,0.0,1.0333333333333334,320
1753,1.0,2.066666666666667,320
1754,3.0,6.2,320
1755,4.0,7.75,320
1756,6.0,15.5,320
1757,0.0,1.0333333333333334,321
1758,1.0,2.2142857142857144,321
1759,2.0,5.166666666666667,321
1760,4.0,7.75,321
1761,6.0,31.0,321
1762,0.0,1.0333333333333334,322
1763,1.0,3.4444444444444446,322
1764,2.0,5.166666666666667,322
1765,4.0,7.75,322
1766,5.0,10.333333333333334,322
1767,6.0,15.5,322
1768,7.0,31.0,322
1769,0.0,1.0333333333333334,323
1770,1.0,3.875,323
1771,3.0,5.166666666666667,323
1772,4.0,7.75,323
1773,7.0,15.5,323
1774,8.0,31.0,323
1775,0.0,1.0333333333333334,324
1776,1.0,2.8181818181818183,324
1777,3.0,7.75,324
1778,4.0,10.333333333333334,324
1779,5.0,15.5,324
1780,0.0,1.0333333333333334,325
1781,1.0,2.8181818181818183,325
1782,2.0,3.4444444444444446,325
1783,3.0,4.428571428571429,325
1784,5.0,15.5,325
1785,0.0,1.0333333333333334,326
1786,1.0,2.5833333333333335,326
1787,2.0,3.4444444444444446,326
1788,3.0,4.428571428571429,326
1789,5.0,15.5,326
1790,7.0,31.0,326
1791,0.0,1.0333333333333334,327
1792,1.0,3.1,327
1793,2.0,3.4444444444444446,327
1794,3.0,5.166666666666667,327
1795,5.0,10.333333333333334,327
1796,9.0,31.0,327
1797,0.0,1.0333333333333334,328
1798,1.0,2.5833333333333335,328
1799,2.0,4.428571428571429,328
1800,3.0,7.75,328
1801,5.0,15.5,328
1802,6.0,31.0,328
1803,0.0,1.0333333333333334,329
1804,1.0,2.3846153846153846,329
1805,2.0,4.428571428571429,329
1806,3.0,6.2,329
1807,4.0,15.5,329
1808,7.0,31.0,329
1809,0.0,1.0333333333333334,330
1810,1.0,1.9375,330
1811,2.0,3.4444444444444446,330
1812,3.0,3.875,330
1813,4.0,15.5,330
1814,7.0,31.0,330
1815,0.0,1.0333333333333334,331
1816,1.0,2.5833333333333335,331
1817,2.0,3.1,331
1818,3.0,6.2,331
1819,4.0,15.5,331
1820,0.0,1.0333333333333334,332
1821,1.0,2.5833333333333335,332
1822,2.0,3.1,332
1823,3.0,5.166666666666667,332
1824,4.0,10.333333333333334,332
1825,5.0,31.0,332
1826,0.0,1.0333333333333334,333
1827,1.0,2.5833333333333335,333
1828,2.0,3.4444444444444446,333
1829,3.0,3.875,333
1830,4.0,10.333333333333334,333
1831,5.0,15.5,333
1832,6.0,31.0,333
1833,0.0,1.0333333333333334,334
1834,1.0,2.3846153846153846,334
1835,3.0,4.428571428571429,334
1836,4.0,7.75,334
1837,5.0,10.333333333333334,334
1838,6.0,31.0,334
1839,0.0,1.0333333333333334,335
1840,1.0,2.5833333333333335,335
1841,2.0,2.8181818181818183,335
1842,3.0,5.166666666666667,335
1843,4.0,7.75,335
1844,5.0,31.0,335
1845,0.0,1.0333333333333334,336
1846,1.0,1.9375,336
1847,2.0,4.428571428571429,336
1848,3.0,15.5,336
1849,4.0,31.0,336
1850,0.0,1.0333333333333334,337
1851,1.0,2.8181818181818183,337
1852,2.0,4.428571428571429,337
1853,3.0,6.2,337
1854,4.0,10.333333333333334,337
1855,6.0,31.0,337
1856,0.0,1.0333333333333334,338
1857,1.0,2.5833333333333335,338
1858,2.0,3.4444444444444446,338
1859,3.0,4.428571428571429,338
1860,4.0,6.2,338
1861,5.0,15.5,338
1862,6.0,31.0,338
1863,0.0,1.0333333333333334,339
1864,1.0,2.5833333333333335,339
1865,2.0,3.1,339
1866,3.0,4.428571428571429,339
