--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/1950 a 06/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83589;13/07/1974;0000;;24.6;;6.1;1.9;15.58;66;1.666667;
83589;13/07/1974;1200;0;;5.5;;;;;;
83589;14/07/1974;0000;;23.2;;6.9;1.8;13.6;72.75;1.666667;
83589;14/07/1974;1200;0;;6.6;;;;;;
83589;15/07/1974;0000;;24.7;;8.1;1.6;13.56;75.25;1;
83589;15/07/1974;1200;0;;3.7;;;;;;
83589;16/07/1974;0000;;26.7;;8.6;1.6;14.2;72.5;0.333333;
83589;16/07/1974;1200;0;;4.2;;;;;;
83589;17/07/1974;0000;;27.9;;9.4;1.9;15.34;74.25;1.333333;
83589;17/07/1974;1200;0;;5.2;;;;;;
83589;18/07/1974;0000;;28.2;;8.5;2.1;16.12;73.5;0.333333;
83589;18/07/1974;1200;0;;6;;;;;;
83589;19/07/1974;0000;;29.2;;9;2;15.54;72;1;
83589;19/07/1974;1200;0;;5.4;;;;;;
83589;20/07/1974;0000;;28;;9.9;2.2;17.32;58;2;
83589;20/07/1974;1200;0;;5.3;;;;;;
83589;21/07/1974;0000;;27.6;;8.8;2.6;15.46;71;1.666667;
83589;21/07/1974;1200;0;;5.2;;;;;;
83589;22/07/1974;0000;;28.6;;9.4;2;16.04;68.75;1;
83589;22/07/1974;1200;0;;5.2;;;;;;
83589;23/07/1974;0000;;26;;7.8;2.2;15.32;69.75;0.333333;
83589;23/07/1974;1200;0;;5.5;;;;;;
83589;24/07/1974;0000;;25.9;;8.8;1.9;15.1;70;1.666667;
83589;24/07/1974;1200;0;;5.2;;;;;;
83589;25/07/1974;0000;;27.3;;8.5;1.9;13.88;75.25;1.333333;
83589;25/07/1974;1200;0;;3.9;;;;;;
83589;26/07/1974;0000;;27.4;;8.9;1.8;15.98;66.5;1.333333;
83589;26/07/1974;1200;0;;4.5;;;;;;
83589;27/07/1974;0000;;26.3;;8.4;2.4;13.96;71.75;1.333333;
83589;27/07/1974;1200;0;;5.2;;;;;;
83589;28/07/1974;0000;;27.4;;9.3;2.1;13.1;61.75;1.333333;
83589;28/07/1974;1200;0;;2.3;;;;;;
83589;29/07/1974;0000;;27.2;;9.7;2.8;15.02;57.25;1.333333;
83589;29/07/1974;1200;0;;2;;;;;;
83589;30/07/1974;0000;;27.4;;9.9;2.7;14.48;66.5;1.333333;
83589;30/07/1974;1200;0;;3.4;;;;;;
83589;31/07/1974;0000;;27.7;;9.4;2.3;14.76;62;1.333333;
83589;31/07/1974;1200;0;;4;;;;;;
83589;01/08/1974;0000;;27.5;;9.6;2.9;15.86;53.75;0.666667;
83589;01/08/1974;1200;0;;3.4;;;;;;
83589;02/08/1974;0000;;27;;9.8;2.8;15.58;62.75;1.666667;
83589;02/08/1974;1200;0;;3.9;;;;;;
83589;03/08/1974;0000;;26.5;;5.5;2;14.74;72;0.333333;
83589;03/08/1974;1200;0;;4.2;;;;;;
83589;04/08/1974;0000;;27.4;;8.3;1.5;15.56;70.5;1;
83589;04/08/1974;1200;0;;5.9;;;;;;
83589;05/08/1974;0000;;28.7;;8.8;2.2;16.3;65.75;1.366667;
83589;05/08/1974;1200;0;;5;;;;;;
83589;06/08/1974;0000;;30.4;;8.4;2.8;17.5;63.25;1;
83589;06/08/1974;1200;0;;6.2;;;;;;
83589;07/08/1974;0000;;27.3;;6;2.9;17.98;70;2;
83589;07/08/1974;1200;0;;9.7;;;;;;
83589;08/08/1974;0000;;26.7;;5.5;1.6;16.68;77.5;1.666667;
83589;08/08/1974;1200;0;;8.3;;;;;;
83589;09/08/1974;0000;;27.3;;3.4;1.5;18.98;67.5;0.666667;
83589;09/08/1974;1200;0;;9.5;;;;;;
83589;10/08/1974;0000;;25;;1.3;1.9;18.9;74.5;2.666667;
83589;10/08/1974;1200;0;;14.8;;;;;;
83589;11/08/1974;0000;;18.9;;0;1.5;16.26;86.75;1.666667;
83589;11/08/1974;1200;1.3;;13.9;;;;;;
83589;12/08/1974;0000;;23.3;;1.5;0.6;17.8;80.25;1.333333;
83589;12/08/1974;1200;3.6;;13.2;;;;;;
83589;13/08/1974;0000;;18.6;;0;1.1;16.3;92;0.333333;
83589;13/08/1974;1200;0;;14;;;;;;
83589;14/08/1974;0000;;29.5;;7.3;0.2;18.82;76.75;2.333333;
83589;14/08/1974;1200;9.4;;11.9;;;;;;
83589;15/08/1974;0000;;20;;0;2.1;16.98;80;2;
83589;15/08/1974;1200;4.8;;11.8;;;;;;
83589;16/08/1974;0000;;29;;9.5;0.9;19.02;66.25;3;
83589;16/08/1974;1200;1.6;;12.7;;;;;;
83589;17/08/1974;0000;;20;;0;2.8;15.92;84.75;0.333333;
83589;17/08/1974;1200;0;;9.8;;;;;;
83589;18/08/1974;0000;;30;;7.6;0.8;19.16;68.75;1.666667;
83589;18/08/1974;1200;0;;13.4;;;;;;
83589;19/08/1974;0000;;20.6;;0.1;2.8;16.58;75;2.666667;
83589;19/08/1974;1200;0;;10.2;;;;;;
83589;20/08/1974;0000;;26;;7.3;1.3;18.36;68;3;
83589;20/08/1974;1200;0;;14;;;;;;
83589;21/08/1974;0000;;25.4;;4.4;1.8;14.9;80.75;0.333333;
83589;21/08/1974;1200;0;;7.1;;;;;;
83589;22/08/1974;0000;;28.1;;7.8;1.1;16.5;58.25;1.666667;
83589;22/08/1974;1200;0;;7.1;;;;;;
83589;23/08/1974;0000;;26.3;;7.3;2.7;15.14;59.25;1;
83589;23/08/1974;1200;0;;4;;;;;;
83589;24/08/1974;0000;;27.7;;10;2.5;17.6;60.75;2.333333;
83589;24/08/1974;1200;0;;6.1;;;;;;
83589;25/08/1974;0000;;28.3;;9.9;2.7;19.46;59.75;1;
83589;25/08/1974;1200;0;;10.4;;;;;;
83589;26/08/1974;0000;;28;;9.9;2.6;18.12;59.75;1.666667;
83589;26/08/1974;1200;0;;6.4;;;;;;
83589;27/08/1974;0000;;31.1;;9.4;2.4;19;61.25;1.666667;
83589;27/08/1974;1200;0;;9.1;;;;;;
83589;28/08/1974;0000;;31.4;;10;3.1;19.02;59.5;1;
83589;28/08/1974;1200;0;;7.4;;;;;;
83589;29/08/1974;0000;;33.4;;10;2.9;19.52;60;0.666667;
83589;29/08/1974;1200;0;;8;;;;;;
83589;30/08/1974;0000;;33.6;;9.9;3.4;22.32;50;2.333333;
83589;30/08/1974;1200;0;;9.2;;;;;;
83589;31/08/1974;0000;;31.7;;9.8;3.4;21.46;61.25;1.666667;
83589;31/08/1974;1200;0;;11.1;;;;;;
83589;01/09/1974;0000;;34;;9;3;22.02;58.75;1;
83589;01/09/1974;1200;0;;10.1;;;;;;
83589;02/09/1974;0000;;31.1;;8;3.1;21.42;60.75;1;
83589;02/09/1974;1200;0;;10.8;;;;;;
83589;03/09/1974;0000;;29.8;;8.9;2.8;20.6;58;3;
83589;03/09/1974;1200;0;;9.8;;;;;;
83589;04/09/1974;0000;;29;;10.4;3.2;20.84;49.5;4.333333;
83589;04/09/1974;1200;0;;12;;;;;;
83589;05/09/1974;0000;;29.7;;8.2;3.4;18.84;59;1.666667;
83589;05/09/1974;1200;0;;8.9;;;;;;
83589;06/09/1974;0000;;30.5;;10.2;2.7;19.7;48.25;3;
83589;06/09/1974;1200;0;;6.1;;;;;;
83589;07/09/1974;0000;;26.4;;5.1;4.2;20.06;65.25;4.333333;
83589;07/09/1974;1200;0;;13.1;;;;;;
83589;08/09/1974;0000;;24.4;;1.9;2.3;18.5;77.25;1.666667;
83589;08/09/1974;1200;0;;15;;;;;;
83589;09/09/1974;0000;;33.3;;8.3;1.4;19.62;62.25;0.666667;
83589;09/09/1974;1200;0;;8.9;;;;;;
83589;10/09/1974;0000;;31.8;;9.2;3.6;21.52;61.75;3;
83589;10/09/1974;1200;0;;10.1;;;;;;
83589;11/09/1974;0000;;30.9;;5.7;2.9;22.62;65.75;1.333333;
83589;11/09/1974;1200;0;;16.9;;;;;;
83589;12/09/1974;0000;;30;;4.9;2.3;21.86;66.25;0.666667;
83589;12/09/1974;1200;0;;14.7;;;;;;
83589;13/09/1974;0000;;31;;6.8;2.2;23.42;63;2.333333;
83589;13/09/1974;1200;0;;17.2;;;;;;
83589;14/09/1974;0000;;32;;7.6;2.6;22.72;52;3;
83589;14/09/1974;1200;0;;13.3;;;;;;
83589;15/09/1974;0000;;30.5;;8.9;3.4;22.2;53;3.666667;
83589;15/09/1974;1200;0;;12;;;;;;
83589;16/09/1974;0000;;30.4;;7.9;3.2;21.38;54;1.666667;
83589;16/09/1974;1200;0;;11.3;;;;;;
83589;17/09/1974;0000;;30.3;;7.3;3;19.94;57.5;1.333333;
83589;17/09/1974;1200;0;;8.4;;;;;;
83589;18/09/1974;0000;;29.9;;6.1;2.8;18.56;64.5;2;
83589;18/09/1974;1200;0;;9.8;;;;;;
83589;19/09/1974;0000;;29.5;;6.1;2.4;20.24;59.25;3;
83589;19/09/1974;1200;0;;9.4;;;;;;
83589;20/09/1974;0000;;27.7;;1.9;2.9;21;59;3.666667;
83589;20/09/1974;1200;0;;13.9;;;;;;
83589;21/09/1974;0000;;28.7;;6.9;2.9;21.24;52.75;3.666667;
83589;21/09/1974;1200;0;;13.1;;;;;;
83589;22/09/1974;0000;;28.3;;4.7;3.2;20.82;59;1.666667;
83589;22/09/1974;1200;0;;12.8;;;;;;
83589;23/09/1974;0000;;31;;7.1;3.1;22.86;52.75;5;
83589;23/09/1974;1200;0;;13.7;;;;;;
83589;24/09/1974;0000;;27.7;;7.2;3.7;20.32;60.25;2.666667;
83589;24/09/1974;1200;1.4;;16.1;;;;;;
83589;25/09/1974;0000;;30.2;;7;2.9;20.18;55.75;3;
83589;25/09/1974;1200;0;;10.1;;;;;;
83589;26/09/1974;0000;;30;;6;2.9;19.32;63.75;1.333333;
83589;26/09/1974;1200;0;;8.5;;;;;;
83589;27/09/1974;0000;;34.2;;9.5;2.3;22.98;51.5;2.333333;
83589;27/09/1974;1200;0;;9.9;;;;;;
83589;28/09/1974;0000;;32;;10.1;3.7;22.1;49.75;1.333333;
83589;28/09/1974;1200;0;;11.2;;;;;;
83589;29/09/1974;0000;;33.5;;8.9;4.1;24.18;46.5;1.666667;
83589;29/09/1974;1200;0;;14.2;;;;;;
83589;30/09/1974;0000;;29.4;;5.8;3.9;21.98;62;5.666667;
83589;30/09/1974;1200;0;;13.6;;;;;;
83589;01/10/1974;0000;;25.6;;3.6;3.5;20.84;63.25;5;
83589;01/10/1974;1200;0;;16.7;;;;;;
83589;02/10/1974;0000;;30;;9.3;2.6;22.06;51;3.666667;
83589;02/10/1974;1200;0;;13.7;;;;;;
83589;03/10/1974;0000;;32;;6.9;3.2;22.62;50.25;1;
83589;03/10/1974;1200;0;;12;;;;;;
83589;04/10/1974;0000;;33.2;;7.8;3.1;23.32;44.5;3;
83589;04/10/1974;1200;0;;10.8;;;;;;
83589;05/10/1974;0000;;33.5;;4.9;4.5;24.74;49;1.666667;
83589;05/10/1974;1200;0;;15.8;;;;;;
83589;06/10/1974;0000;;34;;5;4;23.88;68.75;1;
83589;06/10/1974;1200;0;;17.4;;;;;;
83589;07/10/1974;0000;;27.6;;0.8;2.8;21.46;86.75;0.666667;
83589;07/10/1974;1200;19.8;;17;;;;;;
83589;08/10/1974;0000;;22.6;;0.8;1;20.08;85.5;1.666667;
83589;08/10/1974;1200;0;;16.4;;;;;;
83589;09/10/1974;0000;;20;;0;0.6;17.08;90.5;2.333333;
83589;09/10/1974;1200;5.8;;14.1;;;;;;
83589;10/10/1974;0000;;19.9;;0;0.6;17.1;87;2.333333;
83589;10/10/1974;1200;22;;14;;;;;;
83589;11/10/1974;0000;;27;;7;0.8;19.9;61.25;2;
83589;11/10/1974;1200;3.8;;12.8;;;;;;
83589;12/10/1974;0000;;29;;6.8;2.4;20.4;59.25;1.333333;
83589;12/10/1974;1200;0;;12.9;;;;;;
83589;13/10/1974;0000;;30.5;;9.2;2.4;20.36;63.25;1;
83589;13/10/1974;1200;0;;9.8;;;;;;
83589;14/10/1974;0000;;33;;9.5;2.5;21.9;63.25;1;
83589;14/10/1974;1200;0;;12.3;;;;;;
83589;15/10/1974;0000;;31.8;;5.5;2.9;22.12;65.75;0.666667;
83589;15/10/1974;1200;0;;12.3;;;;;;
83589;16/10/1974;0000;;30.7;;3.7;2.4;22.66;66.5;3;
83589;16/10/1974;1200;0;;14.6;;;;;;
83589;17/10/1974;0000;;28.4;;2.2;1.9;21.04;83.5;0.666667;
83589;17/10/1974;1200;72.2;;16;;;;;;
83589;18/10/1974;0000;;31.9;;5.4;1;22.38;82.5;1.666667;
83589;18/10/1974;1200;20.3;;16.8;;;;;;
83589;19/10/1974;0000;;28;;1;1.5;21.56;89;2.333333;
83589;19/10/1974;1200;2.8;;16.2;;;;;;
83589;20/10/1974;0000;;28.8;;4;0.9;22.76;79.75;0.666667;
83589;20/10/1974;1200;8.6;;18;;;;;;
83589;21/10/1974;0000;;31.5;;5.5;1.1;20;85.25;5;
83589;21/10/1974;1200;5.1;;14.1;;;;;;
83589;22/10/1974;0000;;30.2;;4.7;1.5;22.26;70.5;3.666667;
83589;22/10/1974;1200;49.8;;14;;;;;;
83589;23/10/1974;0000;;28.3;;2.5;1.9;20.82;88;1;
83589;23/10/1974;1200;0;;16;;;;;;
83589;24/10/1974;0000;;32.8;;8.4;1;23;71.5;0.666667;
83589;24/10/1974;1200;4.2;;15.7;;;;;;
83589;25/10/1974;0000;;33.9;;7.2;2.6;23.2;75.75;0.666667;
83589;25/10/1974;1200;0;;16;;;;;;
83589;26/10/1974;0000;;31.1;;5.4;1.7;24.58;72.25;1.333333;
83589;26/10/1974;1200;6;;17.8;;;;;;
83589;27/10/1974;0000;;30.8;;5.4;1.9;23.04;77.5;0.666667;
83589;27/10/1974;1200;9.6;;17.3;;;;;;
83589;28/10/1974;0000;;28;;2;1.5;21.38;89;1;
83589;28/10/1974;1200;12.6;;16.7;;;;;;
83589;29/10/1974;0000;;33.7;;7.4;0.7;23.2;76.25;2.666667;
83589;29/10/1974;1200;2.4;;14.6;;;;;;
83589;30/10/1974;0000;;30.8;;2.8;3;23.96;75.75;1.333333;
83589;30/10/1974;1200;0;;18.8;;;;;;
83589;31/10/1974;0000;;23.3;;0;2.4;19.06;86.25;0.666667;
83589;31/10/1974;1200;21.3;;15;;;;;;
83589;01/11/1974;0000;;21.5;;0;0.6;19.2;85.75;2;
83589;01/11/1974;1200;2.4;;15.7;;;;;;
83589;02/11/1974;0000;;22.1;;0.4;0.9;18.58;76.25;1.333333;
83589;02/11/1974;1200;1.4;;14.9;;;;;;
83589;03/11/1974;0000;;26.7;;11.3;1.5;20.56;50.25;3.666667;
83589;03/11/1974;1200;0;;13.2;;;;;;
83589;04/11/1974;0000;;28;;9.8;2.9;20.2;60.25;0.666667;
83589;04/11/1974;1200;0;;10.6;;;;;;
83589;05/11/1974;0000;;31.5;;9.9;2.3;20.78;61.75;1;
83589;05/11/1974;1200;0;;10.6;;;;;;
83589;06/11/1974;0000;;32.7;;6.2;2.8;20.46;73.5;2.666667;
83589;06/11/1974;1200;0;;11.1;;;;;;
83589;07/11/1974;0000;;28.8;;6.9;3.5;20.64;77.25;2.333333;
83589;07/11/1974;1200;19.4;;15.6;;;;;;
83589;08/11/1974;0000;;31;;10;2.1;21.16;60.5;1;
83589;08/11/1974;1200;0;;10;;;;;;
83589;09/11/1974;0000;;22.3;;0.1;3.5;18.62;81.25;2;
83589;09/11/1974;1200;2.1;;15.4;;;;;;
83589;10/11/1974;0000;;24.8;;2.2;0.9;19.12;71.75;0.333333;
83589;10/11/1974;1200;0;;15;;;;;;
83589;11/11/1974;0000;;28.7;;7.3;1.5;21.26;64.5;2.333333;
83589;11/11/1974;1200;0;;13.1;;;;;;
83589;12/11/1974;0000;;29;;6.4;2.4;21.16;68.5;1.333333;
83589;12/11/1974;1200;0;;14;;;;;;
83589;13/11/1974;0000;;29.5;;5.9;2;22.26;63.75;0.333333;
83589;13/11/1974;1200;0;;12.9;;;;;;
83589;14/11/1974;0000;;29.9;;4.5;2.2;22.4;79.5;1.333333;
83589;14/11/1974;1200;2.6;;17.1;;;;;;
83589;15/11/1974;0000;;33;;10.8;1.9;24.26;64.75;1.333333;
83589;15/11/1974;1200;6;;17.6;;;;;;
83589;16/11/1974;0000;;30.4;;7.6;3.2;23.62;65;2;
83589;16/11/1974;1200;1;;16;;;;;;
83589;17/11/1974;0000;;29.3;;4.1;2.5;21.56;77;0.666667;
83589;17/11/1974;1200;0;;17.5;;;;;;
83589;18/11/1974;0000;;29.7;;7.5;1.4;23.08;76.25;1.666667;
83589;18/11/1974;1200;3.4;;16.9;;;;;;
83589;19/11/1974;0000;;31.2;;5;1.5;24.3;69.5;1.333333;
83589;19/11/1974;1200;1.1;;18.7;;;;;;
83589;20/11/1974;0000;;34;;10.1;2;24.98;64;1.333333;
83589;20/11/1974;1200;0;;17.6;;;;;;
83589;21/11/1974;0000;;32.8;;8;3.9;24.02;68.5;1.333333;
83589;21/11/1974;1200;0;;15.1;;;;;;
83589;22/11/1974;0000;;30.3;;5.7;1;23.32;76.25;0.666667;
83589;22/11/1974;1200;2.6;;16.7;;;;;;
83589;23/11/1974;0000;;25.4;;0.6;1.3;20.8;79.5;2.666667;
83589;23/11/1974;1200;38.8;;16.2;;;;;;
83589;24/11/1974;0000;;29;;6.7;1.2;22.06;69.75;1.666667;
83589;24/11/1974;1200;0;;16.3;;;;;;
83589;25/11/1974;0000;;32;;9.6;2;24.1;61.5;0.666667;
83589;25/11/1974;1200;0;;16.7;;;;;;
83589;26/11/1974;0000;;32;;9.4;2.4;24.38;60.75;1.333333;
83589;26/11/1974;1200;0;;16.9;;;;;;
83589;27/11/1974;0000;;33.7;;11.9;2.5;24.3;60;1.666667;
83589;27/11/1974;1200;0;;14.9;;;;;;
83589;28/11/1974;0000;;32.3;;7.9;2.9;24.92;63;2.333333;
83589;28/11/1974;1200;0;;17.1;;;;;;
83589;29/11/1974;0000;;32.8;;10.4;2.2;25.12;49.25;2.333333;
83589;29/11/1974;1200;0;;16.1;;;;;;
83589;30/11/1974;0000;;31;;9;3.3;24.5;54.75;3.666667;
83589;30/11/1974;1200;0;;15.8;;;;;;
83589;01/12/1974;0000;;31.4;;9.6;2.6;23.96;56.25;1.666667;
83589;01/12/1974;1200;0;;15.4;;;;;;
83589;02/12/1974;0000;;33;;11;2.8;23.44;62.5;1;
83589;02/12/1974;1200;0;;13.4;;;;;;
83589;03/12/1974;0000;;35.1;;9.6;2.5;25.52;55.75;1.666667;
83589;03/12/1974;1200;0;;14.8;;;;;;
83589;04/12/1974;0000;;26.3;;0.8;3.2;21;82.75;1.333333;
83589;04/12/1974;1200;9.9;;17.1;;;;;;
83589;05/12/1974;0000;;20.7;;0;1;18.92;93;3.666667;
83589;05/12/1974;1200;3.7;;16.6;;;;;;
83589;06/12/1974;0000;;19.9;;0;0.4;16.68;92.75;3;
83589;06/12/1974;1200;10.8;;13.3;;;;;;
83589;07/12/1974;0000;;18.4;;0;0.4;15.94;95.25;2;
83589;07/12/1974;1200;74.2;;12.9;;;;;;
83589;08/12/1974;0000;;22;;0;0.3;18.6;83.75;1;
83589;08/12/1974;1200;26.6;;13.6;;;;;;
83589;09/12/1974;0000;;30.7;;7;0.7;21.84;70.25;1.666667;
83589;09/12/1974;1200;0;;16;;;;;;
83589;10/12/1974;0000;;30.7;;8.7;2;23.02;69.75;0.666667;
83589;10/12/1974;1200;0;;16.3;;;;;;
83589;11/12/1974;0000;;28;;5.4;1.9;22.38;74.75;4.333333;
83589;11/12/1974;1200;0;;15.4;;;;;;
83589;12/12/1974;0000;;23.6;;0.2;1.8;20.4;77.75;1.666667;
83589;12/12/1974;1200;1.7;;17.4;;;;;;
83589;13/12/1974;0000;;27;;4.7;1.2;20.62;72.5;1.666667;
83589;13/12/1974;1200;0;;16.2;;;;;;
83589;14/12/1974;0000;;31.2;;6.4;1.5;20.94;80.75;3;
83589;14/12/1974;1200;0;;11.5;;;;;;
83589;15/12/1974;0000;;29;;1.9;1.4;20.96;84.5;3;
83589;15/12/1974;1200;30.8;;16.2;;;;;;
83589;16/12/1974;0000;;30;;4.3;0.8;21.86;81;0.666667;
83589;16/12/1974;1200;3.7;;16;;;;;;
83589;17/12/1974;0000;;30.7;;5.4;1.3;22.18;82.5;1.666667;
83589;17/12/1974;1200;0;;16.2;;;;;;
83589;18/12/1974;0000;;32.4;;9.4;1.3;24.54;67.5;1.666667;
83589;18/12/1974;1200;0;;16;;;;;;
83589;19/12/1974;0000;;31;;4;2.1;22.68;79;3.666667;
83589;19/12/1974;1200;0;;17.5;;;;;;
83589;20/12/1974;0000;;27.5;;1.5;1.4;22.1;84;2.333333;
83589;20/12/1974;1200;20;;16.8;;;;;;
83589;21/12/1974;0000;;29.1;;3.4;1;22.56;80.75;2.333333;
83589;21/12/1974;1200;1.6;;18;;;;;;
83589;22/12/1974;0000;;28.9;;2.5;1.1;21.64;88.75;0.666667;
83589;22/12/1974;1200;43.8;;16.8;;;;;;
83589;23/12/1974;0000;;27.7;;1.6;0.8;22.3;85.75;1;
83589;23/12/1974;1200;6.2;;17.6;;;;;;
83589;24/12/1974;0000;;28.4;;1.8;0.8;22.14;87.5;0.666667;
83589;24/12/1974;1200;16.4;;17.4;;;;;;
83589;25/12/1974;0000;;25;;0.3;1;20.96;82;1.333333;
83589;25/12/1974;1200;19.9;;16.2;;;;;;
83589;26/12/1974;0000;;30.1;;5.7;1.1;23.2;74;0.333333;
83589;26/12/1974;1200;4;;15.1;;;;;;
83589;27/12/1974;0000;;28.3;;1.5;1.9;21.48;85.25;1.666667;
83589;27/12/1974;1200;14.2;;16.3;;;;;;
83589;28/12/1974;0000;;28.1;;1;1.4;22.3;80;1;
83589;28/12/1974;1200;0.6;;16.4;;;;;;
83589;29/12/1974;0000;;23.3;;0;1.1;20.08;90.25;0.666667;
83589;29/12/1974;1200;13.1;;16;;;;;;
83589;30/12/1974;0000;;26.1;;0;0.5;21.24;85.5;0.666667;
83589;30/12/1974;1200;2.8;;17.2;;;;;;
83589;31/12/1974;0000;;31.1;;6;0.7;22.56;77.5;0.666667;
83589;31/12/1974;1200;0;;15.6;;;;;;
83589;01/01/1975;0000;;30.8;;6.3;1.7;23.02;76;1.333333;
83589;01/01/1975;1200;0;;19.5;;;;;;
83589;02/01/1975;0000;;27.3;;0.4;1.6;21.7;91.75;0.333333;
83589;02/01/1975;1200;2.9;;19.8;;;;;;
83589;03/01/1975;0000;;30.8;;0.4;0.7;21.54;87.5;2.333333;
83589;03/01/1975;1200;24;;18.1;;;;;;
83589;04/01/1975;0000;;24.2;;0.1;0.5;20.84;88;0.666667;
83589;04/01/1975;1200;40.7;;18.5;;;;;;
83589;05/01/1975;0000;;28.3;;2.8;0.6;;83.75;1;
83589;05/01/1975;1200;8.8;;;;;;;;
83589;06/01/1975;0000;;27;;5.5;1;21.44;76.75;2.333333;
83589;06/01/1975;1200;13.1;;17;;;;;;
83589;07/01/1975;0000;;28.8;;2.6;1.4;22.34;79.25;2;
83589;07/01/1975;1200;0;;19;;;;;;
83589;08/01/1975;0000;;29.2;;1.2;1.1;22.04;81.5;1;
83589;08/01/1975;1200;0;;19;;;;;;
83589;09/01/1975;0000;;29;;4.1;1;22;82.75;0.333333;
83589;09/01/1975;1200;1;;17.2;;;;;;
83589;10/01/1975;0000;;31;;4.1;1.2;22.88;78.5;0.666667;
83589;10/01/1975;1200;26.8;;18.1;;;;;;
83589;11/01/1975;0000;;32;;5.9;1.6;24.8;70.25;1.333333;
83589;11/01/1975;1200;0;;19;;;;;;
83589;12/01/1975;0000;;30.8;;1.6;1.9;24.36;70.25;0.666667;
83589;12/01/1975;1200;0;;18;;;;;;
83589;13/01/1975;0000;;33;;6.6;1.5;25.04;76.75;0.666667;
83589;13/01/1975;1200;1.2;;20;;;;;;
83589;14/01/1975;0000;;31.9;;9.8;1.8;24.68;65.25;3;
83589;14/01/1975;1200;0;;19;;;;;;
83589;15/01/1975;0000;;32;;9;2.3;23.8;64.75;2.333333;
83589;15/01/1975;1200;0;;16;;;;;;
83589;16/01/1975;0000;;33;;10.5;2.3;24.18;66.5;2.333333;
83589;16/01/1975;1200;0;;16;;;;;;
83589;17/01/1975;0000;;33.1;;10.2;2.6;25;59.75;1.666667;
83589;17/01/1975;1200;0;;17;;;;;;
83589;18/01/1975;0000;;33.1;;11.2;2.8;25.34;58;1;
83589;18/01/1975;1200;0;;17.8;;;;;;
83589;19/01/1975;0000;;32.8;;6.2;2.5;23.34;67.75;3.666667;
83589;19/01/1975;1200;0;;17;;;;;;
83589;20/01/1975;0000;;29.9;;2.9;2.2;22.86;75.5;1.666667;
83589;20/01/1975;1200;1.1;;19;;;;;;
83589;21/01/1975;0000;;;;0;1.2;;90.25;1;
83589;21/01/1975;1200;25.4;;18.5;;;;;;
83589;22/01/1975;0000;;23.2;;0;0.5;20.32;92.25;0.666667;
83589;22/01/1975;1200;6;;18.9;;;;;;
83589;23/01/1975;0000;;25.3;;0.4;0.5;20.98;91.25;1.666667;
83589;23/01/1975;1200;27.8;;19;;;;;;
83589;24/01/1975;0000;;28.3;;2.2;0.5;22.26;82.25;3.666667;
83589;24/01/1975;1200;61.8;;18.9;;;;;;
83589;25/01/1975;0000;;29.1;;7.2;1.1;23.72;71;5;
83589;25/01/1975;1200;15;;20.2;;;;;;
83589;26/01/1975;0000;;29.4;;5.8;1.6;23.1;74.75;2.333333;
83589;26/01/1975;1200;0;;18.1;;;;;;
83589;27/01/1975;0000;;31.7;;10.4;1.6;24.04;66.75;1.666667;
83589;27/01/1975;1200;0;;18;;;;;;
83589;28/01/1975;0000;;33.2;;10.1;2.2;24.44;63.5;1;
83589;28/01/1975;1200;0;;16;;;;;;
83589;29/01/1975;0000;;31.9;;7.8;2.2;24.32;68.5;0.333333;
83589;29/01/1975;1200;0;;18.5;;;;;;
83589;30/01/1975;0000;;29.8;;6.4;1.9;23.08;68;1.333333;
83589;30/01/1975;1200;0;;18.1;;;;;;
83589;31/01/1975;0000;;32.4;;8.3;1.8;24.38;65.5;1.666667;
83589;31/01/1975;1200;0;;17.7;;;;;;
83589;01/02/1975;0000;;31.7;;8.9;2;23.82;69.75;1.333333;
83589;01/02/1975;1200;0;;16.1;;;;;;
83589;02/02/1975;0000;;29.4;;3.9;2;23.86;77.25;1;
83589;02/02/1975;1200;0.6;;19.9;;;;;;
83589;03/02/1975;0000;;29.2;;2.8;1.4;22.8;84.75;1.333333;
83589;03/02/1975;1200;1.4;;19.7;;;;;;
83589;04/02/1975;0000;;30.2;;2.6;1.6;24.02;76.75;0.333333;
83589;04/02/1975;1200;25.6;;19;;;;;;
83589;05/02/1975;0000;;30.6;;3.9;1.6;23.68;81.25;0.666667;
83589;05/02/1975;1200;0;;20;;;;;;
83589;06/02/1975;0000;;25.3;;0;1.2;22.08;91.25;1;
83589;06/02/1975;1200;37.6;;20.8;;;;;;
83589;07/02/1975;0000;;31.9;;1.9;0.4;23.56;83.25;2.333333;
83589;07/02/1975;1200;40.2;;20.5;;;;;;
83589;08/02/1975;0000;;31.4;;6.7;1.2;23;87.25;1.333333;
83589;08/02/1975;1200;1.4;;18.5;;;;;;
