//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:1943035
//
//------------------------------------------------------------------------------
 //EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
1943035;1;01/03/1966;1;100,5;177,5;11;11;1;1;0;1419,6;1;0;0;0;2,9;6,4;0,1;0;27;6,5;7,5;100,5;7;0,6;0;0;0,6;0;0;0;0;0;0;0;0;0;0;18,4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/1966;1;35;64,9;2;7;1;1;0;1419,6;1;0;35;3;4;0;0;0;0;0;0,5;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/1966;1;15,6;32,3;10;6;1;1;0;1419,6;1;0;0;0;0;0;0;0;0;0;15,6;0;0;3,3;1;1,4;0;0;0;0;0;0;0;0;10,3;0;0;0;0,7;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/1966;1;0,2;0,4;9;2;1;1;0;1419,6;1;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/1966;1;4;8,5;8;5;1;1;0;1419,6;1;0;0;0;0;0;0;3;4;0;0;0;0;0;1;0;0;0;0;0;0;0,4;0,1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/1966;1;0;0;1;;1;1;0;1419,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/1966;1;30,6;46,5;29;5;1;1;0;1419,6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;9,4;0;0;0;0;0;30,6;3,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/10/1966;1;48;82,1;19;6;1;1;0;1419,6;1;4,1;0;0;0;0;0;0;0;3,8;0;0;0;0;4,2;0;0;0;15;48;0;0;0;0;0;0;0;0;0;7;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1966;1;70;181,6;13;20;1;1;0;1419,6;1;0;5;12;0;1,3;2,8;17;3;0;0;0;0;70;0;7;0;5,5;8,5;4,8;3,7;2,4;2,5;18,4;4,8;0;0;3;4;4,1;1,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1966;1;48;348,4;25;20;1;1;0;1419,6;1;0,9;0;0;0;0;20,7;0;0;17,4;1,8;0;10,5;0;0;0;0,9;25;31,6;27;5,2;40,2;18,6;14;6,2;48;9;25;44;1,2;0;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/01/1967;1;75;333,5;6;18;1;1;0;1055,2;1;3,8;4,5;0;0;0;75;9,6;0;0;0;30;15,1;0;0;42,4;1,5;6;5,4;16;0,5;0;0;1,6;0;0;0;34;16;23,5;8,3;40,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/02/1967;1;26;62,4;17;12;1;1;0;1055,2;1;1;0;0;0;0;0,3;0;0;0;3,3;6,6;6,2;3,4;4,6;3;1,2;26;6;0,8;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943035;1;01/03/1967;1;33,3;114,6;20;12;1;1;0;1055,2;1;0;0;0;0;0;0;2,2;3;0;0;0;0;0;0;0;0;25;0;7;33,3;7;8,2;3;20,3;0,8;4,2;0,6;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/1967;1;6,7;21,4;25;8;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;2,3;3;6,6;0,9;0,6;0;0;0;0;0,5;6,7;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/1967;1;0;0;1;;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/1967;1;6;12,1;12;4;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;3,4;0;0;6;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;2,1;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/1967;1;0;0;1;;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/1967;1;1,2;1,2;7;1;1;1;0;1055,2;1;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/1967;1;0;0;1;;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/10/1967;1;26,4;54,5;31;5;1;1;0;1055,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;19,4;5,4;2,5;26,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1967;1;39,2;297,8;17;22;1;1;0;1055,2;1;0;0;0;33;16;0;0;0;2,4;8,6;22;4,4;0;13;3,9;18;39,2;39;1,3;0,9;4,4;10,4;0,4;0;5,5;17,5;8,8;36;5,7;7,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1967;1;24,6;157,7;23;23;1;1;0;1055,2;1;0;0;0;7,2;0;1,2;0;0;0;2,8;5,8;22;1,2;0,2;0;1,6;5,2;7,8;11,2;3,4;1,3;16;24,6;13,8;6,8;6,2;2,7;8;3,6;1,9;3,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/10/1998;1;32,4;120,7;18;16;1;1;0;1539,5;1;0;0,5;0;0;0;0;0,8;20,5;7,2;4,1;0;12,5;12,8;3,6;0;0;2,5;32,4;1,6;0;0,6;0;0;0;0;0;0;0,3;12,7;4,2;4,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1998;1;45,9;265,6;28;22;1;1;0;1539,5;1;17,4;5,9;8,7;24,1;5,3;1,9;0;0;25,6;25,9;7;19,5;0,4;2,5;2,9;0;0,2;0;0,4;0,1;0;11,6;45,8;11,8;0;0;1,9;45,9;0;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1998;1;54,5;248,8;7;19;1;1;0;1539,5;1;10,6;15,3;18,5;0;18,6;4,5;54,5;15,6;0;11,8;0;0;0;0,7;0,6;13,5;20,6;11,9;15,6;0;15,7;0;0;0;4,2;0;0;0;7,6;5,9;3,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/01/1999;1;42,1;245,5;3;16;1;1;0;1313,7;1;24,7;12,8;42,1;19,1;9,5;7,1;9,2;7;0;0,7;0;0;0;0;2;0;38,5;0;0;0;0;0,8;0;0;0;0;8,4;35,4;11,5;0;16,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/02/1999;1;40,5;109,2;12;6;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;0;0;0;40,5;0;0;0;0;0;0;0;0;0;0;0;4;4,1;8,6;28,2;23,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943035;1;01/03/1999;1;53,8;263,6;13;17;1;1;0;1313,7;1;2,6;38,2;29,4;1,3;0;3,7;25,6;24,7;0;5,3;0,8;15,1;53,8;7,8;0;0;0;27,7;6,7;0;0;0;0;0;11,5;0,7;8,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/1999;1;8,2;10;16;4;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;8,2;0;0;0,2;0,2;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/1999;1;1,2;2,7;8;3;1;1;0;1313,7;1;0;0;0;0;0;0;0,3;1,2;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/1999;1;3,2;3,2;9;1;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/1999;1;0,9;0,9;10;1;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/1999;1;0;0;1;;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/1999;1;5,2;5,2;23;1;1;1;0;1313,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,2;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/10/1999;1;27,5;104,9;22;9;1;1;0;1313,7;1;0;0;12,3;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,1;3,3;27,5;6,4;0;0;0;17,6;3,7;0;0;18,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1999;1;51,5;297,6;20;17;1;1;0;1313,7;1;0;0;0;0;0;20,1;1,8;35,5;5,8;48,5;12,7;0;24,7;3,2;17,1;0;0;0;0;51,5;12,4;11,8;0;0,4;9,5;15,5;23,9;0;3,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1999;1;53,5;270,9;31;17;1;1;0;1313,7;1;0;1;0,7;0;17,6;32;7,1;4;9,5;0;0;48,3;1,8;22,3;21,4;4,1;0;0;0;0;0;0;0;32,9;14;0;0;0;0,4;0,3;53,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/01/2000;1;54,1;403,7;31;24;1;1;0;;0;8,4;31;21,2;5,9;17,8;0;0;0;0,2;0;0,3;0;0;0;10,2;15;0,3;22,2;0,8;5;33,9;30,4;2,8;3,1;8,7;28,7;14,4;49,1;30,2;10;54,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/02/2000;1;60,8;242,8;8;15;1;1;0;;0;1,5;6,5;19,9;4;0;19,3;30,8;60,8;5,4;18,2;0;0;0;0,1;0;0;0;23;14,2;32,7;6;0,4;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1943035;1;01/03/2000;1;60,3;223,9;13;16;1;1;0;;0;0;0,2;0;0;17,1;0,5;0;0;14,3;0,4;40,1;24;60,3;2,6;0;0,5;23,3;10;21,9;6,6;0;0;0;0,8;0;0;0;0;0;1,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/2000;1;13,5;42,1;3;7;1;1;0;;0;0;0;13,5;0,3;0;0;0;0;0;0,4;7;0;0;0;0;0,2;0;0;0;10,2;10,5;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/2000;1;0,9;1,3;29;2;1;1;0;;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/2000;1;0;0;1;;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/2000;1;14,3;15;26;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/2000;1;19,5;30,9;29;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,5;11,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/2000;1;21,1;73,3;3;7;1;1;1;;0;0;0;21,1;15,7;0;0;16,8;0;0;2,4;0;0;0;0;13,4;0;0;0,6;0;0;0;0;0;0;0;0;3,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/01/1968;1;15,2;75,5;5;14;1;1;0;1197,9;1;2,7;0;0;12,6;15,2;6,3;1,3;2;5,2;2,5;3,2;9;0;0;0;0;0;0;3,4;0;0;0;0;10,6;0;0;1,3;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/02/1968;1;50,6;247,9;28;22;1;1;0;1197,9;1;0;16,4;13,8;0;0;0;0,4;0,3;4,2;11,8;0;0,2;0;0,1;14,8;15,5;12,8;4;1;0;12,7;5,3;2,3;1,6;17,2;9,5;31,2;50,6;22,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1943035;1;01/03/1968;1;35,5;83,9;18;10;1;1;0;1197,9;1;0,6;0,1;0;12,6;16;0,6;0;0;0;0;0;5,8;0;0;0;0;5,2;35,5;0;0;0;0;0;0;0;0;7;0;0,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/1968;1;49,5;150,8;4;9;1;1;0;1197,9;1;0;12;28,2;49,5;16,3;14,6;11,9;0;0;13,4;2,8;0;0;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/1968;1;11,2;11,2;11;1;1;1;0;1197,9;1;0;0;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/1968;1;0,2;0,2;26;1;1;1;0;1197,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/1968;1;1,7;2,9;20;4;1;1;0;1197,9;1;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;1,7;0,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/1968;1;17,5;20,3;6;5;1;1;0;1197,9;1;0;0;0;0;0;17,5;0;0;0;1;0,9;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/1968;1;24,2;47,8;4;5;1;1;0;1197,9;1;3,3;0;0;24,2;6,3;13,2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/10/1968;1;51,4;171,2;1;14;1;1;0;1197,9;1;51,4;0;0;11,4;0,6;0;0;0;0;0;0;8;24;10;7;14;13,8;0,2;21,2;0;1;0;0;0;7,2;1,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1968;1;79,6;211,1;18;16;1;1;0;1197,9;1;0;0;0;0;0;0;0;1;12,3;5,2;22;13,4;0,2;0,5;0,1;0;32;79,6;34,4;0,3;0;0,4;1,6;0;0;3;0;0;0;5,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1968;1;44;175,1;3;20;1;1;0;1197,9;1;5,4;7,1;44;40;8,6;5,2;13;0,5;25;7,6;0,2;0,3;0,2;0;0;0;10,9;0,2;0,2;0;0;0;0;0;0;2,2;0,5;0;0,8;3,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/01/1969;1;73,4;320,2;18;15;1;1;0;1242,2;1;0;0;0;0;0;0;0;0;0;0;0;0;1,3;3,5;2;0;9;73,4;50;8,6;22,4;18;55;25,2;25,5;2,8;19,5;4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/02/1969;1;37,9;132,6;21;13;1;1;0;1242,2;1;0;0;2,8;4,4;0;16;7,5;0,5;4;0;0;0;1,5;0;0;1,6;0;3,9;0;0;37,9;15;37,2;0,3;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943035;1;01/03/1969;1;24;115,9;3;14;1;1;0;1242,2;1;0;0;24;14,1;18,6;4,8;7,2;8;3,1;0,8;10,8;0,2;0;1,1;9,2;0;0;0;0;0;0;0;0;9,5;4,5;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/04/1969;1;8,8;16,8;29;2;1;1;0;1242,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8,8;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/05/1969;1;2,7;2,7;6;1;1;1;0;1242,2;1;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/06/1969;1;10,4;33,4;22;6;1;1;0;1242,2;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,4;7,2;3,1;2,5;0,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/07/1969;1;0;0;1;;1;1;0;1242,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/08/1969;1;0;0;1;;1;1;0;1242,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/09/1969;1;24;33,7;21;3;1;1;0;1242,2;1;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,5;0;0;0;24;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/10/1969;1;45;119,9;27;13;1;1;0;1242,2;1;0;0;0;0;0;0;0;0;0;0;12,5;6,5;12,4;0;0;0;0;0;1;9;15,2;0,3;7,7;2,1;2;4,2;45;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/1969;1;80,3;229,6;30;19;1;1;0;1242,2;1;14,4;0,9;2,8;25;2,3;4,1;0;5;5,5;7;4,2;5,8;0;7;8;10;28;9;0;0;0;0;0;4,2;0;0;6,1;0;0;80,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/1969;1;56,6;237,4;26;18;1;1;0;1242,2;1;20,3;31,6;5;1;15,7;0;3,7;13;6,1;1;1,6;0;7;14;28,5;0;0;0;0;0;0;0;0;0;25;56,6;0;0,6;0;4;2,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/10/2000;1;9,7;17,3;7;6;1;1;1;;0;0;0,7;0;0;0;0,6;9,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;3,1;0;0;0;0;0;0;2,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/11/2000;1;32,3;281,7;27;21;1;1;1;;0;0;0,4;0;6,3;8;29,5;9,5;12,2;3;0;0;14;11,3;26,2;13,2;19,7;4,7;4,3;0;3,3;19;22;0;0;0;0;32,3;11,2;2,2;29,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943035;1;01/12/2000;1;73;396;18;19;1;1;1;;0;26,4;20,5;22,7;19,5;4,3;8,4;28,1;0;0;0;2,1;0;0;0,1;2,4;2,2;0,6;73;0;0;42;33,1;0;20,3;0;0;0;7,5;23,2;59,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943035;1;01/01/1970;1;56,9;474,3;20;26;1;1;0;1443,6;1;0,9;2,1;0;0;43;22,7;4,4;0;6,5;2;40,4;2,2;0;0,8;55,1;8,8;0;43;28;56,9;19;31,7;6,5;22;2;14;17,3;14,3;29,7;0,3;0,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
