,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,20302050_to_19802000_ratio,20402060_to_19802000_ratio,total_pr_scenario,num_days_pr_scenario
176,1843002,01/06/1956,89.2,7,0.0,9.526807708403268,1.5242892333445228,0.0,0.0,0.0,0.0,0.0,0.0,3.810723083361307,29.91417620438626,13.909139254268771,1.5242892333445228,23.81701927100817,0.9526807708403268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1956,0.9526807708403268,0.939556195662868,84.97912475895714,7
177,1843002,01/07/1956,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493819868723256,0.0,0.0,0.0,0.0,0.0,0.0,10.093257398533849,0.0,0.0,0.0,7,1956,0.9705055190897932,0.9630511702964129,13.587077267257104,2
178,1843002,01/08/1956,2.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1934116144522724,0.0,0.0,0.0,0.0,0.0,0.0,8,1956,0.8436198517124124,0.8884899446647965,2.1934116144522724,1
179,1843002,01/09/1956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1956,0.8519984974172159,0.8035806355571271,0.0,0
180,1843002,01/10/1956,64.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7165074067757289,6.8660296271029155,0.0,0.0,0.0,0.0,0.0,3.089713332196312,0.0,0.0,0.0,0.0,23.34450073214991,0.0,0.0,0.0,0.0,1.544856666098156,0.2574761110163593,1.888158147453302,16.65012184572457,10,1956,0.8582537033878644,0.8290161072979904,55.357363868517254,7
181,1843002,01/08/1965,10.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.520560502295364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1965,0.8436198517124124,0.8884899446647965,8.520560502295364,1
182,1843002,01/09/1965,22.6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97277535764234,1.022398196900659,4.2599924870860795,,9,1965,0.8519984974172159,0.8035806355571271,19.255166041629078,3
183,1843002,01/10/1965,206.8,14,14.847789068610055,25.14683350926443,7.037680367780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08582537033878646,13.98953536522219,0.0,16.564296475385785,5.32117296100476,8.840013144895005,1.0299044440654372,0.1716507406775729,0.0,0.0,0.0,11.414774255058598,0.0,0.2574761110163593,4.462919257616895,3.690490924567817,0.8582537033878644,5.149522220327187,9.440790737266509,49.17793720412463,10,1965,0.8582537033878644,0.8290161072979904,177.48686586061035,14
184,1843002,01/11/1965,231.3,18,21.09325204001232,0.0,0.0,3.9310151529113866,0.0,0.0,0.0,0.0,0.0,0.0,16.58696637691878,6.999124540549542,8.629057652732312,13.42297857091693,5.848583520185234,4.88979933654831,0.0,8.916692907823391,0.19175683672738475,0.0,4.88979933654831,49.85677754912003,10.738382856733544,0.0,14.765276428008624,8.916692907823391,11.793045458734161,8.820814489459696,13.8064922443717,7.670273469095389,,11,1965,0.9587841836369236,0.9307169331332966,221.76678167522047,18
185,1843002,01/12/1965,222.7,14,0.0,1.3039018835247989,15.245622022751494,69.20709997170087,0.0,0.0,0.0,56.56928171599897,0.200600289773046,2.00600289773046,0.0,0.0,17.251624920481955,0.0,8.02401159092184,0.0,9.327913474446639,0.0,0.0,0.0,0.0,0.0,18.354926514233707,6.318909127850948,6.01800869319138,0.0,5.115307389212672,0.0,0.0,6.01800869319138,2.4072034772765516,12,1965,1.00300144886523,0.9932482298524692,223.3684226622867,14
186,1843002,01/05/1966,35.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792955428036291,0.0,0.0,0.0,1.9309851426787639,2.0229368161396573,0.0,1.8390334692178703,0.0,0.0,0.0,0.0,0.0,1.1953717549916156,19.493754773709423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1966,0.9195167346089351,0.9237179601952225,32.275037384773626,6
187,1843002,01/06/1966,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1966,0.9526807708403268,0.939556195662868,0.0,0
188,1843002,01/07/1966,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1966,0.9705055190897932,0.9630511702964129,0.0,0
189,1843002,01/08/1966,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687239703424825,8,1966,0.8436198517124124,0.8884899446647965,0.1687239703424825,0
190,1843002,01/09/1966,39.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371983471589376,1.7891968445761535,0.0,0.0,0.0,0.0,0.0,13.717175808417178,17.21036964782776,,9,1966,0.8519984974172159,0.8035806355571271,33.65394064798003,3
191,1843002,01/10/1966,81.2,12,4.462919257616895,1.0299044440654372,0.0,0.0,0.0,0.0,0.0,0.0,8.582537033878644,0.1716507406775729,1.0299044440654372,2.5747611101635934,0.0,7.810108700829566,0.0,0.0,0.0,2.7464118508411666,17.508375549112433,0.8582537033878644,0.0,0.0,6.093601294053837,0.0,0.944079073726651,1.9739835177920881,0.0,0.0,13.903709994883403,0.0,0.0,10,1966,0.8582537033878644,0.8290161072979904,69.69020071509458,11
192,1843002,01/11/1966,129.7,14,0.0,0.0,16.299331121827702,4.793920918184618,5.177434591639388,0.0,0.0,6.136218775276312,0.3835136734547695,23.10669882564986,0.0,0.0,0.0,23.96960459092309,1.054662602000616,0.0,0.0,0.0,2.109325204001232,0.0,0.0,1.342297857091693,11.793045458734161,0.0,1.054662602000616,0.3835136734547695,4.88979933654831,12.464194387280008,9.012571326187082,0.3835136734547695,,11,1966,0.9587841836369236,0.9307169331332966,124.35430861770901,14
193,1843002,01/12/1966,219.1,15,4.01200579546092,0.401200579546092,0.0,0.0,0.0,1.00300144886523,0.0,0.0,15.245622022751494,0.0,0.0,13.239619125021035,2.4072034772765516,0.0,0.0,0.0,17.351925065368476,4.01200579546092,0.0,0.0,21.3639308608294,11.333916372177098,11.03301593751753,2.00600289773046,45.33566548870839,11.333916372177098,29.08704201709167,28.384941002886006,1.2036017386382758,0.0,1.00300144886523,12,1966,1.00300144886523,0.9932482298524692,219.75761744637188,17
194,1843002,01/01/1967,274.5,13,0.0,4.3742844937868925,0.0,0.0,0.0,4.478434124591342,15.726594251471921,23.01706840778341,0.0,0.0,30.515841825703795,6.5614267406803375,0.0,0.31244889241334944,0.0,0.0,56.553249526816245,2.082992616088996,0.0,4.165985232177992,0.0,0.0,0.0,0.0,0.0,0.0,32.70298407259724,44.78434124591342,18.955232806409864,0.0,41.65985232177992,1,1967,1.041496308044498,1.0674761537828517,285.8907365582147,13
195,1843002,01/02/1967,107.7,10,5.529831332064294,6.856990851759726,11.170259290769874,0.0,0.0,0.0,0.0,0.0,3.3178987992385767,0.0,2.4331257861082896,7.962957118172584,14.81994796993231,15.815317609703882,1.105966266412859,0.0,46.56117981598136,3.5390920525211484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1967,1.105966266412859,1.1170293309815396,119.1125668926649,11
196,1843002,01/03/1967,209.6,10,0.0,0.0,0.0,0.0,0.0,0.0,10.083899962683729,26.218139902977697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16795896977382,0.0,0.20167799925367458,0.0,69.88142674139824,21.478706920516345,27.428207898499743,11.092289958952101,20.167799925367458,15.428366942906106,1.2100679955220475,0.0,0.0,0.0,0.0,0.0,3,1967,1.008389996268373,1.0138149909285097,211.35854321785098,10
197,1843002,01/04/1967,57.4,9,0.0,0.0,0.0,0.0,0.0,4.097899511093587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.293698533280761,0.0,2.298821676954939,6.19682365092201,4.2977970482201036,0.29984630568977466,0.0,0.0,0.0,0.0,6.296772419485268,13.293186218913343,7.196311336554592,1.0994364541958406,0.0,0.0,0.0,,4,1967,0.9994876856325822,1.0019901007277976,57.37059315531022,9
198,1843002,01/05/1967,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1967,0.9195167346089351,0.9237179601952225,0.0,0
199,1843002,01/06/1967,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1432169250083921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1967,0.9526807708403268,0.939556195662868,1.1432169250083921,1
200,1843002,01/07/1967,0.3,0,0.0,0.0,0.0,0.0,0.0,0.29115165572693796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1967,0.9705055190897932,0.9630511702964129,0.29115165572693796,0
201,1843002,01/08/1967,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0123438220548948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1967,0.8436198517124124,0.8884899446647965,1.0123438220548948,1
202,1843002,01/09/1967,6.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.197190834245017,0.0,0.0,0.0,0.0,0.0,,9,1967,0.8519984974172159,0.8035806355571271,5.197190834245017,1
203,1843002,01/10/1967,32.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.478471105046996,0.3433014813551458,0.8582537033878644,10.470695181331946,10,1967,0.8582537033878644,0.8290161072979904,28.150721471121948,2
204,1843002,01/11/1967,238.5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9310151529113866,14.573519591281238,1.1505410203643083,0.0,0.0,1.2464194387280008,4.793920918184618,22.33967147874032,36.4337989782031,12.5600728056437,9.587841836369236,43.14528826366156,0.9587841836369236,0.0,7.670273469095389,34.51623061092925,9.587841836369236,10.834261275097237,0.0,15.340546938190778,0.0,,11,1967,0.9587841836369236,0.9307169331332966,228.6700277974063,15
205,1843002,01/12/1967,204.2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00900434659569,13.139318980134512,16.34892361650325,2.3069033323900285,0.0,0.0,3.00900434659569,14.04202028411322,5.015007244326149,7.02101014205661,6.419209272737472,1.103301593751753,6.218608982964426,19.057027528439367,17.251624920481955,14.342920718772788,18.05402607957414,6.01800869319138,25.275636511403793,13.139318980134512,10.030014488652299,4.01200579546092,12,1967,1.00300144886523,0.9932482298524692,204.81289585827992,20
206,1843002,01/01/1968,105.4,11,4.3742844937868925,10.83156160366278,0.0,2.4995911393067956,20.100878745258814,8.331970464355985,17.705437236756467,17.80958686756092,2.3954415085023455,13.539452004578475,5.51993043263584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.248977848266989,0.0,0.0,0.0,0.0,0.0,0.4165985232177993,0.0,0.0,0.0,0.0,0.0,0.0,1,1968,1.041496308044498,1.0674761537828517,109.77371086789012,11
207,1843002,01/02/1968,376.2,19,45.56581017620979,24.331257861082896,7.741763864890013,0.0,0.0,0.0,0.0,4.645058318934008,40.14657547078677,19.24381303558374,0.0,0.0,0.0,0.0,35.501517151852774,21.455745568409462,32.40481160589677,9.290116637868016,20.792165808561748,0.22119325328257178,0.33178987992385767,6.3040077185532954,28.091543166886613,4.866251572216579,46.45058318934007,4.866251572216579,40.14657547078677,11.28085591741116,12.38682218382402,,,2,1968,1.105966266412859,1.1170293309815396,416.06450942451744,19
208,1843002,01/03/1968,25.0,3,14.11745994775722,5.243627980595539,0.0,0.30251699888051187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243627980595539,0.30251699888051187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1968,1.008389996268373,1.0138149909285097,25.209749906709323,3
209,1843002,01/04/1968,39.0,7,0.0,7.496157642244366,0.0,0.0,1.1993852227590986,17.291136961443673,1.299333991322357,0.0,7.29626010511785,2.598667982644714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1993852227590986,0.0,0.3997950742530329,0.19989753712651645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1968,0.9994876856325822,1.0019901007277976,38.98001973967071,7
210,1843002,01/05/1968,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.470817957569768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1968,0.9195167346089351,0.9237179601952225,17.470817957569768,1
211,1843002,01/06/1968,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1968,0.9526807708403268,0.939556195662868,0.0,0
212,1843002,01/07/1968,1.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675560709987726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1968,0.9705055190897932,0.9630511702964129,1.0675560709987726,1
213,1843002,01/08/1968,34.2,3,0.0,0.0,0.0,0.0,0.0,8.436198517124124,0.0,0.0,0.0,15.353881301165904,0.0,5.061719110274474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1968,0.8436198517124124,0.8884899446647965,28.851798928564506,3
214,1843002,01/09/1968,74.8,3,1.9595965440595964,0.0,0.0,56.48750037876141,5.282390683986739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1968,0.8519984974172159,0.8035806355571271,63.729487606807744,3
215,1843002,01/10/1968,198.4,10,25.83343647197472,11.500599625397383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.997311288937244,4.462919257616895,8.92583851523379,0.0,21.45634258469661,15.620217401659133,25.06100813892564,34.33014813551458,0.0,0.0,0.2574761110163593,0.0,0.0,2.8322372211799527,0.0,0.0,0.0,0.0,0.0,0.0,10,1968,0.8582537033878644,0.8290161072979904,170.27753475215232,10
216,1843002,01/11/1968,169.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835136734547695,0.0,14.381762754553854,22.33967147874032,23.20257724401355,1.2464194387280008,1.1505410203643083,0.0,8.724936071096005,51.390832242939105,32.79041908038279,0.0,0.09587841836369237,0.0,0.0,0.0,0.0,2.9722309692744635,0.0,0.0,4.122771989638771,0.0,,11,1968,0.9587841836369236,0.9307169331332966,162.80155438154966,10
217,1843002,01/12/1968,166.9,15,0.0,2.3069033323900285,13.540519559680604,23.470233903446378,9.02701303978707,7.321910576716178,0.0,0.0,34.402949696077386,4.513506519893535,0.0,0.0,0.0,0.0,0.401200579546092,0.0,0.0,3.610805215914828,8.324912025581408,24.372935207425087,0.0,0.0,0.0,19.15732767332589,8.124311735808362,1.3039018835247989,2.106303042616983,0.0,0.0,0.30090043465956895,5.115307389212672,12,1968,1.00300144886523,0.9932482298524692,167.40094181560687,15
218,1843002,01/01/1969,205.6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61835601373543,4.3742844937868925,5.20748154022249,0.0,13.643601635382925,40.93080490614877,0.0,11.45645938848948,0.0,19.996729114454364,29.78679441007265,3.5410874473512934,11.664758650098378,0.31244889241334944,31.557338133748292,1.041496308044498,0.0,0.0,0.0,1,1969,1.041496308044498,1.0674761537828517,214.13164093394883,12
219,1843002,01/02/1969,121.9,9,0.0,0.0,3.649688679162434,8.184150371455155,21.23455231512689,17.916653515888314,0.0,0.0,0.0,4.645058318934008,0.0,0.0,16.589493996192882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.064293024357015,6.856990851759726,45.67640680285107,0.0,0.0,0.0,0.0,0.0,,,,2,1969,1.105966266412859,1.1170293309815396,134.8172878757275,9
220,1843002,01/03/1969,155.7,10,0.0,21.17618992163583,2.117618992163583,1.008389996268373,0.0,24.20135991044095,6.252017976863912,0.0,7.159568973505447,9.176348966042193,11.495645957459452,62.52017976863912,0.0,0.0,0.0,9.478865964922706,0.0,0.0,0.0,0.0,0.0,2.420135991044095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1969,1.008389996268373,1.0138149909285097,157.00632241898563,11
221,1843002,01/04/1969,27.7,4,0.0,0.0,0.0,0.0,2.098924139828423,0.0,0.0,0.0,0.0,5.197335965289428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197848279656846,0.0,0.0,0.0,16.19170050724783,0.0,,4,1969,0.9994876856325822,1.0019901007277976,27.68580889202253,4
222,1843002,01/05/1969,36.3,2,0.0,0.0,0.0,14.988122774125642,18.3903346921787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1969,0.9195167346089351,0.9237179601952225,33.37845746630434,2
223,1843002,01/06/1969,15.2,4,0.0,0.0,0.0,2.000629618764686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811352702125993,0.0,0.9526807708403268,3.5249188521092094,2.1911657729327514,0.0,0.0,0.0,0.0,,6,1969,0.9526807708403268,0.939556195662868,14.480747716772967,4
224,1843002,01/07/1969,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1969,0.9705055190897932,0.9630511702964129,0.0,0
225,1843002,01/08/1969,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1969,0.8436198517124124,0.8884899446647965,0.0,0
226,1843002,01/09/1969,33.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775584523397324,0.0,0.0,0.0,19.766365140079408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1969,0.8519984974172159,0.8035806355571271,28.541949663476732,2
227,1843002,01/10/1969,96.7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32117296100476,4.291268516939322,6.093601294053837,0.0,0.0,0.0,0.0,4.462919257616895,1.1157298144042238,2.145634258469661,9.612441477944081,0.1716507406775729,0.0,1.0299044440654372,37.24821072703332,2.7464118508411666,0.0,0.0,0.0,8.754187774556216,0.0,10,1969,0.8582537033878644,0.8290161072979904,82.99313311760649,11
228,1843002,01/11/1969,270.6,17,12.847708060734776,2.205203622364924,4.122771989638771,57.91056469167019,32.6945406620191,18.312777907465243,6.999124540549542,1.2464194387280008,0.28763525509107707,12.17655913218893,14.573519591281238,0.0,0.0,9.683720254732929,40.46069254947818,0.09587841836369237,4.314528826366156,0.0,0.0,0.0,0.0,0.0,10.738382856733544,9.77959867309662,0.0,0.0,10.354869183278776,0.0,0.0,10.642504438369851,,11,1969,0.9587841836369236,0.9307169331332966,259.44700009215154,17
229,1843002,01/12/1969,243.3,19,1.103301593751753,25.275636511403793,20.46122955685069,12.03601738638276,32.29664665346041,3.109304491482213,0.0,7.121310286943132,5.3159076789857185,14.242620573886263,0.0,15.345922167638019,6.519509417623994,24.17233491765204,11.434216517063621,3.00900434659569,0.200600289773046,0.0,0.0,0.0,2.00600289773046,0.0,0.0,0.0,14.04202028411322,34.70385013073695,1.4042020284113217,0.0,0.0,0.0,10.230614778425345,12,1969,1.00300144886523,0.9932482298524692,244.03025250891048,19
230,1843002,01/01/1970,163.1,16,0.10414963080444982,0.31244889241334944,0.0,0.0,1.2497955696533978,3.4369378165468434,6.457277109875888,2.4995911393067956,17.18468908273422,0.0,11.45645938848948,10.51911271124943,5.51993043263584,0.10414963080444982,9.373466772400484,0.10414963080444982,0.0,0.0,0.0,24.371013608241253,9.790065295618282,7.498773417920386,8.436120095160435,5.93652895585364,29.474345517659298,0.0,0.0,0.0,16.039043143885273,0.0,0.0,1,1970,1.041496308044498,1.0674761537828517,169.86804784205762,16
231,1843002,01/02/1970,32.5,5,0.0,0.0,0.0,0.0,0.0,7.078184105042297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17952001122673,11.28085591741116,6.746394225118439,0.0,1.2165628930541448,0.0,0.0,0.44238650656514356,0.0,,,,2,1970,1.105966266412859,1.1170293309815396,35.943903658417916,5
232,1843002,01/03/1970,42.9,8,1.3109069951488848,1.1092289958952102,0.0,0.0,0.0,0.0,0.0,3.428525987312468,7.05872997387861,10.285577961937403,3.2268479880587932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436915983580841,12.403196954100988,0.0,0.0,3,1970,1.008389996268373,1.0138149909285097,43.259930839913196,8
233,1843002,01/04/1970,127.8,9,11.394159616211438,0.0,0.0,0.0,6.996413799428075,0.3997950742530329,15.392110358741766,41.3787901851889,0.29984630568977466,0.0,13.193237450350084,20.389548786904676,11.19426207908492,0.0,0.0,0.0,5.297284733852686,0.0,0.0,0.0,0.0,1.799077834138648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1970,0.9994876856325822,1.0019901007277976,127.734526223844,9
234,1843002,01/05/1970,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1970,0.9195167346089351,0.9237179601952225,0.0,0
235,1843002,01/06/1970,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1970,0.9526807708403268,0.939556195662868,0.0,0
236,1843002,01/07/1970,3.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9410110381795864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675560709987726,0.29115165572693796,0.0,0.0,0.0,0.0,0.0,7,1970,0.9705055190897932,0.9630511702964129,3.299718764905297,2
237,1843002,01/08/1970,3.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337447940684965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0123438220548948,0.0,0.0,1.0967058072261362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687239703424825,8,1970,0.8436198517124124,0.8884899446647965,2.6152215403084784,2
238,1843002,01/09/1970,104.8,4,0.0,0.25559954922516476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6411953419933694,0.0,0.0,0.8519984974172159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.12912922835087,33.22794139927142,0.0,0.0,12.013178813582744,0.0,0.0,0.1703996994834432,,9,1970,0.8519984974172159,0.8035806355571271,89.28944252932422,4
239,1843002,01/10/1970,366.2,19,17.16507406775729,0.0,6.8660296271029155,15.534392031320348,72.09331108458062,0.0,0.0,0.0,0.0,0.0,4.291268516939322,0.0,0.0,6.8660296271029155,0.8582537033878644,0.0,0.0,2.7464118508411666,2.7464118508411666,13.903709994883403,5.149522220327187,52.35347590665973,2.5747611101635934,31.068784062640695,23.17284999147234,8.840013144895005,0.0,1.888158147453302,21.627993325374185,17.68002628979001,6.8660296271029155,10,1970,0.8582537033878644,0.8290161072979904,314.292506180636,19
240,1843002,01/11/1970,147.7,12,0.0,0.0,0.0,2.205203622364924,8.341422397641235,0.0,0.0,0.0,27.037713978561246,0.0,0.0,31.63987806001848,5.177434591639388,0.0,13.518856989280623,4.985677754912003,0.0,0.0,0.9587841836369236,0.0,0.0,17.641628978919393,1.054662602000616,10.834261275097237,0.0,0.0,0.0,0.9587841836369236,13.42297857091693,3.8351367345476945,,11,1970,0.9587841836369236,0.9307169331332966,141.61242392317362,12
241,1843002,01/12/1970,195.9,13,18.154326224460664,17.151324775595434,7.221610431829656,0.0,0.0,0.0,2.206603187503506,38.61555578131135,24.07203477276552,1.2036017386382758,0.0,0.0,0.0,0.0,0.0,1.3039018835247989,9.327913474446639,2.00600289773046,0.0,20.060028977304597,0.0,0.0,0.0,0.0,0.0,2.3069033323900285,0.0,0.401200579546092,0.0,0.0,52.45697577565152,12,1970,1.00300144886523,0.9932482298524692,196.48798383269855,13
