index,gauge,month,year,day,pr,wet_marker
6914,1943025,3,1986,31,0.0,0
75,1943025,4,1986,1,0.0,0
303,1943025,4,1986,2,0.0,0
531,1943025,4,1986,3,0.0,0
759,1943025,4,1986,4,0.0,0
987,1943025,4,1986,5,0.0,0
1215,1943025,4,1986,6,0.0,0
1443,1943025,4,1986,7,0.0,0
1671,1943025,4,1986,8,0.0,0
1899,1943025,4,1986,9,0.0,0
2127,1943025,4,1986,10,0.0,0
2355,1943025,4,1986,11,0.0,0
2583,1943025,4,1986,12,0.0,0
2811,1943025,4,1986,13,0.0,0
3039,1943025,4,1986,14,0.0,0
3267,1943025,4,1986,15,0.0,0
3495,1943025,4,1986,16,0.0,0
3723,1943025,4,1986,17,2.2,1
3951,1943025,4,1986,18,0.0,0
4179,1943025,4,1986,19,0.0,0
4407,1943025,4,1986,20,0.0,0
4635,1943025,4,1986,21,0.0,0
4863,1943025,4,1986,22,0.0,0
5091,1943025,4,1986,23,0.0,0
5319,1943025,4,1986,24,8.6,1
5547,1943025,4,1986,25,8.0,1
5775,1943025,4,1986,26,2.6,1
6003,1943025,4,1986,27,0.0,0
6231,1943025,4,1986,28,0.0,0
6459,1943025,4,1986,29,0.0,0
6687,1943025,4,1986,30,0.0,0
76,1943025,5,1986,1,0.0,0
304,1943025,5,1986,2,0.0,0
532,1943025,5,1986,3,0.0,0
760,1943025,5,1986,4,0.0,0
988,1943025,5,1986,5,0.0,0
1216,1943025,5,1986,6,0.0,0
1444,1943025,5,1986,7,0.0,0
1672,1943025,5,1986,8,0.0,0
1900,1943025,5,1986,9,0.0,0
2128,1943025,5,1986,10,0.0,0
2356,1943025,5,1986,11,0.0,0
2584,1943025,5,1986,12,10.0,1
2812,1943025,5,1986,13,0.3,0
3040,1943025,5,1986,14,18.0,1
3268,1943025,5,1986,15,0.0,0
3496,1943025,5,1986,16,0.0,0
3724,1943025,5,1986,17,0.0,0
3952,1943025,5,1986,18,0.0,0
4180,1943025,5,1986,19,0.0,0
4408,1943025,5,1986,20,0.0,0
4636,1943025,5,1986,21,0.0,0
4864,1943025,5,1986,22,0.9,0
5092,1943025,5,1986,23,0.0,0
5320,1943025,5,1986,24,0.0,0
5548,1943025,5,1986,25,0.0,0
5776,1943025,5,1986,26,0.0,0
6004,1943025,5,1986,27,0.0,0
6232,1943025,5,1986,28,0.0,0
6460,1943025,5,1986,29,0.0,0
6688,1943025,5,1986,30,0.0,0
6916,1943025,5,1986,31,0.0,0
77,1943025,6,1986,1,9.0,1
305,1943025,6,1986,2,0.0,0
533,1943025,6,1986,3,0.0,0
761,1943025,6,1986,4,0.0,0
989,1943025,6,1986,5,0.0,0
1217,1943025,6,1986,6,0.0,0
1445,1943025,6,1986,7,0.0,0
1673,1943025,6,1986,8,0.0,0
1901,1943025,6,1986,9,0.0,0
2129,1943025,6,1986,10,0.0,0
2357,1943025,6,1986,11,0.0,0
2585,1943025,6,1986,12,3.8,1
2813,1943025,6,1986,13,0.0,0
3041,1943025,6,1986,14,0.0,0
3269,1943025,6,1986,15,0.0,0
3497,1943025,6,1986,16,0.0,0
3725,1943025,6,1986,17,0.0,0
3953,1943025,6,1986,18,0.0,0
4181,1943025,6,1986,19,0.0,0
4409,1943025,6,1986,20,0.0,0
4637,1943025,6,1986,21,0.0,0
4865,1943025,6,1986,22,0.0,0
5093,1943025,6,1986,23,0.0,0
5321,1943025,6,1986,24,0.0,0
5549,1943025,6,1986,25,0.0,0
5777,1943025,6,1986,26,0.0,0
6005,1943025,6,1986,27,0.0,0
6233,1943025,6,1986,28,0.0,0
6461,1943025,6,1986,29,0.0,0
6689,1943025,6,1986,30,0.0,0
78,1943025,7,1986,1,0.0,0
306,1943025,7,1986,2,0.0,0
534,1943025,7,1986,3,0.0,0
762,1943025,7,1986,4,0.0,0
990,1943025,7,1986,5,0.0,0
1218,1943025,7,1986,6,0.0,0
1446,1943025,7,1986,7,0.0,0
1674,1943025,7,1986,8,0.0,0
1902,1943025,7,1986,9,0.0,0
2130,1943025,7,1986,10,0.0,0
2358,1943025,7,1986,11,0.0,0
2586,1943025,7,1986,12,0.0,0
2814,1943025,7,1986,13,0.0,0
3042,1943025,7,1986,14,0.0,0
3270,1943025,7,1986,15,0.0,0
3498,1943025,7,1986,16,0.0,0
3726,1943025,7,1986,17,0.0,0
3954,1943025,7,1986,18,0.0,0
4182,1943025,7,1986,19,0.0,0
4410,1943025,7,1986,20,0.0,0
4638,1943025,7,1986,21,0.0,0
4866,1943025,7,1986,22,0.0,0
5094,1943025,7,1986,23,1.3,1
5322,1943025,7,1986,24,31.3,1
5550,1943025,7,1986,25,0.0,0
5778,1943025,7,1986,26,0.0,0
6006,1943025,7,1986,27,0.0,0
6234,1943025,7,1986,28,0.0,0
6462,1943025,7,1986,29,0.0,0
6690,1943025,7,1986,30,0.0,0
6918,1943025,7,1986,31,0.0,0
79,1943025,8,1986,1,0.0,0
307,1943025,8,1986,2,0.0,0
535,1943025,8,1986,3,0.0,0
763,1943025,8,1986,4,0.0,0
991,1943025,8,1986,5,0.0,0
1219,1943025,8,1986,6,0.0,0
1447,1943025,8,1986,7,0.0,0
1675,1943025,8,1986,8,0.0,0
1903,1943025,8,1986,9,0.0,0
2131,1943025,8,1986,10,0.0,0
2359,1943025,8,1986,11,0.0,0
2587,1943025,8,1986,12,0.0,0
2815,1943025,8,1986,13,0.0,0
3043,1943025,8,1986,14,0.0,0
3271,1943025,8,1986,15,0.0,0
3499,1943025,8,1986,16,0.0,0
3727,1943025,8,1986,17,0.0,0
3955,1943025,8,1986,18,0.0,0
4183,1943025,8,1986,19,0.0,0
4411,1943025,8,1986,20,5.5,1
4639,1943025,8,1986,21,0.9,0
4867,1943025,8,1986,22,12.5,1
5095,1943025,8,1986,23,0.0,0
5323,1943025,8,1986,24,0.0,0
5551,1943025,8,1986,25,0.0,0
5779,1943025,8,1986,26,17.4,1
6007,1943025,8,1986,27,12.0,1
6235,1943025,8,1986,28,1.0,1
6463,1943025,8,1986,29,1.4,1
6691,1943025,8,1986,30,0.0,0
6919,1943025,8,1986,31,0.0,0
80,1943025,9,1986,1,0.0,0
308,1943025,9,1986,2,0.0,0
536,1943025,9,1986,3,0.0,0
764,1943025,9,1986,4,0.0,0
992,1943025,9,1986,5,0.0,0
1220,1943025,9,1986,6,0.0,0
1448,1943025,9,1986,7,0.0,0
1676,1943025,9,1986,8,0.0,0
1904,1943025,9,1986,9,0.0,0
2132,1943025,9,1986,10,0.0,0
2360,1943025,9,1986,11,0.0,0
2588,1943025,9,1986,12,0.0,0
2816,1943025,9,1986,13,0.0,0
3044,1943025,9,1986,14,0.0,0
3272,1943025,9,1986,15,0.0,0
3500,1943025,9,1986,16,0.0,0
3728,1943025,9,1986,17,0.0,0
3956,1943025,9,1986,18,0.0,0
4184,1943025,9,1986,19,0.0,0
4412,1943025,9,1986,20,0.0,0
4640,1943025,9,1986,21,0.0,0
4868,1943025,9,1986,22,0.0,0
5096,1943025,9,1986,23,0.0,0
5324,1943025,9,1986,24,0.0,0
5552,1943025,9,1986,25,0.0,0
5780,1943025,9,1986,26,0.0,0
6008,1943025,9,1986,27,1.3,1
6236,1943025,9,1986,28,1.7,1
6464,1943025,9,1986,29,1.2,1
6692,1943025,9,1986,30,4.4,1
81,1943025,10,1986,1,0.0,0
309,1943025,10,1986,2,0.0,0
537,1943025,10,1986,3,0.0,0
765,1943025,10,1986,4,0.0,0
993,1943025,10,1986,5,0.0,0
1221,1943025,10,1986,6,0.0,0
1449,1943025,10,1986,7,0.0,0
1677,1943025,10,1986,8,0.0,0
1905,1943025,10,1986,9,0.0,0
2133,1943025,10,1986,10,0.0,0
2361,1943025,10,1986,11,0.0,0
2589,1943025,10,1986,12,1.0,1
2817,1943025,10,1986,13,6.2,1
3045,1943025,10,1986,14,0.0,0
3273,1943025,10,1986,15,0.0,0
3501,1943025,10,1986,16,0.8,0
3729,1943025,10,1986,17,0.0,0
3957,1943025,10,1986,18,0.0,0
4185,1943025,10,1986,19,0.0,0
4413,1943025,10,1986,20,0.0,0
4641,1943025,10,1986,21,0.0,0
4869,1943025,10,1986,22,0.0,0
5097,1943025,10,1986,23,1.4,1
5325,1943025,10,1986,24,0.5,0
5553,1943025,10,1986,25,1.4,1
5781,1943025,10,1986,26,0.0,0
6009,1943025,10,1986,27,0.0,0
6237,1943025,10,1986,28,0.0,0
6465,1943025,10,1986,29,0.0,0
6693,1943025,10,1986,30,0.0,0
6921,1943025,10,1986,31,0.0,0
82,1943025,11,1986,1,0.0,0
310,1943025,11,1986,2,0.0,0
538,1943025,11,1986,3,0.0,0
766,1943025,11,1986,4,0.0,0
994,1943025,11,1986,5,0.0,0
1222,1943025,11,1986,6,0.0,0
1450,1943025,11,1986,7,0.0,0
1678,1943025,11,1986,8,1.2,1
1906,1943025,11,1986,9,0.0,0
2134,1943025,11,1986,10,0.0,0
2362,1943025,11,1986,11,0.0,0
2590,1943025,11,1986,12,27.0,1
2818,1943025,11,1986,13,52.0,1
3046,1943025,11,1986,14,11.0,1
3274,1943025,11,1986,15,5.8,1
3502,1943025,11,1986,16,0.0,0
3730,1943025,11,1986,17,0.6,0
3958,1943025,11,1986,18,0.0,0
4186,1943025,11,1986,19,0.0,0
4414,1943025,11,1986,20,0.0,0
4642,1943025,11,1986,21,0.0,0
4870,1943025,11,1986,22,0.0,0
5098,1943025,11,1986,23,0.0,0
5326,1943025,11,1986,24,0.0,0
5554,1943025,11,1986,25,0.0,0
5782,1943025,11,1986,26,0.0,0
6010,1943025,11,1986,27,8.5,1
6238,1943025,11,1986,28,11.4,1
6466,1943025,11,1986,29,26.2,1
6694,1943025,11,1986,30,7.8,1
83,1943025,12,1986,1,5.2,1
311,1943025,12,1986,2,0.6,0
539,1943025,12,1986,3,1.6,1
767,1943025,12,1986,4,0.0,0
995,1943025,12,1986,5,0.0,0
1223,1943025,12,1986,6,0.0,0
1451,1943025,12,1986,7,0.0,0
1679,1943025,12,1986,8,0.0,0
1907,1943025,12,1986,9,5.4,1
2135,1943025,12,1986,10,1.6,1
2363,1943025,12,1986,11,10.4,1
2591,1943025,12,1986,12,32.0,1
2819,1943025,12,1986,13,10.0,1
3047,1943025,12,1986,14,17.6,1
3275,1943025,12,1986,15,27.5,1
3503,1943025,12,1986,16,24.2,1
3731,1943025,12,1986,17,0.0,0
3959,1943025,12,1986,18,0.0,0
4187,1943025,12,1986,19,0.0,0
4415,1943025,12,1986,20,0.0,0
4643,1943025,12,1986,21,0.0,0
4871,1943025,12,1986,22,0.0,0
5099,1943025,12,1986,23,21.0,1
5327,1943025,12,1986,24,22.3,1
5555,1943025,12,1986,25,10.9,1
5783,1943025,12,1986,26,20.0,1
6011,1943025,12,1986,27,6.5,1
6239,1943025,12,1986,28,3.0,1
6467,1943025,12,1986,29,0.0,0
6695,1943025,12,1986,30,3.2,1
6923,1943025,12,1986,31,18.0,1
84,1943025,1,1987,1,44.2,1
312,1943025,1,1987,2,0.0,0
540,1943025,1,1987,3,0.0,0
768,1943025,1,1987,4,0.0,0
996,1943025,1,1987,5,0.0,0
1224,1943025,1,1987,6,0.0,0
1452,1943025,1,1987,7,0.0,0
1680,1943025,1,1987,8,0.0,0
1908,1943025,1,1987,9,0.0,0
2136,1943025,1,1987,10,0.0,0
2364,1943025,1,1987,11,0.0,0
2592,1943025,1,1987,12,0.0,0
2820,1943025,1,1987,13,0.0,0
3048,1943025,1,1987,14,0.0,0
3276,1943025,1,1987,15,0.0,0
3504,1943025,1,1987,16,0.0,0
3732,1943025,1,1987,17,0.0,0
3960,1943025,1,1987,18,35.5,1
4188,1943025,1,1987,19,0.1,0
4416,1943025,1,1987,20,13.3,1
4644,1943025,1,1987,21,23.7,1
4872,1943025,1,1987,22,2.7,1
5100,1943025,1,1987,23,2.0,1
5328,1943025,1,1987,24,37.0,1
5556,1943025,1,1987,25,35.3,1
5784,1943025,1,1987,26,2.2,1
6012,1943025,1,1987,27,5.2,1
6240,1943025,1,1987,28,0.0,0
6468,1943025,1,1987,29,18.7,1
6696,1943025,1,1987,30,6.8,1
6924,1943025,1,1987,31,2.5,1
85,1943025,2,1987,1,0.0,0
313,1943025,2,1987,2,0.0,0
541,1943025,2,1987,3,0.0,0
769,1943025,2,1987,4,0.0,0
997,1943025,2,1987,5,0.0,0
1225,1943025,2,1987,6,0.0,0
1453,1943025,2,1987,7,0.0,0
1681,1943025,2,1987,8,0.0,0
1909,1943025,2,1987,9,0.0,0
2137,1943025,2,1987,10,0.0,0
2365,1943025,2,1987,11,3.0,1
2593,1943025,2,1987,12,15.2,1
2821,1943025,2,1987,13,0.0,0
3049,1943025,2,1987,14,0.0,0
3277,1943025,2,1987,15,0.4,0
3505,1943025,2,1987,16,0.0,0
3733,1943025,2,1987,17,0.0,0
3961,1943025,2,1987,18,0.0,0
4189,1943025,2,1987,19,0.0,0
4417,1943025,2,1987,20,0.0,0
4645,1943025,2,1987,21,0.0,0
4873,1943025,2,1987,22,0.8,0
5101,1943025,2,1987,23,0.0,0
5329,1943025,2,1987,24,0.0,0
5557,1943025,2,1987,25,0.0,0
5785,1943025,2,1987,26,0.0,0
6013,1943025,2,1987,27,0.0,0
6241,1943025,2,1987,28,0.0,0
6469,1943025,2,1987,29,,0
86,1943025,3,1987,1,0.0,0
314,1943025,3,1987,2,0.0,0
542,1943025,3,1987,3,0.0,0
770,1943025,3,1987,4,0.0,0
998,1943025,3,1987,5,29.0,1
1226,1943025,3,1987,6,0.0,0
1454,1943025,3,1987,7,26.5,1
1682,1943025,3,1987,8,0.0,0
1910,1943025,3,1987,9,0.0,0
2138,1943025,3,1987,10,12.6,1
2366,1943025,3,1987,11,6.4,1
2594,1943025,3,1987,12,40.0,1
2822,1943025,3,1987,13,13.8,1
3050,1943025,3,1987,14,0.6,0
3278,1943025,3,1987,15,0.0,0
3506,1943025,3,1987,16,0.0,0
3734,1943025,3,1987,17,0.6,0
3962,1943025,3,1987,18,0.5,0
4190,1943025,3,1987,19,0.0,0
4418,1943025,3,1987,20,0.0,0
4646,1943025,3,1987,21,1.2,1
4874,1943025,3,1987,22,3.8,1
5102,1943025,3,1987,23,20.0,1
5330,1943025,3,1987,24,0.0,0
5558,1943025,3,1987,25,0.0,0
5786,1943025,3,1987,26,0.0,0
6014,1943025,3,1987,27,0.0,0
6242,1943025,3,1987,28,0.0,0
6470,1943025,3,1987,29,0.0,0
6698,1943025,3,1987,30,0.0,0
6926,1943025,3,1987,31,0.0,0
87,1943025,4,1987,1,0.0,0
315,1943025,4,1987,2,0.0,0
543,1943025,4,1987,3,0.0,0
771,1943025,4,1987,4,130.5,1
999,1943025,4,1987,5,6.2,1
1227,1943025,4,1987,6,87.0,1
1455,1943025,4,1987,7,0.3,0
1683,1943025,4,1987,8,0.0,0
1911,1943025,4,1987,9,0.0,0
2139,1943025,4,1987,10,0.0,0
2367,1943025,4,1987,11,0.0,0
2595,1943025,4,1987,12,0.0,0
2823,1943025,4,1987,13,0.0,0
3051,1943025,4,1987,14,0.0,0
3279,1943025,4,1987,15,0.0,0
3507,1943025,4,1987,16,0.0,0
3735,1943025,4,1987,17,0.4,0
3963,1943025,4,1987,18,0.0,0
4191,1943025,4,1987,19,0.0,0
4419,1943025,4,1987,20,0.0,0
4647,1943025,4,1987,21,0.0,0
4875,1943025,4,1987,22,0.0,0
5103,1943025,4,1987,23,0.0,0
5331,1943025,4,1987,24,0.0,0
5559,1943025,4,1987,25,8.3,1
5787,1943025,4,1987,26,0.0,0
6015,1943025,4,1987,27,0.0,0
6243,1943025,4,1987,28,0.0,0
6471,1943025,4,1987,29,0.0,0
6699,1943025,4,1987,30,5.0,1
88,1943025,5,1987,1,1.5,1
316,1943025,5,1987,2,0.0,0
544,1943025,5,1987,3,0.0,0
772,1943025,5,1987,4,0.0,0
1000,1943025,5,1987,5,0.0,0
1228,1943025,5,1987,6,0.0,0
1456,1943025,5,1987,7,0.0,0
1684,1943025,5,1987,8,0.0,0
1912,1943025,5,1987,9,0.0,0
2140,1943025,5,1987,10,26.0,1
2368,1943025,5,1987,11,19.4,1
2596,1943025,5,1987,12,0.0,0
2824,1943025,5,1987,13,0.0,0
3052,1943025,5,1987,14,0.0,0
3280,1943025,5,1987,15,0.0,0
3508,1943025,5,1987,16,0.0,0
3736,1943025,5,1987,17,0.0,0
3964,1943025,5,1987,18,0.0,0
4192,1943025,5,1987,19,1.6,1
4420,1943025,5,1987,20,0.0,0
4648,1943025,5,1987,21,0.0,0
4876,1943025,5,1987,22,0.0,0
5104,1943025,5,1987,23,0.0,0
5332,1943025,5,1987,24,2.9,1
5560,1943025,5,1987,25,2.5,1
5788,1943025,5,1987,26,0.3,0
6016,1943025,5,1987,27,0.0,0
6244,1943025,5,1987,28,0.0,0
6472,1943025,5,1987,29,2.2,1
6700,1943025,5,1987,30,1.0,1
6928,1943025,5,1987,31,0.0,0
89,1943025,6,1987,1,0.0,0
317,1943025,6,1987,2,0.0,0
545,1943025,6,1987,3,0.0,0
773,1943025,6,1987,4,0.0,0
1001,1943025,6,1987,5,0.0,0
1229,1943025,6,1987,6,0.0,0
1457,1943025,6,1987,7,0.0,0
1685,1943025,6,1987,8,0.5,0
1913,1943025,6,1987,9,2.0,1
2141,1943025,6,1987,10,0.0,0
2369,1943025,6,1987,11,0.0,0
2597,1943025,6,1987,12,0.0,0
2825,1943025,6,1987,13,0.0,0
3053,1943025,6,1987,14,0.0,0
3281,1943025,6,1987,15,0.0,0
3509,1943025,6,1987,16,0.0,0
3737,1943025,6,1987,17,0.7,0
3965,1943025,6,1987,18,1.4,1
4193,1943025,6,1987,19,0.0,0
4421,1943025,6,1987,20,0.0,0
4649,1943025,6,1987,21,0.0,0
4877,1943025,6,1987,22,0.0,0
5105,1943025,6,1987,23,0.0,0
5333,1943025,6,1987,24,2.2,1
5561,1943025,6,1987,25,4.2,1
5789,1943025,6,1987,26,0.0,0
6017,1943025,6,1987,27,0.0,0
6245,1943025,6,1987,28,0.0,0
6473,1943025,6,1987,29,0.0,0
6701,1943025,6,1987,30,0.0,0
90,1943025,7,1987,1,0.0,0
318,1943025,7,1987,2,0.0,0
546,1943025,7,1987,3,0.0,0
774,1943025,7,1987,4,0.0,0
1002,1943025,7,1987,5,0.0,0
1230,1943025,7,1987,6,0.0,0
1458,1943025,7,1987,7,0.0,0
1686,1943025,7,1987,8,0.0,0
1914,1943025,7,1987,9,0.0,0
2142,1943025,7,1987,10,4.5,1
2370,1943025,7,1987,11,0.0,0
2598,1943025,7,1987,12,0.0,0
2826,1943025,7,1987,13,0.0,0
3054,1943025,7,1987,14,0.0,0
3282,1943025,7,1987,15,0.0,0
3510,1943025,7,1987,16,0.0,0
3738,1943025,7,1987,17,0.0,0
3966,1943025,7,1987,18,0.0,0
4194,1943025,7,1987,19,0.0,0
4422,1943025,7,1987,20,0.0,0
4650,1943025,7,1987,21,0.0,0
4878,1943025,7,1987,22,0.0,0
5106,1943025,7,1987,23,0.0,0
5334,1943025,7,1987,24,0.0,0
5562,1943025,7,1987,25,0.0,0
5790,1943025,7,1987,26,0.0,0
6018,1943025,7,1987,27,0.0,0
6246,1943025,7,1987,28,0.0,0
6474,1943025,7,1987,29,0.0,0
6702,1943025,7,1987,30,0.0,0
6930,1943025,7,1987,31,0.0,0
91,1943025,8,1987,1,0.0,0
319,1943025,8,1987,2,0.0,0
547,1943025,8,1987,3,0.0,0
775,1943025,8,1987,4,0.0,0
1003,1943025,8,1987,5,0.0,0
1231,1943025,8,1987,6,0.0,0
1459,1943025,8,1987,7,0.0,0
1687,1943025,8,1987,8,0.0,0
1915,1943025,8,1987,9,0.0,0
2143,1943025,8,1987,10,0.0,0
2371,1943025,8,1987,11,0.0,0
2599,1943025,8,1987,12,0.0,0
2827,1943025,8,1987,13,0.0,0
3055,1943025,8,1987,14,0.0,0
3283,1943025,8,1987,15,0.0,0
3511,1943025,8,1987,16,0.0,0
3739,1943025,8,1987,17,0.0,0
3967,1943025,8,1987,18,0.0,0
4195,1943025,8,1987,19,0.0,0
4423,1943025,8,1987,20,0.0,0
4651,1943025,8,1987,21,4.4,1
4879,1943025,8,1987,22,0.0,0
5107,1943025,8,1987,23,0.0,0
5335,1943025,8,1987,24,0.0,0
5563,1943025,8,1987,25,0.0,0
5791,1943025,8,1987,26,0.0,0
6019,1943025,8,1987,27,0.0,0
6247,1943025,8,1987,28,0.0,0
6475,1943025,8,1987,29,0.0,0
6703,1943025,8,1987,30,0.0,0
6931,1943025,8,1987,31,0.0,0
92,1943025,9,1987,1,0.0,0
320,1943025,9,1987,2,0.0,0
548,1943025,9,1987,3,0.0,0
776,1943025,9,1987,4,0.0,0
1004,1943025,9,1987,5,0.0,0
1232,1943025,9,1987,6,0.0,0
1460,1943025,9,1987,7,0.0,0
1688,1943025,9,1987,8,0.0,0
1916,1943025,9,1987,9,17.0,1
2144,1943025,9,1987,10,1.0,1
2372,1943025,9,1987,11,0.0,0
2600,1943025,9,1987,12,0.0,0
2828,1943025,9,1987,13,0.0,0
3056,1943025,9,1987,14,0.0,0
3284,1943025,9,1987,15,0.0,0
3512,1943025,9,1987,16,0.0,0
3740,1943025,9,1987,17,0.0,0
3968,1943025,9,1987,18,0.0,0
4196,1943025,9,1987,19,14.5,1
4424,1943025,9,1987,20,17.0,1
4652,1943025,9,1987,21,0.5,0
4880,1943025,9,1987,22,1.8,1
5108,1943025,9,1987,23,29.0,1
5336,1943025,9,1987,24,6.2,1
5564,1943025,9,1987,25,2.0,1
5792,1943025,9,1987,26,0.0,0
6020,1943025,9,1987,27,0.0,0
6248,1943025,9,1987,28,0.0,0
6476,1943025,9,1987,29,0.0,0
6704,1943025,9,1987,30,0.0,0
93,1943025,10,1987,1,0.0,0
321,1943025,10,1987,2,0.0,0
549,1943025,10,1987,3,0.0,0
777,1943025,10,1987,4,0.0,0
1005,1943025,10,1987,5,0.0,0
1233,1943025,10,1987,6,0.0,0
1461,1943025,10,1987,7,5.8,1
1689,1943025,10,1987,8,0.0,0
1917,1943025,10,1987,9,0.0,0
2145,1943025,10,1987,10,0.0,0
2373,1943025,10,1987,11,0.0,0
2601,1943025,10,1987,12,0.0,0
2829,1943025,10,1987,13,0.0,0
3057,1943025,10,1987,14,0.0,0
3285,1943025,10,1987,15,0.0,0
3513,1943025,10,1987,16,0.0,0
3741,1943025,10,1987,17,0.0,0
3969,1943025,10,1987,18,0.0,0
4197,1943025,10,1987,19,0.0,0
4425,1943025,10,1987,20,0.0,0
4653,1943025,10,1987,21,33.0,1
4881,1943025,10,1987,22,14.0,1
5109,1943025,10,1987,23,4.8,1
5337,1943025,10,1987,24,89.4,1
5565,1943025,10,1987,25,0.0,0
5793,1943025,10,1987,26,0.0,0
6021,1943025,10,1987,27,0.0,0
6249,1943025,10,1987,28,0.0,0
6477,1943025,10,1987,29,0.0,0
6705,1943025,10,1987,30,1.5,1
6933,1943025,10,1987,31,8.5,1
94,1943025,11,1987,1,0.0,0
322,1943025,11,1987,2,0.0,0
550,1943025,11,1987,3,0.0,0
778,1943025,11,1987,4,0.0,0
1006,1943025,11,1987,5,0.0,0
1234,1943025,11,1987,6,0.0,0
1462,1943025,11,1987,7,0.0,0
1690,1943025,11,1987,8,3.8,1
1918,1943025,11,1987,9,0.0,0
2146,1943025,11,1987,10,1.0,1
2374,1943025,11,1987,11,12.0,1
2602,1943025,11,1987,12,0.4,0
2830,1943025,11,1987,13,2.8,1
3058,1943025,11,1987,14,0.8,0
3286,1943025,11,1987,15,1.8,1
3514,1943025,11,1987,16,31.2,1
3742,1943025,11,1987,17,67.4,1
3970,1943025,11,1987,18,0.0,0
4198,1943025,11,1987,19,0.0,0
4426,1943025,11,1987,20,0.0,0
4654,1943025,11,1987,21,0.0,0
4882,1943025,11,1987,22,0.0,0
5110,1943025,11,1987,23,3.1,1
5338,1943025,11,1987,24,0.0,0
5566,1943025,11,1987,25,0.0,0
5794,1943025,11,1987,26,3.0,1
6022,1943025,11,1987,27,1.1,1
6250,1943025,11,1987,28,0.0,0
6478,1943025,11,1987,29,16.3,1
6706,1943025,11,1987,30,0.0,0
95,1943025,12,1987,1,3.2,1
323,1943025,12,1987,2,0.0,0
551,1943025,12,1987,3,24.5,1
779,1943025,12,1987,4,30.0,1
1007,1943025,12,1987,5,16.0,1
1235,1943025,12,1987,6,2.0,1
1463,1943025,12,1987,7,27.0,1
1691,1943025,12,1987,8,60.0,1
1919,1943025,12,1987,9,101.0,1
2147,1943025,12,1987,10,0.8,0
2375,1943025,12,1987,11,18.5,1
2603,1943025,12,1987,12,12.0,1
2831,1943025,12,1987,13,30.0,1
3059,1943025,12,1987,14,23.0,1
3287,1943025,12,1987,15,6.0,1
3515,1943025,12,1987,16,0.0,0
3743,1943025,12,1987,17,0.0,0
3971,1943025,12,1987,18,0.0,0
4199,1943025,12,1987,19,49.8,1
4427,1943025,12,1987,20,42.3,1
4655,1943025,12,1987,21,2.5,1
4883,1943025,12,1987,22,19.2,1
5111,1943025,12,1987,23,12.8,1
5339,1943025,12,1987,24,0.0,0
5567,1943025,12,1987,25,0.0,0
5795,1943025,12,1987,26,0.0,0
6023,1943025,12,1987,27,91.2,1
6251,1943025,12,1987,28,0.0,0
6479,1943025,12,1987,29,0.0,0
6707,1943025,12,1987,30,0.0,0
6935,1943025,12,1987,31,0.8,0
96,1943025,1,1988,1,46.0,1
324,1943025,1,1988,2,2.3,1
552,1943025,1,1988,3,4.5,1
780,1943025,1,1988,4,14.0,1
1008,1943025,1,1988,5,1.6,1
1236,1943025,1,1988,6,0.6,0
1464,1943025,1,1988,7,6.8,1
1692,1943025,1,1988,8,9.2,1
1920,1943025,1,1988,9,20.0,1
2148,1943025,1,1988,10,0.7,0
2376,1943025,1,1988,11,15.0,1
2604,1943025,1,1988,12,30.0,1
2832,1943025,1,1988,13,11.0,1
3060,1943025,1,1988,14,0.0,0
3288,1943025,1,1988,15,0.0,0
3516,1943025,1,1988,16,0.0,0
3744,1943025,1,1988,17,0.0,0
3972,1943025,1,1988,18,0.0,0
4200,1943025,1,1988,19,0.0,0
4428,1943025,1,1988,20,0.0,0
4656,1943025,1,1988,21,0.0,0
4884,1943025,1,1988,22,0.0,0
5112,1943025,1,1988,23,0.0,0
5340,1943025,1,1988,24,0.0,0
5568,1943025,1,1988,25,0.0,0
5796,1943025,1,1988,26,0.0,0
6024,1943025,1,1988,27,0.0,0
6252,1943025,1,1988,28,0.0,0
6480,1943025,1,1988,29,0.0,0
6708,1943025,1,1988,30,0.0,0
6936,1943025,1,1988,31,3.4,1
97,1943025,2,1988,1,34.1,1
325,1943025,2,1988,2,11.0,1
553,1943025,2,1988,3,38.6,1
781,1943025,2,1988,4,46.1,1
1009,1943025,2,1988,5,3.3,1
1237,1943025,2,1988,6,54.6,1
1465,1943025,2,1988,7,18.0,1
1693,1943025,2,1988,8,8.2,1
1921,1943025,2,1988,9,24.4,1
2149,1943025,2,1988,10,3.0,1
2377,1943025,2,1988,11,37.4,1
2605,1943025,2,1988,12,42.9,1
2833,1943025,2,1988,13,2.0,1
3061,1943025,2,1988,14,0.0,0
3289,1943025,2,1988,15,0.0,0
3517,1943025,2,1988,16,0.0,0
3745,1943025,2,1988,17,0.0,0
3973,1943025,2,1988,18,22.0,1
4201,1943025,2,1988,19,0.0,0
4429,1943025,2,1988,20,0.0,0
4657,1943025,2,1988,21,0.0,0
4885,1943025,2,1988,22,0.0,0
5113,1943025,2,1988,23,0.0,0
5341,1943025,2,1988,24,14.0,1
5569,1943025,2,1988,25,0.0,0
5797,1943025,2,1988,26,0.0,0
6025,1943025,2,1988,27,0.0,0
6253,1943025,2,1988,28,0.0,0
6481,1943025,2,1988,29,0.0,0
98,1943025,3,1988,1,0.0,0
326,1943025,3,1988,2,0.0,0
