gauge,month,year,day,pr,wet_marker
1943025,10,1981,4,0.0,1
1943025,10,1981,5,0.0,1
1943025,10,1981,6,0.0,1
1943025,10,1981,7,0.0,1
1943025,10,1981,8,0.0,1
1943025,10,1981,9,4.17,0
1943025,10,1981,10,0.94,1
1943025,10,1981,11,5.33,0
1943025,10,1981,12,27.55,0
1943025,10,1981,13,30.86,0
1943025,10,1981,14,0.0,1
1943025,10,1981,15,0.0,1
1943025,10,1981,16,8.48,0
1943025,10,1981,17,5.41,0
1943025,10,1981,18,0.02,1
1943025,10,1981,19,4.33,0
1943025,10,1981,20,21.74,0
1943025,10,1981,21,11.3,0
1943025,10,1981,22,0.0,1
1943025,10,1981,23,0.0,1
1943025,10,1981,24,0.0,1
1943025,10,1981,25,0.0,1
1943025,10,1981,26,0.0,1
1943025,10,1981,27,0.0,1
1943025,10,1981,28,38.32,0
1943025,10,1981,29,16.77,0
1943025,10,1981,30,21.08,0
1943025,10,1981,31,4.33,0
1943025,11,1981,1,4.75,0
1943025,11,1981,2,10.33,0
1943025,11,1981,3,8.28,0
1943025,11,1981,4,0.0,1
1943025,11,1981,5,11.08,0
1943025,11,1981,6,0.0,1
1943025,11,1981,7,8.19,0
1943025,11,1981,8,0.0,1
1943025,11,1981,9,29.88,0
1943025,11,1981,10,5.49,0
1943025,11,1981,11,39.18,0
1943025,11,1981,12,23.36,0
1943025,11,1981,13,21.5,0
1943025,11,1981,14,75.11,0
1943025,11,1981,15,21.5,0
1943025,11,1981,16,0.0,1
1943025,11,1981,17,12.19,0
1943025,11,1981,18,63.75,0
1943025,11,1981,19,0.0,1
1943025,11,1981,20,0.0,1
1943025,11,1981,21,35.46,0
1943025,11,1981,22,0.0,1
1943025,11,1981,23,8.47,0
1943025,11,1981,24,0.0,1
1943025,11,1981,25,0.0,1
1943025,11,1981,26,41.79,0
1943025,11,1981,27,26.15,0
1943025,11,1981,28,5.12,0
1943025,11,1981,29,0.0,1
1943025,11,1981,30,9.4,0
1943025,12,1981,1,0.97,1
1943025,12,1981,2,33.18,0
1943025,12,1981,3,2.68,0
1943025,12,1981,4,7.35,0
1943025,12,1981,5,0.0,1
1943025,12,1981,6,0.0,1
1943025,12,1981,7,0.0,1
1943025,12,1981,8,21.55,0
1943025,12,1981,9,3.38,0
1943025,12,1981,10,7.35,0
1943025,12,1981,11,3.18,0
1943025,12,1981,12,0.0,1
1943025,12,1981,13,0.57,1
1943025,12,1981,14,5.86,0
1943025,12,1981,15,0.0,1
1943025,12,1981,16,0.07,1
1943025,12,1981,17,5.17,0
1943025,12,1981,18,29.6,0
1943025,12,1981,19,4.17,0
1943025,12,1981,20,0.0,1
1943025,12,1981,21,0.0,1
1943025,12,1981,22,0.0,1
1943025,12,1981,23,0.0,1
1943025,12,1981,24,0.0,1
1943025,12,1981,25,0.0,1
1943025,12,1981,26,0.0,1
1943025,12,1981,27,50.06,0
1943025,12,1981,28,88.8,0
1943025,12,1981,29,27.22,0
1943025,12,1981,30,0.0,1
1943025,12,1981,31,0.47,1
1943025,1,1982,1,8.88,0
1943025,1,1982,2,6.1,0
1943025,1,1982,3,5.57,0
1943025,1,1982,4,4.07,0
1943025,1,1982,5,43.78,0
1943025,1,1982,6,15.39,0
1943025,1,1982,7,0.0,1
1943025,1,1982,8,0.0,1
1943025,1,1982,9,0.0,1
1943025,1,1982,10,0.0,1
1943025,1,1982,11,0.0,1
